Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
41,"Bail, Rohan",21y 44d,1 (0-0-1 0.00%),,←,
3,"Bartram, Clint",21y 174d,57 (17-1-39 30.70%),12 (0.21),←,
6,"Bate, Matthew",22y 77d,66 (20-0-46 30.30%),64 (0.97),←,
32,"Bruce, Cameron",29y 313d,203 (84-1-118 41.63%),204 (1.00),←,
25,"Cheney, Kyle",19y 349d,9 (0-0-9 0.00%),,←,
36,"Davey, Aaron",26y 60d,116 (47-1-68 40.95%),137 (1.18),←,
14,"Dunn, Lynden",22y 87d,50 (14-0-36 28.00%),36 (0.72),←,
8,"Frawley, James",20y 323d,37 (9-0-28 24.32%),1 (0.03),←,
39,"Jetta, Neville",19y 178d,12 (3-0-9 25.00%),5 (0.42),←,
11,"Johnson, Paul",25y 44d,59 (12-0-47 20.34%),15 (0.25),58 (11-0-47 18.97%),15 (0.26)
2,"Jones, Nathan",21y 201d,68 (14-1-53 21.32%),29 (0.43),←,
34,"Martin, Stefan",22y 265d,25 (5-0-20 20.00%),6 (0.24),←,
23,"McDonald, James",32y 308d,232 (96-1-135 41.59%),51 (0.22),←,
30,"McNamara, Tom",19y 102d,1 (0-0-1 0.00%),,←,
7,"Miller, Brad",26y 34d,125 (42-1-82 34.00%),77 (0.62),←,
22,"Moloney, Brent",25y 193d,87 (32-1-54 37.36%),21 (0.24),64 (20-0-44 31.25%),15 (0.23)
10,"Morton, Cale",19y 203d,37 (5-0-32 13.51%),21 (0.57),←,
29,"Newton, Michael",22y 104d,21 (5-0-16 23.81%),29 (1.38),←,
15,"Petterd, Ricky",21y 16d,27 (6-0-21 22.22%),24 (0.89),←,
42,"Spencer, Jake",19y 304d,4 (0-0-4 0.00%),,←,
12,"Sylvia, Colin",23y 274d,84 (27-1-56 32.74%),62 (0.74),←,
44,"Valenti, Shane",22y 192d,13 (2-0-11 15.38%),4 (0.31),←,
Totals,Totals,22y 357d,1334 (440-8-886 32.98%),798 (0.60),,
C,"Bailey, Dean",42y 203d,41 (6-0-35 14.63%),,←,
