Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Bond, Shane",11,2,8,19,,,,1.0,,,,,2.0,1.0,,,,,,,,,
3,"Breuer, Shayne",9,3,3,12,2,,,3.0,,,,,1.0,2.0,3.0,,,,,,,,
36,"Carter, Stephen",5,3,,5,,1.0,2.0,,,,,,1.0,,,,,,,,,,
44,"Cotton, Jarrod",3,2,3,6,1,1.0,,2.0,,,,,1.0,,,,,,,,,,
6,"Cummings, Scott",4,3,,4,4,,,,,,,,,2.0,,,,,,,,,
28,"Daniels, Stephen",4,3,5,9,,,,1.0,,,,,,1.0,,,,,,,,,
19,"Dickie, Donald",9,4,6,15,,1.0,,1.0,,,,,,,,,,,,,,,
25,"Eagleton, Nathan",8,2,2,10,2,1.0,,,,,,,,,,,,,,,,,
8,"Francis, Fabian",15,2,5,20,,1.0,,,,,,,2.0,3.0,,,,,,,,,
10,"Francou, Josh",13,6,8,21,2,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
12,"Heaver, Brent",8,3,3,11,2,,,1.0,,,,,,1.0,,,,,,,,,
39,"Heuskes, Adam",18,6,10,28,,,,2.0,,,,,1.0,1.0,,,,,,,,,
38,"James, Roger",11,1,4,15,1,,,,,,,,1.0,,,,,,,,,,
20,"Lade, Brendon",1,1,,1,,,,,,,,,,1.0,,,,,,,,,
9,"Lyle, Brayden",12,3,9,21,1,,,1.0,,,,,,1.0,,,,,,,,,
33,"Mead, Darren",6,1,2,8,1,,1.0,1.0,,,,,,,,,,,,,,,
14,"Paxman, Stephen",5,3,4,9,,,,1.0,,,,,1.0,1.0,,,,,,,,,
30,"Poole, Darryl",6,,4,10,1,,3.0,1.0,,,,,3.0,1.0,,,,,,,,,
2,"Primus, Matthew",8,1,5,13,,,18.0,2.0,,,,,2.0,2.0,2.0,,,,,,,,
1,"Wanganeen, Gavin",15,,5,20,,,,1.0,,,,,,,,,,,,,,,
15,"Wilson, Michael",12,3,6,18,,1.0,,3.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,52,92,275,17,9.0,24.0,24.0,,,,,16.0,18.0,5.0,,,,,,,,
Opposition,Opposition,187,102,92,279,8,10.0,25.0,29.0,,,,,18.0,16.0,1.0,,,,,,,,
