Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Chisholm, Scott",6,1.0,7.0,13,,,,3.0,2.0,,1.0,2.0,,2.0,,8,6,1.0,,2.0,2.0,,
8,"Farmer, Jeff",7,2.0,1.0,8,2.0,4.0,,,,1.0,,,1.0,,,1,4,,2.0,,,,
20,"Febey, Matthew",12,2.0,13.0,25,1.0,,,2.0,,7.0,4.0,3.0,,1.0,1.0,8,19,,,,1.0,,
21,"Febey, Steven",8,,5.0,13,,,,1.0,2.0,,2.0,3.0,2.0,1.0,,10,3,,,1.0,1.0,,
4,"Grgic, Brent",2,1.0,1.0,3,,,,,1.0,,,,,,,1,2,,,,,,
15,"Hopgood, Paul",14,1.0,2.0,16,,,,1.0,2.0,5.0,4.0,1.0,,3.0,,8,11,,,2.0,,,
27,"Ingerson, Anthony",4,3.0,4.0,8,,,2.0,,4.0,,1.0,2.0,1.0,1.0,,5,5,2.0,,,,,
16,"Johnstone, Travis",8,4.0,4.0,12,1.0,1.0,,2.0,,2.0,1.0,2.0,,3.0,,5,9,1.0,2.0,2.0,,,
7,"Kowal, Darren",7,4.0,6.0,13,2.0,,,,,2.0,3.0,1.0,,1.0,,5,9,1.0,,,,,
36,"Leoncelli, Andrew",15,4.0,5.0,20,2.0,,1.0,2.0,3.0,6.0,4.0,2.0,,,,8,13,,1.0,1.0,,,
23,"McDonald, James",11,2.0,4.0,15,,1.0,,1.0,1.0,1.0,3.0,,1.0,1.0,,3,12,,,,,,
9,"Neitz, David",7,7.0,7.0,14,,,5.0,1.0,,4.0,,2.0,1.0,3.0,,6,10,2.0,2.0,,,,
44,"Nicholson, Alistair",1,2.0,5.0,6,,,5.0,,1.0,1.0,2.0,,,,,4,3,,,,,,
43,"Rigoni, Guy",9,1.0,9.0,18,,1.0,,1.0,2.0,3.0,7.0,1.0,,,,7,15,,,1.0,,,
24,"Robertson, Russell",7,6.0,7.0,14,3.0,2.0,,,,2.0,1.0,3.0,,1.0,,4,11,,3.0,1.0,1.0,,
5,"Schwarz, David",7,3.0,2.0,9,,1.0,1.0,1.0,,2.0,3.0,1.0,1.0,2.0,,4,4,1.0,,,,,
10,"Seecamp, Marcus",4,1.0,5.0,9,,,,,1.0,1.0,,,,,,2,7,,,,,,
1,"Shanahan, Jamie",4,3.0,,4,,,,,3.0,,,1.0,,,,2,3,,,,,,
26,"Ward, Daniel",10,2.0,3.0,13,,,,1.0,2.0,5.0,,1.0,1.0,1.0,,3,11,,,,,,
34,"White, Jeff",3,5.0,11.0,14,,,27.0,,1.0,,,1.0,3.0,2.0,,8,7,3.0,,,,,
22,"Woewodin, Shane",11,2.0,3.0,14,,1.0,,,1.0,6.0,2.0,3.0,,2.0,,5,11,,,,4.0,,
13,"Yze, Adem",11,3.0,3.0,14,,,,2.0,3.0,2.0,1.0,1.0,3.0,,,7,7,1.0,,,,,
Totals,Totals,168,59.0,107.0,275,11.0,11.0,41.0,18.0,29.0,50.0,39.0,30.0,14.0,24.0,1.0,114,182,12.0,10.0,10.0,9.0,,
Opposition,Opposition,202,91.0,94.0,296,16.0,16.0,18.0,31.0,34.0,50.0,30.0,18.0,24.0,14.0,5.0,118,182,10.0,19.0,16.0,17.0,,
