Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Acres, Blake",12,5,9,21,1,,,4.0,4.0,1.0,,6.0,1.0,,,5.0,16.0,1.0,2.0,2.0,1.0,,78.0
21,"Camporeale, Lucas",9,3,11,20,,,,5.0,,1.0,1.0,4.0,1.0,1.0,,5.0,15.0,,,3.0,,,86.0
5,"Cerra, Adam",14,3,12,26,,,,6.0,,5.0,5.0,3.0,1.0,1.0,,12.0,13.0,,,1.0,,,83.0
46,"Cottrell, Matthew",7,3,4,11,1,2.0,,3.0,,,1.0,1.0,,,,6.0,5.0,,1.0,1.0,,,90.0
2,"Cowan, Lachlan",14,5,4,18,1,,,4.0,4.0,4.0,,2.0,,1.0,,5.0,13.0,,,3.0,,,85.0
9,"Cripps, Patrick",10,2,22,32,,1.0,2.0,5.0,1.0,3.0,9.0,3.0,2.0,1.0,,15.0,13.0,1.0,,1.0,2.0,2.0,80.0
12,"De Koning, Tom",13,3,15,28,,,30.0,5.0,2.0,7.0,8.0,2.0,4.0,,,18.0,9.0,1.0,,2.0,,,81.0
15 ↑,"Docherty, Sam",8,2,6,14,,2.0,,3.0,,4.0,2.0,1.0,,,,6.0,8.0,,,,,1.0,27.0
44,"Evans, Francis",5,2,2,7,1,,,1.0,,2.0,1.0,4.0,,3.0,,3.0,3.0,,,1.0,,,78.0
8,"Fogarty, Lachie",4,3,8,12,,,,3.0,,2.0,1.0,2.0,,1.0,,5.0,7.0,,,4.0,,,73.0
26,"Haynes, Nick",13,6,5,18,,,,,2.0,1.0,,4.0,,,,4.0,15.0,,,4.0,,,82.0
29,"Hewett, George",12,2,13,25,,,,8.0,1.0,4.0,3.0,4.0,1.0,,,10.0,15.0,,,,,,69.0
4,"Hollands, Oliver",14,4,5,19,,,,2.0,3.0,2.0,1.0,2.0,,,,5.0,13.0,,,1.0,,,85.0
17,"Kemp, Brodie",6,2,2,8,1,2.0,,,,1.0,,1.0,2.0,1.0,,5.0,2.0,1.0,,,,1.0,83.0
36 ↓,"Lord, Cooper",8,3,6,14,,,,6.0,,3.0,1.0,1.0,1.0,,,7.0,8.0,,1.0,,,,56.0
11,"McGovern, Mitch",11,4,3,14,,,,1.0,4.0,2.0,,6.0,,1.0,,3.0,11.0,,,4.0,,,81.0
10,"McKay, Harry",9,7,5,14,1,1.0,2.0,1.0,,4.0,2.0,3.0,,2.0,,7.0,7.0,2.0,3.0,2.0,,,96.0
3,"Motlop, Jesse",7,2,3,10,,2.0,,2.0,,4.0,1.0,4.0,2.0,2.0,,7.0,3.0,,1.0,,,1.0,75.0
42,"Saad, Adam",15,3,6,21,,,,1.0,3.0,3.0,1.0,3.0,2.0,,,9.0,9.0,,,1.0,7.0,,82.0
1,"Silvagni, Jack",14,8,2,16,1,1.0,,4.0,2.0,2.0,,1.0,,,,5.0,10.0,2.0,1.0,9.0,,,89.0
18,"Walsh, Sam",7,1,18,25,1,,,5.0,,3.0,2.0,5.0,1.0,1.0,,12.0,13.0,,,,,,81.0
23,"Weitering, Jacob",13,11,8,21,,,1.0,,1.0,3.0,,3.0,,1.0,,8.0,13.0,3.0,,5.0,,,97.0
6,"Williams, Zac",6,4,4,10,1,1.0,,1.0,,4.0,,,,,,2.0,7.0,,1.0,1.0,,1.0,65.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,231,88,173,404,9,15.0,35.0,70.0,27.0,65.0,39.0,65.0,18.0,16.0,,164.0,228.0,11.0,10.0,45.0,10.0,6.0,
Opposition,Opposition,194,66,157,351,13,4.0,36.0,76.0,55.0,40.0,43.0,68.0,16.0,17.0,6.0,143.0,189.0,11.0,7.0,45.0,2.0,6.0,
