North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Atley, Shaun",11,5,7,18,,,,3.0,6.0,3.0,1.0,3.0,4.0,1.0,,10.0,11.0,,,2.0,1.0,,98.0
16,"Bonar, Aiden",6,4,2,8,,,,1.0,3.0,1.0,,3.0,,2.0,,2.0,7.0,,,6.0,,,70.0
42,"Campbell, Tom",5,2,3,8,,,14.0,1.0,,2.0,2.0,7.0,1.0,3.0,,4.0,4.0,,1.0,1.0,,1.0,80.0
10,"Cunnington, Ben",8,4,12,20,,,,6.0,1.0,3.0,3.0,6.0,1.0,3.0,,12.0,7.0,,,,,2.0,83.0
9,"Davies-Uniacke, Luke",10,8,9,19,,1.0,,2.0,1.0,1.0,2.0,6.0,,4.0,,8.0,13.0,1.0,2.0,1.0,,,91.0
22,"Goldstein, Todd",9,4,1,10,2,,23.0,3.0,,3.0,2.0,,2.0,,,6.0,4.0,3.0,1.0,6.0,,,100.0
43,"Hall, Aaron",25,6,8,33,,1.0,,3.0,7.0,5.0,,4.0,1.0,,,5.0,21.0,,,,2.0,,92.0
37,"Hayden, Kyron",7,2,2,9,,,,2.0,2.0,1.0,,4.0,4.0,3.0,,5.0,6.0,,,2.0,,,81.0
20,"Larkey, Nick",4,1,4,8,3,,1.0,6.0,,1.0,,,4.0,,,9.0,,1.0,,1.0,,,87.0
35,"Lazzaro, Charlie",4,2,3,7,,,,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,6.0,,,3.0,,1.0,80.0
1,"Mahony, Jack",10,3,3,13,,1.0,,3.0,1.0,4.0,1.0,2.0,,,,4.0,7.0,,,,,,82.0
11 ↓,"McDonald, Luke",2,,1,3,,,,,,,,1.0,,,,1.0,2.0,,,,,,10.0
23,"McKay, Ben",3,4,11,14,,,,2.0,2.0,,,1.0,3.0,1.0,,8.0,8.0,1.0,,6.0,1.0,,98.0
29,"Phillips, Will",6,1,7,13,1,,,1.0,1.0,3.0,2.0,3.0,1.0,1.0,,5.0,8.0,,,1.0,,,60.0
24,"Powell, Tom",6,5,13,19,,,,8.0,1.0,2.0,2.0,,,,,7.0,11.0,,,2.0,1.0,1.0,85.0
8,"Scott, Bailey",7,1,10,17,,,,2.0,1.0,3.0,2.0,6.0,,1.0,,6.0,10.0,,,,3.0,,90.0
12,"Simpkin, Jy",11,2,18,29,,,,1.0,1.0,5.0,6.0,4.0,1.0,,,13.0,13.0,,,1.0,,,88.0
2,"Stephenson, Jaidyn",12,3,5,17,2,2.0,,4.0,3.0,4.0,1.0,4.0,,,,2.0,14.0,,,,1.0,,84.0
26,"Thomas, Tarryn",8,6,4,12,2,,,5.0,3.0,3.0,,4.0,1.0,1.0,,4.0,9.0,,2.0,1.0,1.0,,85.0
28,"Turner, Kayne",7,2,6,13,,,,7.0,,1.0,3.0,4.0,5.0,2.0,,7.0,7.0,,,,1.0,,82.0
17 ↑,"Young, Lachie",7,3,4,11,,1.0,,1.0,5.0,3.0,1.0,,,,,6.0,5.0,1.0,,8.0,,,70.0
7,"Ziebell, Jack",20,7,5,25,,,,1.0,3.0,3.0,1.0,5.0,,2.0,,7.0,13.0,1.0,,4.0,1.0,,93.0
44,"Zurhaar, Cameron",2,1,,2,,,,2.0,,1.0,,1.0,,,,,2.0,,,,,,12.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,76,138,328,10,8.0,38.0,66.0,42.0,53.0,30.0,69.0,28.0,25.0,,132.0,188.0,8.0,6.0,45.0,12.0,5.0,
Opposition,Opposition,221,105,149,370,16,13.0,31.0,68.0,42.0,59.0,32.0,55.0,26.0,28.0,6.0,141.0,227.0,19.0,15.0,46.0,9.0,13.0,
