Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Greg",18,3,5,23,1,2.0,,1.0,,,,,1.0,2.0,,,,,,,,,
8,"Bewick, Darren",4,,1,5,2,,,1.0,,,,,1.0,,,,,,,,,,
23,"Cransberg, Peter",13,9,4,17,,1.0,,,,,,,,2.0,,,,,,,,,
6,"Daniher, Anthony",8,5,7,15,1,,2.0,,,,,,1.0,,,,,,,,,,
5,"Daniher, Terry",12,3,4,16,,,,,,,,,,1.0,,,,,,,,,
15,"Ezard, Alan",22,1,8,30,3,3.0,,,,,,,1.0,2.0,2.0,,,,,,,,
29,"Grenvold, David",6,1,9,15,,,,3.0,,,,,1.0,1.0,,,,,,,,,
16,"Hamilton, Paul",12,6,9,21,,,,1.0,,,,,1.0,,,,,,,,,,
9,"Kickett, Derek",8,5,16,24,1,,,1.0,,,,,3.0,1.0,,,,,,,,,
4,"Long, Michael",4,1,3,7,,1.0,,1.0,,,,,,1.0,,,,,,,,,
27,"Madden, Simon",6,10,7,13,1,,22.0,1.0,,,,,1.0,4.0,,,,,,,,,
41,"Manning, Andrew",10,5,13,23,3,2.0,,5.0,,,,,1.0,3.0,,,,,,,,,
35,"McMullin, Ian",12,3,3,15,1,,,,,,,,,2.0,,,,,,,,,
12,"OBrien, Craig",2,1,5,7,,,,2.0,,,,,1.0,,,,,,,,,,
10,"ODonnell, Gary",14,1,12,26,,1.0,,,,,,,,1.0,,,,,,,,,
17,"Sporn, Kieran",3,,1,4,,,,3.0,,,,,,1.0,,,,,,,,,
26,"Thompson, Mark",12,6,16,28,1,1.0,,,,,,,2.0,2.0,,,,,,,,,
18,"Vander Haar, Paul",8,5,6,14,,,1.0,1.0,,,,,2.0,,,,,,,,,,
30,"Walsh, Kevin",8,3,4,12,,,,,,,,,,2.0,,,,,,,,,
32,"Watson, Tim",18,8,11,29,4,4.0,,3.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,76,144,344,18,16.0,25.0,23.0,,,,,16.0,26.0,2.0,,,,,,,,
Opposition,Opposition,197,57,122,319,17,11.0,17.0,22.0,,,,,26.0,16.0,4.0,,,,,,,,
