Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Anthony, John",3,2,8,11,,,,3.0,,2.0,,5.0,1.0,3.0,,5.0,7.0,,,,,2.0,65.0
12,"Ball, Luke",7,1,13,20,,,,7.0,2.0,1.0,1.0,4.0,1.0,3.0,,9.0,11.0,,,4.0,,,72.0
17,"Beams, Dayne",7,3,17,24,1,,,4.0,1.0,3.0,2.0,1.0,,,,7.0,16.0,,,3.0,,1.0,69.0
47,"Blair, Jarryd",8,4,7,15,2,,,3.0,1.0,3.0,1.0,,,,,3.0,12.0,,1.0,1.0,1.0,1.0,63.0
15,"Brown, Leigh",4,5,6,10,2,,4.0,5.0,1.0,1.0,1.0,3.0,1.0,3.0,,4.0,6.0,1.0,1.0,,,1.0,74.0
32,"Cloke, Travis",8,4,4,12,1,1.0,,4.0,,2.0,,5.0,1.0,3.0,,7.0,5.0,2.0,1.0,1.0,,2.0,82.0
31,"Dawes, Chris",7,6,4,11,3,1.0,,1.0,,2.0,,2.0,2.0,,1.0,5.0,6.0,1.0,3.0,5.0,,2.0,78.0
4,"Didak, Alan",11,1,9,20,2,1.0,,4.0,,2.0,,3.0,2.0,1.0,,8.0,13.0,,,1.0,,2.0,77.0
6,"Goldsack, Tyson",9,3,7,16,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,,,8.0,9.0,,,3.0,2.0,,78.0
26,"Johnson, Ben",9,2,4,13,,,,3.0,1.0,1.0,,3.0,1.0,,,3.0,10.0,,,3.0,,,88.0
18,"Jolly, Darren",6,4,6,12,1,,30.0,6.0,1.0,3.0,2.0,4.0,4.0,4.0,,6.0,8.0,1.0,1.0,,,,91.0
24,"Lockyer, Tarkyn",6,3,9,15,1,,,6.0,1.0,1.0,1.0,2.0,,1.0,,8.0,7.0,1.0,1.0,1.0,,2.0,86.0
8,"Lumumba, Heritier",8,1,7,15,,1.0,,3.0,4.0,,,1.0,,1.0,,5.0,9.0,,,4.0,3.0,,98.0
10,"Pendlebury, Scott",9,1,21,30,,1.0,,5.0,1.0,2.0,4.0,2.0,2.0,1.0,,14.0,16.0,,,1.0,1.0,,81.0
35,"Prestigiacomo, Simon",1,1,3,4,,,,3.0,,,,,1.0,,,3.0,,1.0,,6.0,,,100.0
20,"Reid, Ben",9,4,5,14,,,,,1.0,2.0,,4.0,,,,8.0,5.0,1.0,,8.0,,,99.0
39,"Shaw, Heath",12,3,8,20,,,,3.0,5.0,2.0,2.0,3.0,,1.0,,5.0,12.0,,,4.0,2.0,,90.0
22,"Sidebottom, Steele",4,,4,8,,,,4.0,,,2.0,,,,,5.0,3.0,,,1.0,,1.0,81.0
36,"Swan, Dane",25,2,14,39,1,1.0,,7.0,3.0,8.0,7.0,7.0,,1.0,2.0,13.0,24.0,1.0,1.0,3.0,2.0,,84.0
13,"Thomas, Dale",8,5,9,17,2,,,5.0,2.0,2.0,,4.0,,2.0,,2.0,16.0,1.0,2.0,3.0,3.0,1.0,83.0
34,"Toovey, Alan",1,2,7,8,,,,3.0,2.0,,2.0,,,,,4.0,5.0,1.0,,7.0,,,97.0
21,"Wellingham, Sharrod",6,2,12,18,,,,3.0,1.0,1.0,4.0,1.0,,,,7.0,12.0,,,,2.0,,65.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,168,59,184,352,16,9.0,34.0,83.0,30.0,39.0,30.0,55.0,17.0,24.0,3.0,139.0,212.0,11.0,11.0,59.0,16.0,15.0,
Opposition,Opposition,207,93,163,370,12,7.0,38.0,64.0,17.0,44.0,40.0,49.0,25.0,17.0,3.0,144.0,230.0,8.0,7.0,42.0,9.0,6.0,
