North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",26y 223d,77 (36-0-41 46.75%),24 (0.31),67 (29-0-38 43.28%),20 (0.30)
18,"Atley, Shaun",27y 365d,213 (103-0-110 48.36%),44 (0.21),←,
16,"Bonar, Aiden",21y 188d,12 (4-0-8 33.33%),5 (0.42),6 (1-0-5 16.67%),
9,"Davies-Uniacke, Luke",21y 96d,29 (10-0-19 34.48%),7 (0.24),←,
14,"Dumont, Trent",25y 74d,98 (36-0-62 36.73%),26 (0.27),←,
6,"Garner, Taylor",26y 248d,44 (20-0-24 45.45%),30 (0.68),←,
22,"Goldstein, Todd",32y 73d,250 (122-1-127 49.00%),125 (0.50),←,
43,"Hall, Aaron",29y 308d,123 (37-1-85 30.49%),90 (0.73),20 (4-0-16 20.00%),14 (0.70)
4,"Higgins, Shaun",32y 192d,236 (108-1-127 45.97%),223 (0.94),107 (50-0-57 46.73%),95 (0.89)
20,"Larkey, Nick",22y 98d,28 (11-0-17 39.29%),39 (1.39),←,
11,"McDonald, Luke",25y 216d,125 (60-0-65 48.00%),16 (0.13),←,
23,"McKay, Ben",22y 263d,14 (2-0-12 14.29%),,←,
39,"Perez, Flynn",19y 18d,2 (0-0-2 0.00%),,←,
13,"Polec, Jared",27y 336d,140 (71-0-69 50.71%),74 (0.53),34 (12-0-22 35.29%),19 (0.56)
8,"Scott, Bailey",20y 65d,16 (2-0-14 12.50%),11 (0.69),←,
12,"Simpkin, Jy",22y 191d,72 (28-0-44 38.89%),33 (0.46),←,
25,"Tarrant, Robbie",31y 140d,163 (75-0-88 46.01%),44 (0.27),←,
33,"Vickers-Willis, Ed",24y 168d,20 (8-0-12 40.00%),,←,
19,"Walker, Josh",27y 305d,101 (40-1-60 40.10%),72 (0.71),16 (3-0-13 18.75%),3 (0.19)
32,"Wood, Mason",26y 365d,65 (30-0-35 46.15%),76 (1.17),←,
7,"Ziebell, Jack",29y 197d,217 (104-0-113 47.93%),163 (0.75),←,
44,"Zurhaar, Cameron",22y 113d,43 (16-0-27 37.21%),47 (1.09),←,
Totals,Totals,25y 276d,2088 (923-4-1161 44.20%),1149 (0.55),,
C,"Shaw, Rhyce",38y 332d,28 (10-0-18 35.71%),,←,
