Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",20,1,18,38,3,,,10.0,3.0,6.0,6.0,9.0,1.0,4.0,3.0,19.0,19.0,,,3.0,1.0,2.0,95.0
36,"Broughton, Greg",8,3,8,16,,,,2.0,3.0,3.0,,2.0,1.0,1.0,,6.0,11.0,,,3.0,,,92.0
27,"Cameron, Clay",6,5,4,10,,,1.0,,1.0,1.0,,1.0,,,,3.0,7.0,,,3.0,,1.0,96.0
12,"Day, Sam",7,4,6,13,4,,7.0,4.0,,1.0,1.0,4.0,1.0,1.0,,10.0,5.0,2.0,3.0,2.0,,,82.0
33 ↓,"Hall, Aaron",5,,9,14,,,,6.0,1.0,1.0,1.0,1.0,,,,8.0,6.0,,,1.0,,1.0,66.0
5,"Harbrow, Jarrod",14,2,4,18,1,,,6.0,1.0,4.0,2.0,1.0,2.0,,,6.0,12.0,1.0,,1.0,,,88.0
28,"Kolodjashnij, Kade",10,4,14,24,1,,,,1.0,5.0,2.0,5.0,1.0,1.0,,6.0,18.0,,,2.0,,,83.0
40,"Lemmens, Sean",10,2,6,16,1,,,2.0,4.0,2.0,,1.0,1.0,,,3.0,14.0,,,2.0,,,81.0
19,"Lynch, Tom",8,7,6,14,1,,,3.0,,1.0,,2.0,,,,8.0,5.0,3.0,3.0,3.0,,,89.0
32,"Matera, Brandon",8,2,7,15,2,1.0,,2.0,1.0,5.0,3.0,2.0,,1.0,,9.0,6.0,,1.0,,,1.0,87.0
17,"May, Steven",14,5,4,18,,,,2.0,3.0,,,5.0,3.0,3.0,1.0,8.0,10.0,,,11.0,,,89.0
18,"McKenzie, Trent",15,7,7,22,,,,2.0,4.0,1.0,1.0,1.0,3.0,,,8.0,12.0,,,6.0,1.0,1.0,83.0
22,"Nicholls, Tom",4,1,6,10,,,32.0,4.0,1.0,3.0,5.0,5.0,1.0,3.0,,8.0,3.0,,,6.0,,,80.0
1,"OMeara, Jaeger",14,2,10,24,1,1.0,,7.0,1.0,6.0,7.0,2.0,,1.0,,13.0,11.0,,,1.0,,,81.0
10,"Prestia, Dion",15,,17,32,,1.0,,5.0,,4.0,9.0,6.0,2.0,,,19.0,15.0,,,3.0,1.0,1.0,73.0
35,"Rischitelli, Michael",10,4,14,24,,1.0,,3.0,1.0,1.0,7.0,2.0,,,,11.0,13.0,1.0,,2.0,,,81.0
8,"Russell, Luke",6,3,3,9,,1.0,,,,3.0,1.0,,,,,3.0,7.0,,1.0,1.0,,2.0,85.0
26 ↑,"Shaw, Matt",5,3,3,8,1,,,1.0,,1.0,,1.0,,,,2.0,6.0,,,,,,17.0
25,"Stanley, Danny",8,4,10,18,,,,3.0,,3.0,3.0,1.0,,,,8.0,10.0,,,3.0,,,89.0
24,"Swallow, David",16,2,10,26,2,2.0,1.0,3.0,,6.0,3.0,2.0,1.0,1.0,,9.0,17.0,,,,,2.0,74.0
16,"Thompson, Rory",4,3,2,6,,,2.0,1.0,1.0,,,,,,,1.0,5.0,,,5.0,,,91.0
14,"Warnock, Matthew",5,3,7,12,,,1.0,,3.0,1.0,,1.0,,1.0,,3.0,8.0,,,7.0,2.0,1.0,99.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,67,175,387,17,12.0,44.0,66.0,29.0,58.0,51.0,54.0,17.0,17.0,4.0,171.0,220.0,7.0,8.0,65.0,5.0,12.0,
Opposition,Opposition,201,92,157,358,9,7.0,54.0,66.0,38.0,41.0,40.0,47.0,17.0,17.0,2.0,136.0,213.0,7.0,5.0,68.0,13.0,7.0,
