Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",31y 184d,273 (154-0-119 56.41%),243 (0.89),150 (70-0-80 46.67%),123 (0.82)
36,"Browne, Andrew",23y 110d,22 (8-0-14 36.36%),6 (0.27),←,
10,"Cook, Troy",31y 20d,193 (90-0-103 46.63%),77 (0.40),150 (66-0-84 44.00%),66 (0.44)
15,"Crowley, Ryan",23y 180d,50 (27-0-23 54.00%),43 (0.86),←,
30,"Drum, Marcus",20y 123d,8 (5-0-3 62.50%),5 (0.63),←,
5,"Dunn, Ryley",21y 329d,5 (2-0-3 40.00%),,←,
33,"Farmer, Jeff",30y 69d,229 (109-0-120 47.60%),460 (2.01),111 (57-0-54 51.35%),201 (1.81)
40,"Foster, Andrew",22y 1d,3 (2-0-1 66.67%),4 (1.33),←,
27,"Gilmore, Daniel",24y 183d,33 (20-0-13 60.61%),9 (0.27),←,
42,"Haddrill, Robert",26y 216d,58 (29-0-29 50.00%),,←,
43,"Hayden, Roger",26y 266d,80 (44-0-36 55.00%),7 (0.09),←,
37,"Johnson, Michael",22y 316d,54 (31-0-23 57.41%),8 (0.15),←,
8,"McManus, Shaun",31y 204d,217 (88-0-129 40.55%),91 (0.42),←,
18,"McPharlin, Luke",25y 274d,113 (63-0-50 55.75%),71 (0.63),101 (55-0-46 54.46%),68 (0.67)
16,"Mundy, David",22y 43d,64 (35-0-29 54.69%),12 (0.19),←,
28,"Murphy, Ryan",22y 100d,31 (17-0-14 54.84%),34 (1.10),←,
12,"OBrien, Brock",19y 94d,1 (0-0-1 0.00%),,←,
29,"Pavlich, Matthew",25y 244d,175 (79-0-96 45.14%),312 (1.78),←,
3,"Schammer, Byron",22y 72d,84 (50-0-34 59.52%),27 (0.32),←,
17,"Tarrant, Chris",26y 348d,182 (84-0-98 46.15%),332 (1.82),21 (9-0-12 42.86%),33 (1.57)
22,"Thornton, Scott",24y 355d,56 (29-0-27 51.79%),5 (0.09),←,
34,"Warnock, Robert",20y 225d,12 (6-0-6 50.00%),4 (0.33),←,
Totals,Totals,24y 296d,1943 (972-0-971 50.03%),1750 (0.90),,
C,"Harvey, Mark",42y 82d,7 (4-0-3 57.14%),,←,
