Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",31y 190d,199 (112-0-87 56.28%),24 (0.12),←,
44,"Bock, Nathan",25y 86d,75 (43-0-32 57.33%),52 (0.69),←,
11,"Doughty, Michael",28y 314d,131 (82-0-49 62.60%),32 (0.24),←,
26,"Douglas, Richard",21y 129d,27 (16-0-11 59.26%),18 (0.67),←,
9,"Edwards, Tyson",31y 313d,278 (153-0-125 55.04%),173 (0.62),←,
36,"Goodwin, Simon",31y 171d,227 (131-0-96 57.71%),146 (0.64),←,
6,"Griffin, Jonathon",22y 152d,27 (15-0-12 55.56%),5 (0.19),←,
30,"Jericho, Luke",23y 240d,31 (18-0-13 58.06%),30 (0.97),←,
18,"Johncock, Graham",25y 237d,138 (80-0-58 57.97%),84 (0.61),←,
21,"Knights, Chris",21y 263d,41 (26-0-15 63.41%),8 (0.20),←,
14,"Mackay, David",19y 325d,12 (8-0-4 66.67%),,←,
20,"Maric, Ivan",22y 162d,19 (12-0-7 63.16%),9 (0.47),←,
23,"McLeod, Andrew",31y 315d,295 (161-0-134 54.58%),252 (0.85),←,
22,"Otten, Andy",19y 30d,1 (0-0-1 0.00%),,←,
40,"Porplyzia, Jason",23y 200d,38 (25-0-13 65.79%),46 (1.21),←,
25,"Rutten, Ben",25y 17d,91 (59-0-32 64.84%),5 (0.05),←,
12,"Shirley, Robert",28y 5d,129 (74-0-55 57.36%),25 (0.19),←,
27,"Stevens, Scott",26y 151d,91 (46-1-44 51.10%),53 (0.58),66 (36-0-30 54.55%),36 (0.55)
5,"Thompson, Scott",25y 92d,121 (72-0-49 59.50%),92 (0.76),82 (54-0-28 65.85%),75 (0.91)
4,"Tippett, Kurt",21y 37d,12 (8-0-4 66.67%),14 (1.17),←,
7,"van Berlo, Nathan",22y 8d,65 (41-0-24 63.08%),17 (0.26),←,
17,"Vince, Bernie",22y 256d,22 (16-0-6 72.73%),13 (0.59),←,
Totals,Totals,25y 18d,2070 (1198-1-871 57.87%),1098 (0.53),,
C,"Craig, Neil",52y 155d,93 (59-0-34 63.44%),,←,
