Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",18,4,8,26,2,,,7.0,4.0,7.0,6.0,7.0,2.0,2.0,,12.0,18.0,,,4.0,1.0,,73.0
14,"Aish, James",12,3,9,21,,,,2.0,7.0,1.0,1.0,6.0,3.0,1.0,,12.0,9.0,,,3.0,,,84.0
46,"Cox, Mason",4,2,1,5,,,1.0,,,1.0,,1.0,,1.0,,3.0,2.0,,,7.0,,,88.0
25,"Crisp, Jack",13,4,8,21,,,,3.0,3.0,3.0,,4.0,,1.0,,8.0,13.0,,,4.0,,2.0,90.0
2,"de Goey, Jordan",5,3,6,11,2,1.0,,3.0,,1.0,2.0,4.0,1.0,4.0,,4.0,6.0,1.0,2.0,1.0,,,87.0
6,"Goldsack, Tyson",1,,5,6,,,,1.0,1.0,,,,1.0,,,6.0,,,,9.0,,,86.0
19,"Greenwood, Levi",10,3,3,13,,,,,1.0,1.0,,4.0,,1.0,,2.0,11.0,,,4.0,2.0,,65.0
4,"Grundy, Brodie",7,2,11,18,,,48.0,3.0,,1.0,4.0,2.0,1.0,,,9.0,8.0,,,6.0,,,93.0
32,"Hoskin-Elliott, Will",10,6,5,15,,2.0,,4.0,2.0,,,,2.0,,,7.0,10.0,,1.0,3.0,,,75.0
38,"Howe, Jeremy",10,6,6,16,,,,2.0,1.0,,,4.0,,,,6.0,9.0,2.0,,15.0,,,98.0
8,"Langdon, Tom",3,2,9,12,,,,3.0,2.0,,,2.0,1.0,2.0,,6.0,7.0,,,10.0,,,91.0
37,"Maynard, Brayden",14,2,3,17,,,,1.0,4.0,3.0,1.0,3.0,1.0,2.0,,6.0,8.0,,,7.0,,1.0,87.0
16,"Mayne, Chris",6,3,5,11,1,,,8.0,,2.0,,4.0,,1.0,,6.0,4.0,1.0,,,,,85.0
41,"Mihocek, Brody",11,6,2,13,2,3.0,,2.0,,5.0,,2.0,1.0,1.0,,3.0,10.0,2.0,3.0,3.0,,1.0,83.0
10,"Pendlebury, Scott",8,3,9,17,,1.0,,5.0,1.0,1.0,1.0,1.0,,,,5.0,14.0,,,4.0,,,81.0
21,"Phillips, Tom",17,8,9,26,,,,3.0,2.0,4.0,3.0,3.0,1.0,2.0,,6.0,21.0,,,,,,91.0
22,"Sidebottom, Steele",17,5,10,27,,,,2.0,4.0,5.0,5.0,1.0,4.0,,,12.0,13.0,,,3.0,,,90.0
36,"Sier, Brayden",8,1,18,26,,,,2.0,1.0,1.0,6.0,3.0,1.0,1.0,,17.0,10.0,1.0,,2.0,,,67.0
35,"Stephenson, Jaidyn",9,5,6,15,1,1.0,,2.0,1.0,4.0,,2.0,1.0,1.0,,7.0,8.0,1.0,1.0,3.0,,,70.0
24,"Thomas, Josh",10,1,11,21,1,,,4.0,,3.0,1.0,2.0,2.0,1.0,,10.0,12.0,,,1.0,,1.0,79.0
7,"Treloar, Adam",12,,12,24,,,,1.0,1.0,3.0,6.0,6.0,,1.0,,13.0,12.0,,,,,,66.0
18,"Varcoe, Travis",7,2,2,9,1,,,6.0,,5.0,1.0,3.0,1.0,1.0,,4.0,5.0,,1.0,1.0,,,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,71,158,370,10,10.0,49.0,64.0,35.0,51.0,37.0,64.0,23.0,23.0,,164.0,210.0,8.0,8.0,90.0,3.0,5.0,
Opposition,Opposition,229,84,109,338,12,14.0,28.0,58.0,39.0,51.0,36.0,54.0,23.0,23.0,,169.0,181.0,15.0,10.0,61.0,1.0,7.0,
