Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",23y 296d,108 (59-0-49 54.63%),104 (0.96),←,
15,"Cameron, Leon",29y 223d,219 (120-3-96 55.48%),91 (0.42),47 (27-0-20 57.45%),23 (0.49)
9,"Campbell, Wayne",29y 202d,228 (109-1-118 48.03%),141 (0.62),←,
6,"Chaffey, Mark",24y 342d,84 (43-0-41 51.19%),19 (0.23),←,
14,"Fiora, Aaron",20y 359d,24 (17-0-7 70.83%),8 (0.33),←,
20,"Hall, Ray",21y 168d,21 (14-0-7 66.67%),8 (0.38),←,
1,"Hilton, Rory",22y 363d,58 (28-0-30 48.28%),41 (0.71),49 (25-0-24 51.02%),38 (0.78)
16,"Holland, Ben",24y 338d,115 (61-0-54 53.04%),113 (0.98),←,
23,"Houlihan, Adam",24y 7d,64 (36-1-27 57.03%),76 (1.19),3 (2-0-1 66.67%),1 (0.33)
39,"Kellaway, Andrew",26y 141d,84 (45-0-39 53.57%),18 (0.21),←,
21,"King, Clinton",24y 20d,63 (31-0-32 49.21%),20 (0.32),32 (21-0-11 65.63%),7 (0.22)
33,"Knights, Matthew",31y 190d,266 (116-0-150 43.61%),138 (0.52),←,
27,"Krakouer, Andrew",19y 68d,6 (2-0-4 33.33%),6 (1.00),←,
5,"Ottens, Brad",22y 78d,82 (43-0-39 52.44%),106 (1.29),←,
26,"Poyas, Ezra",21y 20d,7 (4-0-3 57.14%),3 (0.43),←,
18,"Rodan, David",18y 187d,3 (2-0-1 66.67%),3 (1.00),←,
4,"Rogers, Matthew",28y 139d,163 (90-1-72 55.52%),153 (0.94),←,
10,"Stafford, Greg",27y 229d,133 (64-1-68 48.50%),60 (0.45),3 (2-0-1 66.67%),2 (0.67)
19,"Sziller, Steven",29y 119d,144 (69-1-74 48.26%),40 (0.28),26 (16-0-10 61.54%),2 (0.08)
32,"Tivendale, Greg",22y 359d,62 (33-0-29 53.23%),46 (0.74),←,
29,"Torney, Jason",24y 301d,99 (54-1-44 55.05%),12 (0.12),←,
36,"Zantuck, Ty",20y 57d,13 (6-0-7 46.15%),3 (0.23),←,
Totals,Totals,24y 175d,2046 (1046-9-991 51.12%),1209 (0.59),,
C,"Frawley, Danny",38y 217d,50 (29-0-21 58.00%),,←,
