Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Baker, Oskar",8,7,8,16,,,,,2.0,2.0,,1.0,,1.0,,2,14,,,,,2.0,85.0
4,"Bontempelli, Marcus",21,3,14,35,1.0,1.0,,10.0,5.0,4.0,7.0,4.0,2.0,,,14,19,,,3.0,,2.0,85.0
29,"Bramble, Lachlan",6,3,6,12,,,,2.0,2.0,1.0,1.0,2.0,,1.0,,1,8,,1.0,1.0,,,78.0
31,"Dale, Bailey",9,3,7,16,,,,,3.0,2.0,,2.0,,1.0,,3,11,,,1.0,,1.0,77.0
35 ↓,"Daniel, Caleb",5,1,6,11,,,,4.0,1.0,,,2.0,,,,2,9,,,,1.0,,52.0
10,"Darcy, Sam",10,3,2,12,3.0,,8.0,4.0,,3.0,1.0,6.0,2.0,2.0,,6,5,1.0,2.0,1.0,,,55.0
15,"Duryea, Taylor",9,6,5,14,,,,1.0,3.0,2.0,,4.0,,1.0,,3,10,1.0,,8.0,,,80.0
44,"English, Tim",8,4,9,17,,,38.0,1.0,,1.0,4.0,2.0,,1.0,,5,12,,,1.0,1.0,1.0,85.0
12,"Gallagher, Harvey",6,2,9,15,1.0,1.0,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,5,11,,,,,,73.0
39,"Johannisen, Jason",12,1,3,15,,,,,2.0,1.0,1.0,2.0,,,,2,11,,,1.0,,,79.0
19,"Jones, Liam",7,8,2,9,,,,,5.0,,,3.0,,,,3,6,2.0,,9.0,,,100.0
24,"Khamis, Buku",8,6,2,10,,,,,2.0,1.0,,2.0,1.0,1.0,,5,6,1.0,,3.0,,,98.0
21,"Liberatore, Tom",16,1,19,35,1.0,,,9.0,1.0,5.0,19.0,2.0,4.0,1.0,3.0,28,7,,,1.0,,,87.0
11 ↑,"Macrae, Jack",1,1,5,6,,,,3.0,,1.0,1.0,,,,,3,3,,,,,,23.0
33,"Naughton, Aaron",8,6,7,15,,,,4.0,,5.0,1.0,1.0,1.0,,,6,9,1.0,,1.0,,1.0,89.0
20,"Richards, Ed",15,5,6,21,,,,,9.0,1.0,,4.0,,,,3,17,,,3.0,5.0,,87.0
9,"Sanders, Ryley",8,2,15,23,,,,6.0,1.0,,5.0,4.0,,,,11,11,,,1.0,2.0,,64.0
1,"Treloar, Adam",19,2,18,37,1.0,1.0,,5.0,1.0,6.0,6.0,5.0,2.0,1.0,2.0,11,23,,,,1.0,1.0,86.0
2,"Ugle-Hagan, Jamarra",9,5,4,13,2.0,1.0,,,,1.0,1.0,3.0,,,,6,7,3.0,4.0,,,,88.0
23,"Vandermeer, Laitham",8,5,6,14,,1.0,,4.0,,6.0,,1.0,,1.0,,3,11,,,1.0,,1.0,85.0
3,"Weightman, Cody",8,5,1,9,2.0,,,8.0,,1.0,,5.0,1.0,1.0,,3,7,,2.0,,,,83.0
14,"West, Rhylee",9,4,3,12,2.0,2.0,,3.0,1.0,5.0,,1.0,2.0,,,5,8,1.0,1.0,2.0,,2.0,86.0
34,"Williams, Bailey",6,3,12,18,1.0,,,1.0,2.0,2.0,4.0,2.0,,1.0,,9,10,1.0,1.0,4.0,,,75.0
Totals,Totals,216,86,169,385,14.0,7.0,46.0,66.0,41.0,51.0,53.0,61.0,16.0,14.0,5.0,139,235,11.0,11.0,41.0,10.0,11.0,
Opposition,Opposition,208,82,150,358,14.0,11.0,55.0,60.0,37.0,55.0,44.0,61.0,14.0,16.0,1.0,136,218,10.0,10.0,45.0,4.0,11.0,
