Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
17,"Brown, Nathan",21y 179d,44 (27-1-16 62.50%),33 (0.75),←,
43,"Contessa, Adam",22y 222d,15 (10-1-4 70.00%),5 (0.33),←,
12,"Cook, James",25y 213d,71 (45-1-25 64.08%),130 (1.83),46 (29-1-16 64.13%),95 (2.07)
16,"Croft, Matthew",26y 163d,105 (62-3-40 60.48%),46 (0.44),←,
11,"Curley, Todd",26y 206d,74 (39-2-33 54.05%),32 (0.43),71 (37-2-32 53.52%),31 (0.44)
14,"Darcy, Luke",24y 27d,90 (49-2-39 55.56%),64 (0.71),←,
21,"Dent, Matthew",27y 203d,101 (40-1-60 40.10%),18 (0.18),54 (36-1-17 67.59%),9 (0.17)
32,"Ellis, Craig",24y 65d,69 (37-1-31 54.35%),4 (0.06),←,
4,"Garlick, Simon",24y 120d,87 (52-1-34 60.34%),50 (0.57),43 (28-1-14 66.28%),23 (0.53)
3,"Grant, Chris",26y 238d,208 (112-4-92 54.81%),384 (1.85),←,
9,"Hudson, Paul",29y 19d,194 (117-1-76 60.57%),389 (2.01),60 (37-1-22 62.50%),125 (2.08)
6,"Johnson, Brad",23y 21d,119 (62-3-54 53.36%),96 (0.81),←,
35,"Kretiuk, Steven",27y 35d,110 (66-2-42 60.91%),9 (0.08),←,
39,"Liberatore, Tony",33y 178d,222 (120-3-99 54.73%),90 (0.41),←,
33,"Macri, Christin",24y 345d,2 (1-0-1 50.00%),2 (1.00),←,
10,"Montgomery, Brett",26y 68d,55 (37-1-17 68.18%),52 (0.95),←,
29,"Powell, Stephen",22y 335d,25 (16-1-8 66.00%),20 (0.80),←,
36,"Romero, Jose",28y 7d,177 (93-1-83 52.82%),147 (0.83),88 (44-1-43 50.57%),49 (0.56)
5,"Smith, Rohan",26y 69d,142 (78-3-61 55.99%),125 (0.88),←,
8,"Southern, Daniel",24y 219d,91 (49-1-41 54.40%),22 (0.24),←,
1,"Winmar, Nicky",33y 317d,247 (117-2-128 47.77%),309 (1.25),17 (11-1-5 67.65%),26 (1.53)
15,"Wynd, Scott",29y 195d,211 (110-4-97 53.08%),29 (0.14),←,
Totals,Totals,26y 107d,2459 (1339-39-1081 54.45%),2056 (0.84),,
C,"Wallace, Terry",40y 238d,77 (46-1-30 60.39%),,←,
