Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
6,"Barnes, John",28y 84d,123 (72-2-49 59.35%),58 (0.47),111 (66-1-44 59.91%),46 (0.41)
8,"Burns, Ronnie",24y 164d,42 (26-1-15 63.10%),80 (1.90),←,
36,"Graham, Ben",23y 295d,70 (48-0-22 68.57%),6 (0.09),←,
19,"Hall, Derek",26y 268d,52 (34-1-17 66.35%),56 (1.08),50 (32-1-17 65.00%),53 (1.06)
22,"Hargreaves, Tim",22y 86d,51 (22-1-28 44.12%),67 (1.31),9 (5-0-4 55.56%),10 (1.11)
32,"Hocking, Garry",28y 320d,204 (121-2-81 59.80%),194 (0.95),←,
3,"Houlihan, Adam",19y 140d,12 (9-0-3 75.00%),14 (1.17),←,
13,"Kilpatrick, Glenn",24y 360d,58 (34-0-24 58.62%),8 (0.14),32 (20-0-12 62.50%),4 (0.13)
1,"King, Steven",18y 275d,32 (18-0-14 56.25%),10 (0.31),←,
29,"Lowther, Daniel",20y 127d,3 (2-0-1 66.67%),,←,
21,"Mansfield, Michael",26y 16d,138 (84-1-53 61.23%),78 (0.57),←,
17,"McGrath, Tim",26y 321d,142 (92-1-49 65.14%),12 (0.08),135 (88-1-46 65.56%),12 (0.09)
28,"McKinnon, Martin",22y 50d,65 (35-1-29 54.62%),36 (0.55),40 (25-1-14 63.75%),29 (0.73)
31,"Mensch, David",25y 10d,74 (53-0-21 71.62%),80 (1.08),←,
39,"Milburn, Darren",20y 131d,7 (3-0-4 42.86%),4 (0.57),←,
23,"Pickering, Liam",28y 349d,104 (65-1-38 62.98%),46 (0.44),82 (56-1-25 68.90%),38 (0.46)
15,"Riccardi, Peter",24y 250d,122 (79-1-42 65.16%),123 (1.01),←,
12,"Sholl, Brad",24y 287d,70 (44-1-25 63.57%),17 (0.24),68 (44-1-23 65.44%),17 (0.25)
37,"Simpson, Sean",27y 130d,104 (63-1-40 61.06%),17 (0.16),97 (62-1-34 64.43%),16 (0.16)
25,"Snell, Jason",20y 28d,10 (7-0-3 70.00%),12 (1.20),←,
20,"Steinfort, Carl",20y 145d,21 (13-0-8 61.90%),10 (0.48),←,
Totals,Totals,24y 9d,1504 (924-14-566 61.44%),928 (0.62),,
C,"Ayres, Gary",36y 330d,69 (45-1-23 65.94%),,←,
