Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Amiss, Jye",1,1,1,2,,,,1.0,,,,2.0,,1.0,,1.0,2.0,,1.0,3.0,,,88.0
41,"Banfield, Bailey",7,3,7,14,,,,,1.0,4.0,1.0,2.0,1.0,,,4.0,11.0,,,1.0,,,80.0
15,"Bolton, Shai",13,6,6,19,2,3.0,,1.0,,6.0,1.0,4.0,1.0,2.0,,8.0,11.0,,3.0,,2.0,2.0,84.0
8,"Brayshaw, Andrew",12,2,19,31,,,,10.0,3.0,7.0,6.0,3.0,3.0,,2.0,14.0,16.0,,,1.0,,1.0,80.0
5,"Chapman, Heath",18,10,8,26,,,,1.0,4.0,3.0,1.0,1.0,2.0,1.0,,3.0,21.0,,,1.0,,,87.0
6,"Clark, Jordan",14,5,9,23,,1.0,,3.0,2.0,4.0,4.0,3.0,1.0,,,8.0,15.0,,,2.0,2.0,1.0,89.0
36,"Cox, Brennan",10,8,8,18,,,,,1.0,,,2.0,,,,8.0,9.0,3.0,,5.0,,,78.0
4,"Darcy, Sean",3,,6,9,,,22.0,4.0,,3.0,2.0,4.0,1.0,1.0,,7.0,4.0,,,2.0,,,63.0
37,"Draper, Josh",3,2,7,10,,,3.0,1.0,2.0,,,1.0,,,,6.0,4.0,,,2.0,,,87.0
43 ↑,"Dudley, Isaiah",4,3,2,6,,1.0,,,,2.0,,,,,,1.0,5.0,1.0,1.0,,4.0,,23.0
32,"Frederick, Michael",9,5,4,13,3,,,2.0,2.0,4.0,,4.0,,,,,12.0,,1.0,,,2.0,83.0
44,"Johnson, Matthew",6,4,11,17,,1.0,,7.0,,3.0,5.0,4.0,1.0,2.0,,9.0,10.0,,2.0,1.0,,1.0,78.0
2,"OMeara, Jaeger",8,1,13,21,,,,3.0,2.0,3.0,6.0,3.0,2.0,1.0,1.0,11.0,12.0,,,,2.0,,76.0
25,"Pearce, Alex",11,7,3,14,1,,,2.0,3.0,,,1.0,2.0,1.0,,6.0,8.0,2.0,1.0,5.0,2.0,,91.0
16,"Reid, Murphy",7,1,2,9,1,2.0,,3.0,,3.0,4.0,1.0,1.0,1.0,,4.0,5.0,,,,,,82.0
13 ↓,"Ryan, Luke",10,6,6,16,,,,,3.0,1.0,,1.0,,,,1.0,13.0,,,2.0,,,71.0
3,"Serong, Caleb",17,4,12,29,,,,4.0,1.0,6.0,6.0,4.0,4.0,2.0,,13.0,13.0,,,,,3.0,79.0
14,"Sharp, Jeremy",11,8,10,21,,,,,2.0,,2.0,,,,,4.0,17.0,,,1.0,6.0,,91.0
39,"Switkowski, Sam",4,1,2,6,,,,5.0,,2.0,,2.0,,1.0,,1.0,5.0,,1.0,,1.0,,69.0
35,"Treacy, Josh",10,8,1,11,6,1.0,1.0,3.0,,3.0,,1.0,1.0,,3.0,2.0,9.0,1.0,6.0,1.0,,,88.0
20,"Voss, Patrick",4,1,6,10,1,,9.0,5.0,,1.0,3.0,4.0,,2.0,,6.0,4.0,,,1.0,,1.0,80.0
23,"Worner, Karl",13,9,6,19,,,,2.0,2.0,3.0,,2.0,,,,4.0,15.0,2.0,,2.0,,,83.0
26,"Young, Hayden",13,3,5,18,2,,,5.0,,7.0,2.0,2.0,,,,8.0,10.0,2.0,1.0,,,1.0,69.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,98,154,362,16,12.0,35.0,62.0,28.0,65.0,43.0,51.0,20.0,15.0,6.0,129.0,231.0,11.0,17.0,30.0,19.0,12.0,
Opposition,Opposition,200,104,160,360,7,5.0,42.0,42.0,49.0,36.0,33.0,55.0,15.0,20.0,,112.0,244.0,6.0,4.0,35.0,4.0,5.0,
