Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",29y,105 (66-1-38 63.33%),6 (0.06),87 (59-1-27 68.39%),2 (0.02)
20,"Brogan, Dean",25y 210d,46 (35-0-11 76.09%),19 (0.41),←,
7,"Burgoyne, Peter",26y 164d,145 (84-2-59 58.62%),161 (1.11),←,
8,"Burgoyne, Shaun",21y 264d,57 (45-0-12 78.95%),77 (1.35),←,
9,"Carr, Josh",24y 73d,96 (69-1-26 72.40%),54 (0.56),←,
25,"Cassisi, Domenic",21y 293d,33 (26-0-7 78.79%),11 (0.33),←,
26,"Cochrane, Stuart",25y 357d,86 (49-0-37 56.98%),15 (0.17),36 (26-0-10 72.22%),4 (0.11)
35,"Cornes, Chad",24y 242d,112 (72-1-39 64.73%),110 (0.98),←,
18,"Cornes, Kane",21y 188d,59 (43-0-16 72.88%),23 (0.39),←,
17,"Dew, Stuart",24y 328d,127 (74-2-51 59.06%),199 (1.57),←,
33,"Ebert, Brett",20y 236d,14 (10-0-4 71.43%),17 (1.21),←,
11,"Hardwick, Damien",31y 328d,198 (135-1-62 68.43%),13 (0.07),45 (34-0-11 75.56%),
38,"James, Roger",28y 264d,127 (77-2-48 61.42%),82 (0.65),←,
29,"Kingsley, Adam",28y 326d,135 (78-2-55 58.52%),30 (0.22),←,
5,"Lade, Brendon",28y 1d,114 (66-2-46 58.77%),80 (0.70),←,
22,"Mahoney, Josh",26y 254d,39 (16-0-23 41.03%),17 (0.44),9 (6-0-3 66.67%),7 (0.78)
15,"Pickett, Byron",26y 335d,152 (99-0-53 65.13%),132 (0.87),32 (25-0-7 78.13%),51 (1.59)
6,"Schofield, Jarrad",29y 163d,184 (115-1-68 62.77%),119 (0.65),121 (76-1-44 63.22%),85 (0.70)
28,"Thurstans, Toby",23y 332d,25 (18-0-7 72.00%),15 (0.60),←,
16,"Tredrea, Warren",25y 200d,145 (87-1-57 60.34%),313 (2.16),←,
2,"Wakelin, Darryl",29y 335d,192 (108-1-83 56.51%),12 (0.06),77 (55-0-22 71.43%),4 (0.05)
21,"Wilson, Michael",27y 233d,128 (68-3-57 54.30%),41 (0.32),←,
Totals,Totals,26y 34d,2319 (1440-20-859 62.10%),1546 (0.67),,
C,"Williams, Mark",45y 325d,133 (83-1-49 62.78%),,←,
