Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Boyle, Tim",2,3,1,3,,,,1.0,,,,1.0,,,,,3.0,,,2.0,,,41.0
17,"Brennan, Luke",6,6,7,13,,,,1.0,1.0,1.0,,1.0,1.0,,,5.0,7.0,2.0,,4.0,,1.0,100.0
30,"Brown, Campbell",13,10,7,20,,,,1.0,5.0,,1.0,1.0,1.0,1.0,,5.0,14.0,1.0,,3.0,1.0,,91.0
25,"Clarke, Tim",7,2,8,15,1,1.0,,1.0,,1.0,2.0,1.0,,,,6.0,9.0,,,,,,85.0
9,"Crawford, Shane",10,7,10,20,,,,1.0,1.0,3.0,2.0,4.0,1.0,2.0,,5.0,17.0,,,3.0,,,100.0
24,"Croad, Trent",10,4,8,18,1,,2.0,2.0,1.0,3.0,1.0,5.0,4.0,2.0,,10.0,9.0,1.0,1.0,1.0,,2.0,100.0
19,"Dixon, Ben",7,5,8,15,,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,5.0,10.0,1.0,2.0,2.0,1.0,1.0,93.0
1,"Everitt, Peter",14,9,4,18,,2.0,21.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,,4.0,14.0,,1.0,,1.0,1.0,83.0
3,"Hay, Jonathan",2,1,1,3,,,,1.0,,,,3.0,1.0,2.0,,1.0,1.0,,,,,,81.0
15,"Hodge, Luke",12,2,12,24,,,,4.0,4.0,1.0,6.0,1.0,3.0,,,9.0,15.0,,,5.0,,,99.0
8,"Jacobs, Danny",2,3,7,9,,,,3.0,3.0,,1.0,,1.0,,,4.0,6.0,,,3.0,,,89.0
18,"Ladson, Rick",3,4,3,6,,,,1.0,1.0,2.0,,,1.0,,,2.0,4.0,,,1.0,1.0,1.0,59.0
37,"Lekkas, Angelo",13,6,3,16,2,,,2.0,3.0,5.0,1.0,3.0,,1.0,,1.0,15.0,,1.0,1.0,4.0,,92.0
40,"Lewis, Jordan",4,2,6,10,,,1.0,2.0,,,,2.0,1.0,1.0,,2.0,8.0,,,2.0,,,52.0
12,"Lonie, Nathan",10,2,10,20,3,,,3.0,2.0,6.0,,1.0,1.0,,,1.0,19.0,,,2.0,3.0,,71.0
5,"Mitchell, Sam",1,1,1,2,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,8.0
7,"Osborne, Michael",7,2,5,12,,,,5.0,,3.0,1.0,3.0,2.0,3.0,,6.0,7.0,1.0,,1.0,,,87.0
35,"Roughead, Jarryd",4,3,4,8,1,,,1.0,,1.0,,2.0,1.0,,,6.0,2.0,1.0,1.0,2.0,,,76.0
28,"Sewell, Brad",12,5,13,25,,,,2.0,1.0,3.0,4.0,1.0,1.0,,,8.0,15.0,,,3.0,,,100.0
11,"Smith, Joel",18,8,10,28,,,,4.0,4.0,6.0,3.0,2.0,2.0,,,9.0,19.0,,,2.0,9.0,,100.0
21,"Vandenberg, Richard",5,1,5,10,,,,4.0,1.0,2.0,,3.0,,2.0,,3.0,7.0,,,2.0,,2.0,94.0
6,"Williams, Mark",7,3,2,9,2,2.0,,6.0,,,,6.0,1.0,1.0,,4.0,5.0,1.0,3.0,4.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,169,89,135,304,10,8.0,24.0,49.0,32.0,41.0,26.0,45.0,25.0,17.0,,97.0,207.0,8.0,9.0,43.0,20.0,8.0,
Opposition,Opposition,194,109,135,329,12,6.0,36.0,49.0,32.0,43.0,30.0,47.0,17.0,25.0,6.0,108.0,221.0,12.0,16.0,37.0,19.0,6.0,
