Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Birchall, Grant",6,3,10,16,,,,,2.0,2.0,1.0,1.0,,,,3.0,13.0,,,1.0,,,73.0
22,"Breust, Luke",7,4,7,14,2,1.0,,,,2.0,,2.0,,1.0,,7.0,8.0,,2.0,3.0,,1.0,89.0
9,"Burgoyne, Shaun",21,7,9,30,,,,5.0,2.0,7.0,7.0,2.0,1.0,,3.0,14.0,15.0,,,3.0,1.0,3.0,87.0
13,"Cheney, Kyle",9,4,6,15,,,,,3.0,,,1.0,,1.0,,4.0,10.0,,,8.0,,,100.0
8,"Duryea, Taylor",4,1,5,9,,,,2.0,,,,2.0,,1.0,,5.0,5.0,,,5.0,,,84.0
6,"Gibson, Josh",16,5,6,22,,,,2.0,4.0,1.0,,3.0,1.0,1.0,1.0,7.0,14.0,,,11.0,,,96.0
19,"Gunston, Jack",11,8,,11,1,2.0,,3.0,2.0,3.0,,3.0,,2.0,,1.0,10.0,,1.0,,,2.0,86.0
20,"Hale, David",4,1,2,6,1,1.0,20.0,3.0,,1.0,2.0,3.0,2.0,2.0,,4.0,3.0,,1.0,1.0,,,91.0
10,"Hill, Bradley",14,7,8,22,1,1.0,,3.0,3.0,2.0,3.0,3.0,,,,6.0,16.0,,1.0,2.0,,1.0,81.0
15 ↓,"Hodge, Luke",10,5,,10,,,,1.0,3.0,1.0,2.0,4.0,2.0,2.0,,3.0,6.0,,,3.0,,,44.0
29,"Langford, Will",8,2,5,13,,1.0,1.0,1.0,1.0,1.0,5.0,2.0,,,,9.0,3.0,,1.0,2.0,,,83.0
3,"Lewis, Jordan",7,3,6,13,1,,2.0,4.0,,3.0,4.0,1.0,,,,7.0,5.0,,1.0,1.0,,,88.0
31,"Dewar, Angus",4,2,6,10,,,,1.0,1.0,,,1.0,,,,1.0,9.0,,,4.0,,,83.0
7,"McEvoy, Ben",9,5,5,14,,,28.0,2.0,,,3.0,,1.0,,,8.0,6.0,2.0,,4.0,,,83.0
23,"OBrien, Tim",2,1,2,4,,,,1.0,,,,1.0,1.0,1.0,,3.0,3.0,,,1.0,,,81.0
28,"Puopolo, Paul",9,2,7,16,1,,,6.0,1.0,6.0,1.0,1.0,,1.0,,6.0,8.0,,,1.0,,2.0,86.0
33,"Rioli, Cyril",14,5,5,19,2,3.0,,1.0,,8.0,6.0,5.0,2.0,2.0,,11.0,9.0,,2.0,4.0,2.0,,81.0
2,"Roughead, Jarryd",8,3,2,10,1,,,2.0,1.0,2.0,1.0,3.0,1.0,,,6.0,4.0,1.0,,,,1.0,97.0
26,"Shiels, Liam",12,6,4,16,,2.0,,5.0,1.0,2.0,3.0,2.0,,1.0,,7.0,8.0,,1.0,,,,83.0
32 ↑,"Simpkin, Jonathan",6,2,3,9,1,,,,1.0,1.0,,1.0,,,,2.0,6.0,,1.0,2.0,,,40.0
16,"Smith, Isaac",12,6,5,17,,,,3.0,4.0,4.0,2.0,2.0,,1.0,,4.0,11.0,,,1.0,9.0,1.0,81.0
4,"Suckling, Matt",12,1,6,18,2,,,1.0,6.0,3.0,3.0,3.0,,,,5.0,12.0,,,3.0,6.0,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,83,109,314,13,12.0,51.0,46.0,35.0,49.0,43.0,46.0,11.0,16.0,4.0,123.0,184.0,3.0,11.0,60.0,18.0,11.0,
Opposition,Opposition,249,130,162,411,12,14.0,40.0,66.0,32.0,51.0,40.0,36.0,16.0,11.0,2.0,129.0,282.0,7.0,7.0,47.0,3.0,7.0,
