Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",24y 238d,151 (95-1-55 63.25%),16 (0.11),←,
22,"Breust, Luke",21y 316d,40 (33-0-7 82.50%),73 (1.83),←,
9,"Burgoyne, Shaun",29y 337d,220 (144-1-75 65.68%),205 (0.93),63 (47-1-15 75.40%),34 (0.54)
8,"Ellis, Xavier",24y 207d,83 (54-1-28 65.66%),27 (0.33),←,
23,"Franklin, Lance",25y 236d,160 (91-1-68 57.19%),517 (3.23),←,
6,"Gibson, Josh",28y 193d,123 (69-2-52 56.91%),2 (0.02),58 (40-1-17 69.83%),
19,"Gunston, Jack",20y 342d,32 (20-0-12 62.50%),57 (1.78),18 (15-0-3 83.33%),37 (2.06)
20,"Hale, David",28y 123d,172 (89-2-81 52.33%),160 (0.93),43 (33-0-10 76.74%),41 (0.95)
3,"Lewis, Jordan",26y 151d,168 (95-1-72 56.85%),90 (0.54),←,
5,"Mitchell, Sam",29y 346d,220 (122-1-97 55.68%),53 (0.24),←,
29,"Murphy, Tom",26y 187d,95 (55-1-39 58.42%),5 (0.05),←,
28,"Puopolo, Paul",24y 295d,40 (33-0-7 82.50%),32 (0.80),←,
33,"Rioli, Cyril",23y 70d,105 (70-1-34 67.14%),140 (1.33),←,
2,"Roughead, Jarryd",25y 243d,158 (91-1-66 57.91%),294 (1.86),←,
21,"Savage, Shane",21y 261d,40 (29-0-11 72.50%),26 (0.65),←,
25,"Schoenmakers, Ryan",21y 319d,59 (35-0-24 59.32%),5 (0.08),←,
12,"Sewell, Brad",28y 233d,168 (96-1-71 57.44%),26 (0.15),←,
26,"Shiels, Liam",21y 146d,63 (42-0-21 66.67%),19 (0.30),←,
16,"Smith, Isaac",23y 267d,37 (31-0-6 83.78%),36 (0.97),←,
24,"Stratton, Ben",23y 205d,51 (34-1-16 67.65%),1 (0.02),←,
4,"Suckling, Matt",24y 59d,53 (38-0-15 71.70%),24 (0.45),←,
11,"Young, Clinton",26y 219d,115 (71-1-43 62.17%),60 (0.52),←,
Totals,Totals,25y 44d,2353 (1437-16-900 61.07%),1868 (0.79),,
C,"Clarkson, Alastair",44y 148d,187 (107-1-79 57.49%),,←,
