North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",27y 85d,157 (81-1-75 51.91%),180 (1.15),←,
5,"Anderson, Stuart",21y 53d,14 (9-0-5 64.29%),2 (0.14),←,
11,"Archer, Glenn",22y 148d,68 (38-0-30 55.88%),36 (0.53),←,
14,"Armstrong, Matt",28y 171d,152 (64-0-88 42.11%),81 (0.53),20 (12-0-8 60.00%),10 (0.50)
12,"Blakey, John",29y 26d,196 (88-0-108 44.90%),53 (0.27),61 (36-0-25 59.02%),15 (0.25)
18,"Carey, Wayne",24y 84d,118 (66-0-52 55.93%),293 (2.48),←,
6,"Fairley, Ian",30y 335d,188 (94-2-92 50.53%),148 (0.79),←,
17,"Freeborn, Glenn",22y 194d,4 (2-0-2 50.00%),,←,
26,"Ishchenko, Alex",31y 121d,142 (63-0-79 44.37%),37 (0.26),70 (37-0-33 52.86%),12 (0.17)
34,"King, David",23y 165d,36 (21-0-15 58.33%),8 (0.22),←,
7,"Laidley, Dani",28y 145d,112 (65-1-46 58.48%),12 (0.11),60 (36-0-24 60.00%),1 (0.02)
35,"Longmire, John",24y 231d,150 (74-1-75 49.67%),476 (3.17),←,
4,"Martyn, Mick",26y 353d,146 (75-1-70 51.71%),12 (0.08),←,
31,"McKernan, Corey",21y 243d,42 (26-0-16 61.90%),38 (0.90),←,
30,"Pyman, Robert",23y 317d,16 (8-0-8 50.00%),8 (0.50),←,
22,"Roberts, Mark",30y 52d,137 (62-0-75 45.26%),112 (0.82),60 (36-0-24 60.00%),93 (1.55)
3,"Rock, Anthony",24y 324d,107 (60-0-47 56.07%),90 (0.84),←,
2,"Schwass, Wayne",26y 265d,142 (73-0-69 51.41%),82 (0.58),←,
8,"Scott, Robert",26y 171d,152 (87-1-64 57.57%),177 (1.16),20 (12-0-8 60.00%),13 (0.65)
24,"Sholl, Craig",27y 232d,123 (66-0-57 53.66%),20 (0.16),←,
15,"Smith, Ross",30y 197d,216 (107-2-107 50.00%),36 (0.17),←,
Totals,Totals,26y 117d,2418 (1229-9-1180 50.83%),1901 (0.79),,
C,"Pagan, Denis",47y 329d,65 (39-0-26 60.00%),,←,
