Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
15,"Alvey, Mark",24y 58d,53 (27-1-25 51.89%),31 (0.58),8 (6-0-2 75.00%),3 (0.38)
23,"Bolton, Mark",25y 126d,77 (45-1-31 59.09%),30 (0.39),←,
13,"Cupido, Damian",22y 149d,40 (23-0-17 57.50%),60 (1.50),27 (16-0-11 59.26%),44 (1.63)
31,"Fletcher, Dustin",29y 92d,219 (151-3-65 69.63%),60 (0.27),←,
39,"Haynes, Ben",23y 41d,20 (10-0-10 50.00%),10 (0.50),15 (7-0-8 46.67%),10 (0.67)
19,"Hille, David",23y 66d,67 (39-0-28 58.21%),48 (0.72),←,
5,"Hird, James",31y 185d,201 (127-5-69 64.43%),292 (1.45),←,
14,"Johnson, Jason",26y 195d,125 (85-1-39 68.40%),75 (0.60),←,
1,"Johnson, Mark",26y 76d,125 (88-1-36 70.80%),41 (0.33),←,
26,"Laycock, Jason",19y 277d,1 (0-0-1 0.00%),,←,
18,"Lloyd, Matthew",26y 113d,184 (116-2-66 63.59%),678 (3.68),←,
42,"Lovett-Murray, Nathan",21y 263d,17 (10-0-7 58.82%),21 (1.24),←,
25,"Lucas, Scott",26y 221d,176 (112-1-63 63.92%),247 (1.40),←,
33,"McPhee, Adam",21y 306d,68 (30-0-38 44.12%),34 (0.50),43 (24-0-19 55.81%),25 (0.58)
10,"McVeigh, Mark",23y 194d,94 (57-1-36 61.17%),37 (0.39),←,
24,"Misiti, Joe",29y 272d,236 (148-4-84 63.56%),95 (0.40),←,
28,"Murphy, Justin",28y 105d,163 (73-0-90 44.79%),145 (0.89),18 (10-0-8 55.56%),22 (1.22)
11,"Peverill, Damien",25y 26d,72 (42-1-29 59.03%),16 (0.22),←,
9,"Ramanauskas, Adam",23y 262d,103 (71-1-31 69.42%),53 (0.51),←,
7,"Solomon, Dean",24y 211d,117 (81-0-36 69.23%),48 (0.41),←,
34,"Stanton, Brent",18y 98d,10 (3-0-7 30.00%),5 (0.50),←,
12,"Welsh, Andrew",21y 178d,55 (30-1-24 55.45%),6 (0.11),←,
Totals,Totals,24y 243d,2223 (1368-23-832 61.54%),2032 (0.91),,
C,"Sheedy, Kevin",56y 227d,564 (362-6-196 64.72%),,←,
