Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Armfield, Dennis",11,3,4,15,1,,,2.0,,5.0,2.0,4.0,,1.0,,5.0,11.0,,,,,,82.0
21,"Austin, Mark",4,2,4,8,,,,4.0,2.0,1.0,,1.0,2.0,1.0,,4.0,5.0,1.0,,7.0,,,95.0
19,"Betts, Eddie",10,5,9,19,2,,,2.0,,4.0,,3.0,,2.0,,9.0,10.0,,,1.0,,1.0,82.0
44,"Carrazzo, Andrew",5,2,15,20,,,,5.0,1.0,1.0,3.0,5.0,,3.0,,11.0,11.0,,,2.0,,,87.0
46,"Ellard, David",8,5,4,12,,,,10.0,,3.0,1.0,2.0,,1.0,,5.0,9.0,1.0,1.0,3.0,1.0,,75.0
38,"Garlett, Jeff",8,,6,14,3,,,4.0,,,1.0,1.0,,,,7.0,6.0,,,2.0,,,77.0
4,"Gibbs, Bryce",19,8,2,21,,,,1.0,9.0,,,3.0,1.0,,,6.0,15.0,1.0,,3.0,2.0,,92.0
23,"Henderson, Lachie",3,1,7,10,,,,2.0,,1.0,,,,,,5.0,4.0,,,9.0,,,94.0
33,"Houlihan, Ryan",7,2,12,19,,1.0,,6.0,,3.0,3.0,1.0,2.0,,,7.0,13.0,1.0,,3.0,,2.0,82.0
40 ↓,"Jamison, Michael",5,2,1,6,,1.0,,,,1.0,,1.0,,,,1.0,5.0,,,1.0,,,35.0
5,"Judd, Chris",4,2,13,17,1,,,6.0,,2.0,4.0,2.0,2.0,,,10.0,8.0,1.0,,2.0,,,80.0
8,"Kreuzer, Matthew",5,,6,11,,,6.0,1.0,,1.0,3.0,3.0,1.0,2.0,,8.0,4.0,,,6.0,,1.0,86.0
3,"Murphy, Marc",15,9,13,28,1,,,4.0,,2.0,3.0,2.0,3.0,1.0,,9.0,20.0,,,,1.0,,83.0
20 ↑,"OKeeffe, Rhys",3,1,5,8,,,,1.0,2.0,1.0,1.0,1.0,2.0,,,3.0,5.0,,,1.0,,,42.0
2,"Russell, Jordan",13,8,6,19,,,,4.0,4.0,4.0,,2.0,,,,6.0,12.0,,,3.0,,,97.0
29,"Scotland, Heath",18,7,14,32,1,,,3.0,2.0,9.0,4.0,,2.0,,2.0,12.0,20.0,2.0,1.0,3.0,,,91.0
6,"Simpson, Kade",12,6,9,21,,1.0,,2.0,1.0,4.0,1.0,3.0,2.0,,,8.0,13.0,,,3.0,2.0,,88.0
32,"Thornton, Bret",19,11,7,26,,,,1.0,8.0,,1.0,2.0,1.0,,,4.0,22.0,,,7.0,1.0,,94.0
42,"Tuohy, Zach",7,4,5,12,,1.0,,3.0,1.0,2.0,,2.0,2.0,2.0,,6.0,8.0,1.0,,4.0,1.0,,82.0
1,"Walker, Andrew",7,4,6,13,,1.0,1.0,3.0,,2.0,1.0,,1.0,,,6.0,7.0,1.0,1.0,,,,90.0
11,"Warnock, Robert",3,2,4,7,,,24.0,3.0,1.0,1.0,1.0,1.0,1.0,,,5.0,2.0,1.0,,1.0,,,78.0
13,"Yarran, Chris",15,4,5,20,1,,,5.0,7.0,2.0,1.0,3.0,1.0,,,7.0,14.0,1.0,,1.0,8.0,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,88,157,358,10,7.0,31.0,72.0,38.0,49.0,30.0,42.0,23.0,13.0,2.0,144.0,224.0,11.0,3.0,62.0,16.0,4.0,
Opposition,Opposition,197,102,142,339,15,13.0,40.0,75.0,36.0,58.0,36.0,51.0,13.0,23.0,4.0,155.0,194.0,23.0,17.0,56.0,5.0,11.0,
