West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
46,"Carroll, Trent",23y 70d,46 (12-0-34 26.09%),2 (0.04),13 (3-0-10 23.08%),1 (0.08)
15,"Chambers, Callum",21y 230d,14 (4-0-10 28.57%),5 (0.36),←,
22,"Collica, Michael",23y 363d,44 (16-1-27 37.50%),4 (0.09),14 (3-0-11 21.43%),
9,"Cousins, Ben",23y 7d,114 (60-1-53 53.07%),108 (0.95),←,
20,"Cox, Dean",19y 340d,10 (2-0-8 20.00%),,←,
14,"Cummings, Scott",27y 170d,122 (61-5-56 52.05%),341 (2.80),45 (21-1-23 47.78%),156 (3.47)
32,"Embley, Andrew",20y 10d,29 (10-0-19 34.48%),21 (0.72),←,
7,"Fletcher, Chad",21y 311d,30 (8-1-21 28.33%),18 (0.60),←,
23,"Glass, Darren",20y 54d,18 (6-0-12 33.33%),1 (0.06),←,
41,"Humm, Jeremy",18y 183d,2 (0-0-2 0.00%),,←,
27,"Jakovich, Glen",28y 105d,219 (121-2-96 55.71%),36 (0.16),←,
18,"Jones, Rowan",21y 230d,48 (18-1-29 38.54%),19 (0.40),←,
34,"Kerr, Daniel",18y 52d,14 (3-0-11 21.43%),3 (0.21),←,
30,"Matera, Peter",32y 95d,228 (138-2-88 60.96%),204 (0.89),←,
33,"Matera, Phillip",25y 222d,93 (42-1-50 45.70%),174 (1.87),←,
21,"Merenda, Mark",25y 251d,86 (45-0-41 52.33%),73 (0.85),11 (3-0-8 27.27%),11 (1.00)
31,"Munro, Kane",19y 118d,7 (2-0-5 28.57%),2 (0.29),←,
8,"Taylor, Richard",27y 358d,125 (52-2-71 42.40%),52 (0.42),13 (3-0-10 23.08%),6 (0.46)
50,"Turnbull, Ryan",29y 287d,129 (72-1-56 56.20%),39 (0.30),←,
37,"Williams, Andrew",22y 128d,58 (23-1-34 40.52%),20 (0.34),←,
44,"Wirrpanda, David",21y 338d,58 (28-1-29 49.14%),19 (0.33),←,
13,"Wooden, Josh",22y 235d,49 (20-0-29 40.82%),7 (0.14),←,
Totals,Totals,23y 156d,1543 (743-19-781 48.15%),1148 (0.74),,
C,"Judge, Ken",43y 173d,125 (47-3-75 38.80%),,36 (10-1-25 29.17%),
