St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
21,"Beetham, Caydn",20y 41d,31 (5-0-26 16.13%),9 (0.29),←,
22,"Begley, James",21y 273d,25 (4-1-20 18.00%),3 (0.12),←,
6,"Black, Heath",22y 328d,73 (19-0-54 26.03%),36 (0.49),4 (1-0-3 25.00%),1 (0.25)
27,"Blake, Jason",21y 37d,29 (6-0-23 20.69%),6 (0.21),←,
16,"Capuano, Mathew",26y 231d,96 (62-0-34 64.58%),34 (0.35),14 (2-0-12 14.29%),10 (0.71)
20,"Clarke, Xavier",18y 205d,2 (0-0-2 0.00%),,←,
18,"Cripps, Jason",25y 189d,44 (24-0-20 54.55%),8 (0.18),←,
26,"Dal Santo, Nick",18y 58d,1 (0-0-1 0.00%),1 (1.00),←,
2,"Hamill, Aaron",24y 244d,118 (54-0-64 45.76%),147 (1.25),26 (5-0-21 19.23%),33 (1.27)
7,"Hayes, Lenny",22y 97d,55 (14-1-40 26.36%),23 (0.42),←,
8,"Hudghton, Max",25y 231d,106 (41-1-64 39.15%),8 (0.08),←,
5,"Jones, Austinn",25y 205d,145 (58-1-86 40.34%),106 (0.73),←,
33,"Knobel, Trent",21y 333d,17 (10-0-7 58.82%),,4 (1-0-3 25.00%),
24,"Koschitzke, Justin",19y 213d,24 (4-0-20 16.67%),4 (0.17),←,
15,"Lawrence, Steven",25y 337d,89 (41-2-46 47.19%),45 (0.51),8 (1-0-7 12.50%),2 (0.25)
23,"Loewe, Stewart",33y 333d,308 (131-2-175 42.86%),582 (1.89),←,
44,"Milne, Stephen",22y 44d,21 (4-0-17 19.05%),36 (1.71),←,
1,"Peckett, Justin",29y 198d,174 (71-1-102 41.09%),24 (0.14),←,
12,"Riewoldt, Nick",19y 186d,10 (2-0-8 20.00%),3 (0.30),←,
40,"Schwarze, Troy",20y 119d,11 (2-0-9 18.18%),1 (0.09),←,
4,"Thompson, Andrew",29y 182d,113 (45-1-67 40.27%),68 (0.60),←,
13,"Voss, Brett",24y 58d,58 (24-1-33 42.24%),22 (0.38),23 (5-0-18 21.74%),11 (0.48)
Totals,Totals,23y 221d,1550 (621-11-918 40.06%),1166 (0.75),,
C,"Thomas, Grant",44y 66d,11 (2-0-9 18.18%),,←,
