Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
12,"Baguley, Mark",28y 45d,63 (30-1-32 48.41%),2 (0.03),←,
13,"Cooney, Adam",29y 278d,228 (107-2-119 47.37%),196 (0.86),9 (3-0-6 33.33%),10 (1.11)
6,"Daniher, Joe",21y 123d,39 (18-1-20 47.44%),53 (1.36),←,
15,"Dempsey, Courtenay",27y 311d,115 (52-3-60 46.52%),27 (0.23),←,
35,"Gleeson, Martin",20y 314d,22 (7-1-14 34.09%),4 (0.18),←,
9,"Goddard, Brendon",30y 46d,260 (155-4-101 60.38%),147 (0.57),55 (29-1-25 53.64%),43 (0.78)
42,"Gwilt, James",28y 328d,132 (67-3-62 51.89%),25 (0.19),6 (1-0-5 16.67%),
21,"Heppell, Dyson",23y 52d,97 (48-2-47 50.52%),28 (0.29),←,
1,"Hibberd, Michael",25y 183d,76 (39-1-36 51.97%),10 (0.13),←,
26,"Hooker, Cale",26y 265d,124 (56-2-66 45.97%),11 (0.09),←,
40,"Howlett, Ben",26y 257d,109 (55-2-52 51.38%),51 (0.47),←,
18,"Hurley, Michael",25y 34d,113 (53-3-57 48.23%),103 (0.91),←,
28,"Kavanagh, Elliott",22y 47d,11 (2-0-9 18.18%),2 (0.18),←,
44,"McKernan, Shaun",24y 307d,37 (12-0-25 32.43%),22 (0.59),3 (0-0-3 0.00%),1 (0.33)
17,"Melksham, Jake",23y 310d,109 (51-1-57 47.25%),55 (0.50),←,
20,"Merrett, Jackson",22y 128d,34 (19-0-15 55.88%),17 (0.50),←,
7,"Merrett, Zach",19y 275d,33 (15-1-17 46.97%),13 (0.39),←,
10,"OBrien, Nick",22y 9d,7 (2-0-5 28.57%),4 (0.57),←,
5,"Stanton, Brent",29y 65d,239 (102-4-133 43.51%),151 (0.63),←,
25,"Steinberg, Ariel",22y 313d,4 (2-0-2 50.00%),,←,
4,"Watson, Jobe",30y 147d,200 (87-4-109 44.50%),111 (0.56),←,
11,"Zaharakis, David",25y 134d,117 (59-2-56 51.28%),93 (0.79),←,
Totals,Totals,25y 114d,2169 (1038-37-1094 47.86%),1125 (0.52),,
C,"Hird, James",42y 151d,79 (40-1-38 51.27%),,←,
