Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
16,"Brown, Luke",20y 246d,12 (7-0-5 58.33%),,←,
32,"Dangerfield, Patrick",23y 51d,98 (52-0-46 53.06%),107 (1.09),←,
26,"Douglas, Richard",26y 109d,123 (64-0-59 52.03%),88 (0.72),←,
24,"Jacobs, Sam",25y 46d,69 (36-0-33 52.17%),16 (0.23),52 (29-0-23 55.77%),13 (0.25)
4,"Jenkins, Josh",24y 107d,20 (13-0-7 65.00%),28 (1.40),←,
29,"Kerridge, Sam",20y 30d,7 (4-0-3 57.14%),12 (1.71),←,
46,"Laird, Rory",19y 148d,5 (4-0-1 80.00%),,←,
27,"Lynch, Tom",22y 253d,18 (13-0-5 72.22%),25 (1.39),12 (9-0-3 75.00%),21 (1.75)
31,"Lyons, Jarryd",20y 308d,7 (6-0-1 85.71%),1 (0.14),←,
14,"Mackay, David",24y 305d,95 (57-0-38 60.00%),28 (0.29),←,
35,"McKernan, Shaun",22y 267d,27 (12-0-15 44.44%),16 (0.59),←,
22,"Otten, Andy",24y 11d,56 (30-0-26 53.57%),7 (0.13),←,
23,"Petrenko, Jared",23y 155d,65 (30-0-35 46.15%),40 (0.62),←,
40,"Porplyzia, Jason",28y 180d,118 (72-0-46 61.02%),171 (1.45),←,
3,"Reilly, Brent",29y 195d,190 (105-0-85 55.26%),52 (0.27),←,
25,"Rutten, Ben",29y 363d,203 (118-0-85 58.13%),8 (0.04),←,
9,"Sloane, Rory",23y 70d,66 (36-0-30 54.55%),42 (0.64),←,
33,"Smith, Brodie",21y 132d,41 (25-0-16 60.98%),8 (0.20),←,
12,"Talia, Daniel",21y 236d,41 (26-0-15 63.41%),3 (0.07),←,
5,"Thompson, Scott",30y 73d,232 (130-0-102 56.03%),142 (0.61),193 (112-0-81 58.03%),125 (0.65)
7,"van Berlo, Nathan",26y 354d,169 (98-0-71 57.99%),58 (0.34),←,
17,"Vince, Bernie",27y 236d,116 (63-0-53 54.31%),74 (0.64),←,
Totals,Totals,24y 143d,1778 (1001-0-777 56.30%),926 (0.52),,
C,"Sanderson, Brenton",39y 88d,34 (23-0-11 67.65%),,←,
