West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Ah Chee, Brendon",4,2.0,2.0,6,1.0,,,2.0,,,,2.0,1.0,,,2,4,,1.0,1.0,,,78.0
33,"Ainsworth, Brayden",4,4.0,8.0,12,1.0,,,3.0,1.0,1.0,,2.0,,2.0,,2,9,,1.0,,,,71.0
12,"Allen, Oscar",11,5.0,4.0,15,1.0,3.0,3.0,4.0,,2.0,1.0,3.0,3.0,1.0,,9,8,1.0,2.0,4.0,,,80.0
37,"Barrass, Tom",9,6.0,5.0,14,,,,,3.0,2.0,,1.0,,,,4,10,2.0,,5.0,1.0,,81.0
39,"Cameron, Jarrod",2,,3.0,5,,,,2.0,,2.0,,5.0,,3.0,,3,2,,,1.0,,,59.0
28,"Cole, Tom",6,3.0,4.0,10,,,,1.0,,1.0,,,,,,5,6,,,3.0,,,87.0
15,"Cripps, Jamie",7,,3.0,10,1.0,,,2.0,,4.0,1.0,3.0,,,,4,7,,,,1.0,1.0,85.0
27,"Darling, Jack",5,3.0,5.0,10,2.0,1.0,,,,3.0,,2.0,,,,6,6,2.0,1.0,4.0,,1.0,98.0
14,"Duggan, Liam",13,7.0,4.0,17,,,,2.0,4.0,3.0,1.0,6.0,,1.0,,2,16,,,4.0,,,93.0
3,"Gaff, Andrew",8,2.0,4.0,12,,,,3.0,,2.0,2.0,2.0,2.0,,,3,9,,,2.0,,,96.0
25,"Hurn, Shannon",8,2.0,2.0,10,,,,,2.0,,,,,,,1,6,,,,,,73.0
11,"Kelly, Tim",14,5.0,10.0,24,,,,4.0,2.0,3.0,8.0,1.0,2.0,,3.0,10,14,,,1.0,,1.0,81.0
17,"Kennedy, Josh",5,4.0,,5,1.0,3.0,,1.0,,1.0,,2.0,1.0,2.0,,2,4,,3.0,1.0,,,84.0
20,"McGovern, Jeremy",13,12.0,4.0,17,,,,,1.0,1.0,,1.0,1.0,,,7,10,4.0,,5.0,,,80.0
9,"Naitanui, Nic",4,,3.0,7,1.0,,24.0,3.0,1.0,1.0,5.0,4.0,,3.0,,6,1,,,3.0,,,66.0
30,"Nelson, Jackson",10,4.0,6.0,16,,,,3.0,,2.0,2.0,1.0,3.0,1.0,,8,9,,,3.0,,1.0,86.0
8,"Redden, Jack",10,6.0,8.0,18,1.0,,,3.0,1.0,2.0,2.0,1.0,2.0,1.0,,6,12,,,1.0,,,84.0
1,"Ryan, Liam",2,2.0,3.0,5,1.0,,,1.0,,1.0,,,,,,2,4,1.0,1.0,1.0,,1.0,78.0
4,"Sheed, Dom",13,7.0,11.0,24,,,,4.0,2.0,6.0,5.0,3.0,1.0,2.0,2.0,9,16,1.0,,1.0,,,87.0
5,"Sheppard, Brad",13,9.0,6.0,19,,,,,1.0,2.0,,1.0,,,,2,16,,,1.0,,,100.0
2,"Waterman, Jake",4,5.0,3.0,7,,,,,1.0,2.0,,2.0,1.0,1.0,,2,6,,,,,,73.0
6,"Yeo, Elliot",15,2.0,6.0,21,,,,5.0,,8.0,1.0,2.0,,1.0,,5,15,,,,,1.0,81.0
Totals,Totals,180,90.0,104.0,284,10.0,7.0,27.0,43.0,19.0,49.0,28.0,44.0,17.0,18.0,5.0,100,190,11.0,9.0,41.0,2.0,6.0,
Opposition,Opposition,181,102.0,143.0,324,5.0,4.0,18.0,41.0,38.0,24.0,17.0,48.0,18.0,17.0,1.0,94,230,8.0,5.0,30.0,1.0,3.0,
