Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Burns, Scott",31y 141d,206 (87-1-118 42.48%),124 (0.60),←,
10,"Caracella, Blake",29y 59d,184 (116-2-66 63.59%),218 (1.18),24 (7-0-17 29.17%),34 (1.42)
8,"Clement, James",29y 251d,201 (82-0-119 40.80%),48 (0.24),117 (56-0-61 47.86%),10 (0.09)
34,"Cloke, Jason",24y 7d,71 (35-0-36 49.30%),10 (0.14),←,
1,"Davis, Leon",24y 330d,107 (47-0-60 43.93%),125 (1.17),←,
4,"Didak, Alan",23y 87d,86 (46-0-40 53.49%),120 (1.40),←,
25,"Fraser, Josh",24y 128d,120 (62-0-58 51.67%),109 (0.91),←,
6,"Holland, Brodie",26y 130d,136 (55-0-81 40.44%),132 (0.97),100 (47-0-53 47.00%),95 (0.95)
26,"Johnson, Ben",25y 38d,120 (62-0-58 51.67%),25 (0.21),←,
18,"Licuria, Paul",28y 129d,167 (71-0-96 42.51%),59 (0.35),157 (69-0-88 43.95%),57 (0.36)
24,"Lockyer, Tarkyn",26y 195d,126 (55-0-71 43.65%),67 (0.53),←,
3,"Lonie, Ryan",23y 70d,103 (52-0-51 50.49%),55 (0.53),←,
43,"Lumumba, Heritier",19y 179d,10 (5-0-5 50.00%),1 (0.10),←,
27,"Maxwell, Nick",22y 344d,37 (16-0-21 43.24%),7 (0.19),←,
11,"OBree, Shane",27y 59d,152 (72-0-80 47.37%),62 (0.41),133 (63-0-70 47.37%),59 (0.44)
35,"Prestigiacomo, Simon",28y 102d,166 (66-0-100 39.76%),3 (0.02),←,
23,"Rocca, Anthony",28y 271d,191 (89-0-102 46.60%),309 (1.62),169 (78-0-91 46.15%),298 (1.76)
39,"Shaw, Heath",20y 167d,12 (5-0-7 41.67%),2 (0.17),←,
36,"Swan, Dane",22y 77d,37 (16-0-21 43.24%),13 (0.35),←,
20,"Tarrant, Chris",25y 237d,148 (69-0-79 46.62%),275 (1.86),←,
13,"Thomas, Dale",18y 326d,7 (5-0-2 71.43%),5 (0.71),←,
14,"Wakelin, Shane",31y 274d,206 (96-2-108 47.09%),19 (0.09),112 (55-0-57 49.11%),
Totals,Totals,25y 197d,2593 (1209-5-1379 46.63%),1788 (0.69),,
C,"Malthouse, Mick",52y 269d,523 (291-4-228 56.02%),,145 (68-0-77 46.90%),
