St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16 ↓,"Butler, Dan",2,2,2,4,,,,1.0,,,,,,,,1.0,2.0,,1.0,,,,49.0
13,"Byrnes, Ryan",11,6,7,18,1,,,,5.0,1.0,,5.0,,1.0,,4.0,12.0,,1.0,,,,82.0
47,"Caminiti, Anthony",7,6,6,13,,,,4.0,1.0,,,2.0,2.0,2.0,,7.0,7.0,2.0,,4.0,,,95.0
18 ↑,"Carroll, Jack",3,1,2,5,,,,2.0,,2.0,3.0,,,,,6.0,2.0,,,2.0,,,29.0
11,"Clark, Hunter",8,1,6,14,,,,4.0,,2.0,3.0,5.0,1.0,2.0,,6.0,9.0,,,,,,68.0
40,"Hall, Max",4,,5,9,,,,3.0,1.0,4.0,1.0,,1.0,,,3.0,6.0,,,1.0,,1.0,72.0
1,"Higgins, Jack",5,4,3,8,1,1.0,,2.0,,2.0,,2.0,1.0,,,4.0,5.0,,2.0,2.0,,1.0,84.0
8,"Hill, Bradley",10,4,6,16,1,,,1.0,5.0,3.0,1.0,1.0,,,,3.0,13.0,1.0,,1.0,1.0,,91.0
3,"Jones, Zak",3,1,4,7,,,,,3.0,1.0,2.0,3.0,,2.0,,4.0,4.0,,,1.0,,,66.0
17,"Keeler, Isaac",3,2,6,9,1,,3.0,1.0,2.0,,,1.0,,1.0,,3.0,7.0,,1.0,4.0,,1.0,94.0
6,"Macrae, Jack",11,3,11,22,,,,5.0,3.0,3.0,6.0,4.0,1.0,1.0,,10.0,12.0,,,,,1.0,72.0
19,"Marshall, Rowan",15,6,8,23,,1.0,33.0,6.0,3.0,4.0,6.0,7.0,1.0,3.0,,9.0,12.0,1.0,1.0,,,1.0,87.0
10,"Owens, Mitch",6,2,3,9,,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,,6.0,4.0,1.0,,1.0,,,86.0
43,"Sharman, Cooper",7,6,5,12,1,,,4.0,,4.0,,2.0,,1.0,,4.0,9.0,1.0,2.0,2.0,,1.0,81.0
35,"Sinclair, Jack",22,7,8,30,,2.0,,1.0,6.0,4.0,2.0,2.0,,1.0,,4.0,18.0,,1.0,3.0,2.0,1.0,89.0
9,"Steele, Jack",11,4,11,22,,,,11.0,1.0,4.0,6.0,3.0,,2.0,,7.0,15.0,,,1.0,1.0,,76.0
14,"Stocker, Liam",8,5,6,14,,,,,1.0,1.0,1.0,3.0,1.0,1.0,,4.0,9.0,1.0,,2.0,,,81.0
5,"Travaglia, Tobie",5,2,5,10,,,,2.0,1.0,1.0,1.0,,2.0,,,2.0,9.0,,,,,,64.0
7,"Wanganeen-Milera, Nasiah",28,9,3,31,1,,,1.0,7.0,1.0,3.0,7.0,1.0,,,7.0,18.0,,,1.0,8.0,,87.0
29,"Webster, Jimmy",8,8,4,12,,,,2.0,2.0,1.0,,1.0,1.0,,,,12.0,,,3.0,,,74.0
44,"Wilkie, Callum",14,10,7,21,,,,2.0,3.0,,,2.0,,1.0,,4.0,16.0,2.0,,7.0,,,100.0
2,"Windhager, Marcus",5,1,11,16,1,,,4.0,1.0,,3.0,4.0,2.0,2.0,,8.0,9.0,,1.0,1.0,,,81.0
32,"Wood, Mason",12,4,4,16,1,2.0,,1.0,1.0,2.0,,2.0,,1.0,,4.0,11.0,,,1.0,,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,94,133,341,8,12.0,37.0,61.0,47.0,41.0,39.0,57.0,16.0,22.0,,110.0,221.0,9.0,10.0,37.0,12.0,7.0,
Opposition,Opposition,245,121,163,408,20,12.0,43.0,58.0,32.0,68.0,40.0,54.0,22.0,16.0,6.0,129.0,272.0,18.0,19.0,53.0,12.0,14.0,
