Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Angwin, Ryan",6,3,5,11,1,1.0,,5.0,1.0,1.0,1.0,2.0,1.0,,,6.0,6.0,1.0,1.0,1.0,,1.0,78.0
7,"Ash, Lachie",14,5,11,25,,,,2.0,4.0,4.0,1.0,3.0,,,,3.0,20.0,,,1.0,5.0,,79.0
14,"Bedford, Toby",5,4,9,14,1,1.0,,,1.0,1.0,1.0,3.0,,1.0,,5.0,9.0,,,,,,82.0
32,"Briggs, Kieren",7,2,4,11,,,23.0,5.0,,2.0,5.0,4.0,1.0,2.0,,6.0,5.0,,,7.0,,,78.0
46,"Brown, Callum",5,3,3,8,2,1.0,3.0,1.0,,2.0,2.0,,,,,4.0,4.0,1.0,3.0,,1.0,,67.0
44,"Buckley, Jack",11,6,4,15,,,,4.0,3.0,,,1.0,2.0,,,9.0,7.0,2.0,,4.0,1.0,,93.0
5,"Cadman, Aaron",4,,2,6,,1.0,,1.0,,2.0,,3.0,1.0,2.0,,4.0,2.0,,,,,,75.0
17,"Callaghan, Finn",8,2,10,18,,,,5.0,,2.0,2.0,1.0,,1.0,,3.0,15.0,,,,,2.0,79.0
3,"Coniglio, Stephen",11,3,18,29,1,,,3.0,3.0,2.0,5.0,3.0,1.0,2.0,,12.0,16.0,,,,1.0,2.0,80.0
13,"Cumming, Isaac",14,8,5,19,1,,,,4.0,2.0,3.0,3.0,,1.0,,6.0,14.0,,1.0,3.0,,,79.0
16,"Daniels, Brent",11,1,9,20,2,2.0,,4.0,,4.0,2.0,2.0,2.0,,,7.0,12.0,,1.0,,1.0,1.0,79.0
34 ↑,"Fahey, Josh",1,1,1,2,,,,,,1.0,,,,,,,2.0,,,1.0,,,13.0
4 ↓,"Greene, Toby",11,5,3,14,3,4.0,,2.0,,2.0,2.0,2.0,2.0,,2.0,9.0,5.0,2.0,5.0,1.0,,,84.0
19,"Haynes, Nick",8,3,13,21,,1.0,,2.0,1.0,3.0,,1.0,,,,3.0,17.0,,,4.0,4.0,,84.0
27,"Himmelberg, Harry",19,12,7,26,,,,2.0,6.0,2.0,,5.0,,1.0,,6.0,18.0,1.0,,4.0,,,89.0
39,"Idun, Connor",12,12,9,21,,,,1.0,3.0,1.0,,,,,,3.0,18.0,1.0,,1.0,,,85.0
22,"Kelly, Josh",13,2,15,28,1,,,3.0,1.0,5.0,6.0,4.0,1.0,,1.0,14.0,14.0,,1.0,,,,81.0
38,"Lloyd, Daniel",6,2,4,10,1,1.0,,8.0,,,,2.0,,1.0,,4.0,6.0,,1.0,,,1.0,80.0
36,"Perryman, Harry",11,4,9,20,,,,3.0,4.0,2.0,2.0,2.0,2.0,1.0,,7.0,14.0,,,3.0,1.0,,77.0
26,"Riccardi, Jake",5,5,1,6,2,,,,,3.0,,2.0,,2.0,,,6.0,,2.0,1.0,,,81.0
15,"Taylor, Sam",10,10,5,15,,,,2.0,6.0,,,1.0,1.0,,3.0,7.0,9.0,4.0,,15.0,,,100.0
8,"Ward, Callan",11,6,12,23,,,,2.0,2.0,5.0,3.0,3.0,1.0,1.0,,6.0,18.0,,,1.0,,,80.0
6,"Whitfield, Lachie",20,9,5,25,,,,3.0,4.0,3.0,,1.0,,1.0,,6.0,17.0,1.0,,2.0,1.0,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,108,164,387,15,13.0,26.0,58.0,43.0,49.0,35.0,48.0,15.0,16.0,6.0,130.0,254.0,13.0,15.0,49.0,15.0,7.0,
Opposition,Opposition,214,99,120,334,9,9.0,37.0,44.0,34.0,53.0,40.0,42.0,16.0,15.0,,109.0,207.0,9.0,8.0,36.0,2.0,8.0,
