Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",30y 268d,249 (120-1-128 48.39%),165 (0.66),←,
26,"Bonner, Riley",22y 50d,29 (19-0-10 65.52%),3 (0.10),←,
3,"Burton, Ryan",22y 85d,53 (29-1-23 55.66%),6 (0.11),6 (4-0-2 66.67%),1 (0.17)
18,"Butters, Zak",18y 230d,6 (4-0-2 66.67%),3 (0.50),←,
33,"Byrne-Jones, Darcy",23y 218d,70 (38-0-32 54.29%),6 (0.09),←,
17,"Clurey, Tom",25y 34d,66 (40-0-26 60.61%),,←,
28,"Drew, Willem",20y 207d,6 (4-0-2 66.67%),2 (0.33),←,
21,"Duursma, Xavier",18y 293d,6 (4-0-2 66.67%),4 (0.67),←,
7,"Ebert, Brad",29y 24d,241 (113-1-127 47.10%),126 (0.52),165 (85-1-79 51.82%),93 (0.56)
9,"Gray, Robbie",31y 27d,205 (99-0-106 48.29%),300 (1.46),←,
46,"Gray, Sam",27y 84d,80 (46-0-34 57.50%),72 (0.90),←,
43,"Houston, Dan",21y 349d,45 (27-0-18 60.00%),6 (0.13),←,
32,"Howard, Dougal",23y 32d,34 (19-0-15 55.88%),4 (0.12),←,
40,"Lienert, Jarrod",24y 264d,7 (2-0-5 28.57%),,←,
29,"Lycett, Scott",26y 212d,81 (52-0-29 64.20%),47 (0.58),6 (4-0-2 66.67%),2 (0.33)
13,"Marshall, Todd",20y 200d,14 (12-0-2 85.71%),14 (1.00),←,
2,"Powell-Pepper, Sam",21y 108d,44 (28-0-16 63.64%),25 (0.57),←,
11,"Rockliff, Tom",29y 63d,178 (61-0-117 34.27%),94 (0.53),24 (15-0-9 62.50%),7 (0.29)
20,"Rozee, Connor",19y 94d,6 (4-0-2 66.67%),9 (1.50),←,
4,"Ryder, Paddy",31y 43d,232 (116-4-112 50.86%),162 (0.70),62 (37-0-25 59.68%),45 (0.73)
39,"Westhoff, Justin",32y 207d,254 (122-1-131 48.23%),297 (1.17),←,
16,"Wines, Ollie",24y 201d,133 (73-0-60 54.89%),60 (0.45),←,
Totals,Totals,24y 266d,2039 (1032-8-999 50.61%),1405 (0.69),,
C,"Hinkley, Ken",52y 208d,143 (81-0-62 56.64%),,←,
