Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
10,"Betheras, Rupert",27y 231d,82 (37-0-45 45.12%),34 (0.41),←,
5,"Buckley, Nathan",30y 351d,218 (87-2-129 40.37%),218 (1.00),198 (83-2-113 42.42%),197 (0.99)
17,"Burns, Scott",28y 201d,151 (64-1-86 42.72%),76 (0.50),←,
34,"Cloke, Jason",21y 67d,35 (22-0-13 62.86%),3 (0.09),←,
13,"Cole, Richard",19y 362d,17 (11-0-6 64.71%),4 (0.24),←,
4,"Didak, Alan",20y 147d,39 (24-0-15 61.54%),50 (1.28),←,
25,"Fraser, Josh",21y 188d,80 (40-0-40 50.00%),75 (0.94),←,
6,"Holland, Brodie",23y 190d,82 (35-0-47 42.68%),89 (1.09),46 (27-0-19 58.70%),52 (1.13)
26,"Johnson, Ben",22y 98d,68 (37-0-31 54.41%),14 (0.21),←,
28,"Kinnear, Ben",24y 135d,42 (16-0-26 38.10%),9 (0.21),←,
18,"Licuria, Paul",25y 189d,106 (45-0-61 42.45%),32 (0.30),96 (43-0-53 44.79%),30 (0.31)
39,"Lokan, Matthew",20y 234d,15 (9-0-6 60.00%),3 (0.20),←,
37,"Lonie, Ryan",20y 130d,54 (30-0-24 55.56%),25 (0.46),←,
7,"Molloy, Jarrod",27y 61d,164 (69-1-94 42.38%),194 (1.18),44 (24-0-20 54.55%),36 (0.82)
11,"OBree, Shane",24y 119d,96 (48-0-48 50.00%),36 (0.38),77 (39-0-38 50.65%),33 (0.43)
35,"Prestigiacomo, Simon",25y 162d,123 (50-0-73 40.65%),3 (0.02),←,
23,"Rocca, Anthony",25y 331d,157 (70-0-87 44.59%),229 (1.46),135 (59-0-76 43.70%),218 (1.61)
22,"Shaw, Rhyce",21y 269d,14 (7-0-7 50.00%),4 (0.29),←,
20,"Tarrant, Chris",22y 297d,100 (45-0-55 45.00%),174 (1.74),←,
14,"Wakelin, Shane",28y 334d,154 (76-2-76 50.00%),19 (0.12),60 (35-0-25 58.33%),
19,"Williams, Andrew",24y 133d,98 (42-1-55 43.37%),54 (0.55),14 (8-0-6 57.14%),12 (0.86)
2,"Woewodin, Shane",27y,153 (73-0-80 47.71%),73 (0.48),15 (9-0-6 60.00%),10 (0.67)
Totals,Totals,24y 109d,2048 (937-7-1104 45.75%),1418 (0.69),,
C,"Malthouse, Mick",49y 329d,462 (265-4-193 57.79%),,84 (42-0-42 50.00%),
