North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",26y 77d,95 (49-1-45 52.11%),69 (0.73),←,
18,"Atley, Shaun",21y 282d,74 (39-0-35 52.70%),9 (0.12),←,
3,"Bastinac, Ryan",23y,92 (50-0-42 54.35%),50 (0.54),←,
35,"Black, Aaron",23y 205d,35 (20-0-15 57.14%),53 (1.51),←,
50,"Brown, Ben",21y 214d,1 (1-0-0 100.00%),1 (1.00),←,
10,"Cunnington, Ben",22y 357d,87 (45-0-42 51.72%),32 (0.37),←,
15,"Dal Santo, Nick",30y 120d,273 (153-5-115 56.96%),143 (0.52),13 (8-0-5 61.54%),3 (0.23)
11,"Firrito, Michael",30y 207d,219 (108-2-109 49.77%),28 (0.13),←,
43,"Gibson, Sam",28y 26d,48 (28-0-20 58.33%),18 (0.38),←,
22,"Goldstein, Todd",25y 356d,114 (59-1-54 52.19%),53 (0.46),←,
24,"Greenwood, Levi",25y 123d,64 (34-1-29 53.91%),18 (0.28),←,
6,"Hansen, Lachlan",25y 309d,112 (56-1-55 50.45%),76 (0.68),←,
29,"Harvey, Brent",36y 39d,375 (203-3-169 54.53%),447 (1.19),←,
21,"McDonald, Luke",19y 133d,13 (8-0-5 61.54%),,←,
2,"McKenzie, Brad",21y 24d,20 (11-0-9 55.00%),4 (0.20),←,
41,"Mullett, Aaron",22y 119d,42 (23-0-19 54.76%),24 (0.57),←,
28,"Nahas, Robin",26y 224d,91 (35-3-53 40.11%),107 (1.18),8 (6-0-2 75.00%),7 (0.88)
20,"Petrie, Drew",31y 250d,257 (125-3-129 49.22%),327 (1.27),←,
9,"Swallow, Andrew",27y 20d,152 (72-1-79 47.70%),69 (0.45),←,
12,"Thomas, Lindsay",26y 114d,142 (67-2-73 47.89%),230 (1.62),←,
16,"Thompson, Scott",28y 44d,124 (56-2-66 45.97%),6 (0.05),←,
7,"Ziebell, Jack",23y 114d,90 (43-0-47 47.78%),45 (0.50),←,
Totals,Totals,25y 285d,2520 (1285-25-1210 50.99%),1809 (0.72),,
C,"Scott, Brad",38y 50d,102 (53-0-49 51.96%),,←,
