Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",23y 151d,41 (17-0-24 41.46%),4 (0.10),←,
25,"Beinke, Bryan",24y 275d,16 (7-0-9 43.75%),15 (0.94),←,
26,"Bickley, Mark",30y 276d,194 (94-0-100 48.45%),63 (0.32),←,
35,"Biglands, Rhett",22y 245d,5 (3-0-2 60.00%),1 (0.20),←,
24,"Burton, Brett",22y 2d,26 (8-0-18 30.77%),28 (1.08),←,
9,"Edwards, Tyson",23y 274d,90 (44-0-46 48.89%),49 (0.54),←,
38,"Gallagher, David",19y 275d,15 (8-0-7 53.33%),2 (0.13),←,
36,"Goodwin, Simon",23y 132d,59 (32-0-27 54.24%),16 (0.27),←,
34,"Hart, Ben",25y 302d,189 (92-1-96 48.94%),34 (0.18),←,
3,"Jarman, Darren",33y 99d,205 (115-0-90 56.10%),331 (1.61),96 (50-0-46 52.08%),209 (2.18)
28,"Johnson, Kane",22y 52d,56 (28-0-28 50.00%),16 (0.29),←,
5,"Koster, Kym",27y 95d,126 (69-1-56 55.16%),43 (0.34),88 (49-0-39 55.68%),30 (0.34)
31,"Marsh, Ben",23y 302d,15 (8-0-7 53.33%),8 (0.53),←,
23,"McLeod, Andrew",23y 276d,110 (54-0-56 49.09%),106 (0.96),←,
22,"Perrie, Ian",21y 27d,7 (3-0-4 42.86%),7 (1.00),←,
52,"Rehn, Shaun",28y 263d,127 (70-1-56 55.51%),47 (0.37),←,
32,"Ricciuto, Mark",24y 333d,158 (73-1-84 46.52%),100 (0.63),←,
10,"Robran, Matthew",29y 48d,110 (59-0-51 53.64%),103 (0.94),103 (55-0-48 53.40%),98 (0.95)
7,"Smart, Nigel",30y 351d,196 (93-1-102 47.70%),99 (0.51),←,
20,"Stenglein, Tyson",19y 295d,9 (5-0-4 55.56%),1 (0.11),←,
30,"Vardy, Peter",24y 101d,67 (34-0-33 50.75%),112 (1.67),←,
17,"Welsh, Scott",21y 151d,45 (29-0-16 64.44%),53 (1.18),9 (3-0-6 33.33%),23 (2.56)
Totals,Totals,24y 313d,1866 (945-5-916 50.64%),1238 (0.66),,
C,"Ayres, Gary",39y 221d,125 (68-1-56 54.80%),,9 (3-0-6 33.33%),
