Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",12,4,4,16,3,3.0,2.0,1.0,,5.0,,1.0,2.0,1.0,,9.0,10.0,1.0,2.0,4.0,,2.0,81.0
12,"Cordy, Zaine",10,9,4,14,,,,3.0,2.0,,,2.0,1.0,1.0,,4.0,9.0,1.0,,6.0,1.0,,98.0
6,"Dahlhaus, Luke",7,6,24,31,,1.0,,5.0,,4.0,4.0,6.0,,1.0,,12.0,19.0,1.0,1.0,,,1.0,74.0
31,"Dale, Bailey",9,7,5,14,2,2.0,,,1.0,2.0,,2.0,,1.0,,4.0,10.0,1.0,3.0,,,,80.0
35,"Daniel, Caleb",12,8,15,27,,1.0,,2.0,1.0,2.0,,1.0,,,,8.0,20.0,,1.0,2.0,,1.0,80.0
29,"Dickson, Tory",6,3,5,11,,,,3.0,,3.0,,2.0,2.0,,,2.0,9.0,,1.0,,,1.0,82.0
5,"Dunkley, Josh",12,11,5,17,2,,1.0,,,2.0,1.0,1.0,,1.0,,4.0,13.0,2.0,3.0,1.0,,,79.0
44,"English, Tim",11,6,6,17,,,19.0,,,2.0,4.0,3.0,4.0,,,9.0,8.0,1.0,,2.0,,,83.0
26,"Gowers, Billy",7,4,3,10,1,3.0,,1.0,,2.0,,4.0,1.0,3.0,,5.0,5.0,,2.0,1.0,,,80.0
22,"Honeychurch, Mitch",9,5,8,17,,,,5.0,3.0,3.0,3.0,1.0,1.0,1.0,,5.0,12.0,,,,,,77.0
7,"Hunter, Lachie",25,13,10,35,1,2.0,,1.0,2.0,7.0,1.0,,2.0,,3.0,7.0,27.0,,3.0,1.0,,,90.0
39,"Johannisen, Jason",12,8,4,16,1,,,1.0,3.0,1.0,1.0,5.0,1.0,4.0,,3.0,15.0,,,1.0,3.0,,90.0
46,"Jong, Lin",9,6,5,14,,1.0,,3.0,1.0,4.0,4.0,1.0,2.0,,,6.0,8.0,1.0,2.0,1.0,,,74.0
11,"Macrae, Jack",19,7,11,30,,1.0,,5.0,3.0,6.0,5.0,4.0,1.0,2.0,,11.0,20.0,1.0,,,1.0,1.0,87.0
16,"McLean, Toby",14,7,11,25,2,1.0,,2.0,1.0,4.0,2.0,2.0,,1.0,2.0,4.0,20.0,,2.0,1.0,4.0,,77.0
33,"Naughton, Aaron",9,3,6,15,,,,1.0,1.0,,,3.0,,1.0,,6.0,10.0,1.0,,3.0,,,91.0
43,"Redpath, Jack",7,6,3,10,,,,,1.0,,,2.0,,1.0,,2.0,8.0,,,1.0,,,75.0
20,"Richards, Ed",13,7,4,17,,,,5.0,1.0,1.0,,1.0,,1.0,,2.0,15.0,,1.0,,1.0,,68.0
1,"Suckling, Matt",14,8,10,24,,1.0,,1.0,2.0,1.0,1.0,4.0,1.0,2.0,,2.0,21.0,,,5.0,1.0,,80.0
3,"Wallis, Mitch",11,6,11,22,1,1.0,,3.0,1.0,2.0,3.0,2.0,1.0,,,9.0,13.0,,2.0,1.0,,1.0,82.0
34,"Williams, Bailey",20,12,6,26,1,,,,7.0,3.0,1.0,1.0,,,1.0,6.0,18.0,,,5.0,,,84.0
10,"Wood, Easton",6,6,3,9,,,,2.0,,2.0,,2.0,,,,2.0,7.0,2.0,,3.0,,1.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,254,152,163,417,14,20.0,22.0,44.0,30.0,56.0,30.0,50.0,19.0,21.0,6.0,122.0,297.0,12.0,23.0,38.0,11.0,8.0,
Opposition,Opposition,186,80,137,323,12,11.0,38.0,43.0,38.0,44.0,27.0,67.0,21.0,19.0,,124.0,196.0,12.0,13.0,35.0,6.0,8.0,
