Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",23y 275d,61 (43-1-17 71.31%),29 (0.48),←,
18,"Betts, Eddie",31y 138d,281 (136-3-142 48.93%),537 (1.91),97 (61-0-36 62.89%),247 (2.55)
16,"Brown, Luke",25y 203d,119 (70-1-48 59.24%),11 (0.09),←,
39,"Doedee, Tom",21y 43d,4 (2-0-2 50.00%),,←,
26,"Douglas, Richard",31y 66d,223 (123-1-99 55.38%),150 (0.67),←,
28,"Ellis-Yolmen, Cam",25y 75d,18 (8-0-10 44.44%),10 (0.56),←,
32,"Fogarty, Darcy",18y 200d,3 (1-0-2 33.33%),4 (1.33),←,
6,"Gibbs, Bryce",29y 29d,235 (97-2-136 41.70%),143 (0.61),4 (2-0-2 50.00%),6 (1.50)
1,"Greenwood, Hugh",26y 38d,19 (12-1-6 65.79%),11 (0.58),←,
15,"Hartigan, Kyle",26y 157d,73 (49-0-24 67.12%),1 (0.01),←,
24,"Jacobs, Sam",30y 3d,178 (100-1-77 56.46%),45 (0.25),161 (93-1-67 58.07%),42 (0.26)
4,"Jenkins, Josh",29y 64d,118 (70-1-47 59.75%),236 (2.00),←,
8,"Kelly, Jake",23y 82d,38 (23-1-14 61.84%),,←,
29,"Laird, Rory",24y 105d,105 (64-1-40 61.43%),9 (0.09),←,
27,"Lynch, Tom",27y 210d,108 (68-1-39 63.43%),156 (1.44),102 (64-1-37 63.24%),152 (1.49)
14,"Mackay, David",29y 262d,189 (114-1-74 60.58%),55 (0.29),←,
41,"McGovern, Mitch",23y 184d,40 (28-1-11 71.25%),57 (1.42),←,
30,"Milera, Wayne",20y 211d,27 (19-1-7 72.22%),13 (0.48),←,
11,"Seedsman, Paul",26y 81d,73 (42-1-30 58.22%),34 (0.47),24 (15-1-8 64.58%),17 (0.71)
9,"Sloane, Rory",28y 27d,169 (99-1-69 58.88%),108 (0.64),←,
12,"Talia, Daniel",26y 193d,150 (91-1-58 61.00%),6 (0.04),←,
13,"Walker, Taylor",27y 353d,156 (91-1-64 58.65%),366 (2.35),←,
Totals,Totals,26y 53d,2387 (1350-21-1016 56.56%),1981 (0.83),,
C,"Pyke, Don",49y 129d,53 (36-1-16 68.87%),,←,
