Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",21y 250d,75 (14-0-61 18.67%),9 (0.12),←,
33,"Bailey, Zac",18y 329d,11 (2-0-9 18.18%),4 (0.36),←,
9,"Beams, Dayne",28y 187d,167 (87-2-78 52.69%),165 (0.99),57 (11-0-46 19.30%),47 (0.82)
13,"Berry, Jarrod",20y 194d,36 (8-0-28 22.22%),18 (0.50),←,
3,"Christensen, Allen",27y 91d,119 (59-0-60 49.58%),98 (0.82),54 (10-0-44 18.52%),42 (0.78)
26,"Cutler, Tom",23y 179d,62 (16-0-46 25.81%),31 (0.50),←,
30,"Hipwood, Eric",20y 339d,51 (12-0-39 23.53%),77 (1.51),←,
2,"Hodge, Luke",34y 64d,323 (184-2-137 57.28%),194 (0.60),18 (4-0-14 22.22%),1 (0.06)
35,"Lester, Ryan",25y 357d,116 (34-0-82 29.31%),45 (0.39),←,
12,"Martin, Stefan",31y 274d,157 (37-1-119 23.89%),40 (0.25),100 (23-0-77 23.00%),17 (0.17)
36,"Mathieson, Rhys",21y 220d,36 (10-0-26 27.78%),19 (0.53),←,
6,"McCluggage, Hugh",20y 168d,39 (9-0-30 23.08%),18 (0.46),←,
25,"McStay, Daniel",23y 55d,78 (18-0-60 23.08%),52 (0.67),←,
16,"Rayner, Cam",18y 301d,21 (5-0-16 23.81%),20 (0.95),←,
10,"Rich, Daniel",28y 72d,182 (57-1-124 31.59%),102 (0.56),←,
18,"Robertson, Nick",23y 76d,67 (12-0-55 17.91%),9 (0.13),←,
5,"Robinson, Mitch",29y 72d,167 (64-1-102 38.62%),91 (0.54),67 (13-0-54 19.40%),33 (0.49)
37,"Starcevich, Brandon",19y 25d,3 (1-0-2 33.33%),1 (0.33),←,
28,"Taylor, Lewis",23y 182d,106 (23-0-83 21.70%),84 (0.79),←,
14,"Walker, Josh",25y 279d,73 (29-1-43 40.41%),69 (0.95),40 (10-0-30 25.00%),34 (0.85)
29,"Witherden, Alex",19y 342d,30 (7-0-23 23.33%),3 (0.10),←,
15,"Zorko, Dayne",29y 190d,143 (42-0-101 29.37%),161 (1.13),←,
Totals,Totals,24y 127d,2062 (730-8-1324 35.40%),1310 (0.64),,
C,"Fagan, Chris",57y 56d,43 (10-0-33 23.26%),,←,
