Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",10,5,4,14,2,,,2.0,1.0,2.0,,3.0,1.0,1.0,,2.0,12.0,,1.0,2.0,,1.0,92.0
7,"Brown, Nathan",15,5,1,16,,,,5.0,2.0,3.0,3.0,4.0,,3.0,,5.0,12.0,,,3.0,2.0,,75.0
9,"Cotchin, Trent",8,6,8,16,2,1.0,,1.0,2.0,,,4.0,,3.0,,7.0,10.0,,1.0,1.0,,1.0,77.0
3,"Deledio, Brett",12,6,9,21,2,1.0,,1.0,1.0,5.0,1.0,3.0,,,,4.0,16.0,,,2.0,1.0,1.0,90.0
10,"Edwards, Shane",4,2,4,8,1,,,1.0,,2.0,2.0,1.0,1.0,1.0,,5.0,3.0,,,2.0,,,85.0
41,"Foley, Nathan",12,1,5,17,,1.0,,5.0,1.0,1.0,4.0,3.0,3.0,1.0,,9.0,7.0,,,1.0,,,87.0
31,"Hyde, Chris",3,,5,8,,,,1.0,,,2.0,3.0,1.0,3.0,,6.0,2.0,,,2.0,,,84.0
17,"Johnson, Kane",11,8,14,25,,,,5.0,3.0,3.0,2.0,2.0,3.0,,,7.0,18.0,,1.0,1.0,,1.0,73.0
46,"King, Jake",15,5,11,26,,,,1.0,5.0,1.0,1.0,3.0,2.0,1.0,,10.0,12.0,1.0,,11.0,,,93.0
16,"McGuane, Luke",5,3,4,9,,,,5.0,1.0,1.0,,1.0,2.0,,,4.0,6.0,1.0,,4.0,,,96.0
13,"McMahon, Jordan",21,8,6,27,1,,,3.0,5.0,2.0,1.0,6.0,,1.0,,3.0,23.0,,,4.0,,,84.0
40,"Moore, Kelvin",14,9,5,19,,1.0,,1.0,3.0,3.0,,1.0,1.0,,,4.0,15.0,1.0,,4.0,,1.0,93.0
20,"Morton, Mitch",8,5,2,10,,,,1.0,1.0,2.0,,,,,,,10.0,,,,,,68.0
1,"Newman, Chris",16,7,3,19,,,,2.0,4.0,1.0,1.0,,1.0,,,6.0,13.0,1.0,,2.0,1.0,,91.0
6,"Polak, Graham",10,10,9,19,,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,,9.0,8.0,3.0,1.0,2.0,,,60.0
12,"Richardson, Matthew",16,13,4,20,1,1.0,,2.0,3.0,6.0,1.0,3.0,,3.0,1.0,6.0,15.0,3.0,1.0,,1.0,,94.0
8,"Riewoldt, Jack",6,3,,6,,,,3.0,,,1.0,2.0,,1.0,,1.0,4.0,1.0,,,1.0,,69.0
5,"Simmonds, Troy",4,2,5,9,,,11.0,1.0,3.0,,1.0,4.0,1.0,3.0,,5.0,5.0,,,,,,65.0
30,"Tambling, Richard",7,2,5,12,1,1.0,,4.0,1.0,1.0,2.0,,3.0,,,6.0,6.0,,1.0,,,,76.0
2,"Thursfield, Will",4,2,5,9,,,,2.0,1.0,,,5.0,1.0,4.0,,3.0,6.0,,,6.0,,,84.0
21,"Tuck, Shane",8,1,8,16,,,1.0,4.0,,1.0,3.0,5.0,1.0,2.0,,8.0,8.0,,,1.0,,1.0,75.0
35,"White, Matt",7,5,5,12,,,,6.0,4.0,2.0,2.0,3.0,1.0,2.0,,5.0,9.0,,,7.0,2.0,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,108,122,338,10,9.0,15.0,59.0,43.0,39.0,29.0,58.0,24.0,31.0,1.0,115.0,220.0,11.0,6.0,55.0,8.0,6.0,
Opposition,Opposition,215,90,137,352,14,15.0,44.0,67.0,27.0,64.0,32.0,58.0,31.0,24.0,5.0,121.0,223.0,10.0,18.0,66.0,6.0,8.0,
