Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Buntine, Matt",6,3,4,10,,,,1.0,2.0,1.0,,1.0,1.0,,,4.0,6.0,1.0,,5.0,,,85.0
35,"Corr, Aidan",4,4,4,8,,,,2.0,1.0,3.0,1.0,1.0,,1.0,,5.0,4.0,2.0,,8.0,,,82.0
1,"Davis, Phil",4,6,11,15,,,,3.0,3.0,,,2.0,2.0,1.0,1.0,11.0,5.0,3.0,,9.0,,,95.0
4,"Greene, Toby",9,3,3,12,1,1.0,,3.0,,,,6.0,1.0,2.0,,3.0,9.0,,1.0,1.0,,,79.0
32,"Griffen, Ryan",4,2,11,15,,1.0,,5.0,1.0,3.0,3.0,1.0,1.0,,,9.0,8.0,,,3.0,,,83.0
17,"Johnson, Steve",11,4,12,23,2,2.0,,3.0,1.0,2.0,3.0,3.0,1.0,1.0,,8.0,15.0,,1.0,2.0,,,85.0
22,"Kelly, Josh",10,3,8,18,,,,4.0,4.0,5.0,3.0,1.0,,,,5.0,14.0,,,,2.0,2.0,76.0
40,"Kennedy, Adam",11,5,5,16,,,,3.0,1.0,1.0,1.0,2.0,1.0,,,3.0,12.0,1.0,,1.0,1.0,,80.0
37,"Lobb, Rory",8,7,7,15,2,3.0,,2.0,,,,2.0,1.0,2.0,,9.0,7.0,4.0,5.0,6.0,,2.0,87.0
34,"Marchbank, Caleb",8,4,7,15,,1.0,,4.0,3.0,2.0,2.0,1.0,2.0,1.0,,7.0,8.0,1.0,,6.0,,,79.0
41,"Mumford, Shane",1,3,10,11,,,25.0,3.0,2.0,,2.0,7.0,1.0,6.0,,5.0,6.0,1.0,,1.0,,,88.0
7,"Palmer, Rhys",8,3,7,15,,,,1.0,,3.0,1.0,2.0,,1.0,,6.0,8.0,,,,,2.0,83.0
9,"Scully, Tom",19,6,8,27,1,1.0,,1.0,1.0,5.0,4.0,4.0,1.0,1.0,,7.0,20.0,,1.0,1.0,4.0,,86.0
23,"Shaw, Heath",25,7,5,30,,,,2.0,10.0,3.0,,8.0,1.0,2.0,,7.0,20.0,,,3.0,3.0,,93.0
5,"Shiel, Dylan",13,4,16,29,,,,2.0,4.0,4.0,5.0,3.0,,1.0,,10.0,19.0,,,2.0,4.0,,76.0
10,"Smith, Devon",9,5,7,16,1,2.0,,2.0,,2.0,,2.0,,,,6.0,9.0,,2.0,1.0,,,75.0
11,"Steele, Jack",6,3,5,11,1,,,2.0,1.0,3.0,1.0,2.0,2.0,2.0,,2.0,9.0,,,1.0,,1.0,70.0
36,"Stewart, James",2,2,2,4,,1.0,,,,,,1.0,1.0,1.0,,1.0,3.0,,1.0,,,,65.0
20,"Tomlinson, Adam",6,4,3,9,,1.0,,2.0,,2.0,,2.0,,1.0,,4.0,6.0,1.0,2.0,4.0,,,88.0
8,"Ward, Callan",14,6,14,28,2,2.0,2.0,1.0,1.0,3.0,4.0,,2.0,,,14.0,12.0,2.0,1.0,5.0,,,79.0
6,"Whitfield, Lachie",12,5,10,22,,1.0,,3.0,,4.0,1.0,2.0,1.0,1.0,,8.0,14.0,,,,,,80.0
16,"Wilson, Nathan",19,6,3,22,,,,1.0,7.0,4.0,,2.0,3.0,,,3.0,15.0,,,1.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,95,162,371,10,18.0,27.0,50.0,42.0,50.0,31.0,55.0,22.0,24.0,1.0,137.0,229.0,16.0,14.0,60.0,14.0,7.0,
Opposition,Opposition,208,97,158,366,12,8.0,27.0,54.0,32.0,56.0,25.0,59.0,24.0,22.0,5.0,133.0,231.0,18.0,11.0,37.0,16.0,8.0,
