Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
45,"Bond, Chris",24y 151d,29 (10-0-19 34.48%),11 (0.38),7 (2-0-5 28.57%),3 (0.43)
22,"Bower, Nathan",21y 18d,13 (4-0-9 30.77%),8 (0.62),←,
21,"Bulluss, Paul",23y 154d,11 (4-0-7 36.36%),3 (0.27),←,
9,"Campbell, Wayne",20y 276d,44 (14-0-30 31.82%),31 (0.70),←,
30,"Free, Tony",23y 364d,100 (31-0-69 31.00%),31 (0.31),←,
25,"Gale, Brendon",24y 343d,70 (22-0-48 31.43%),59 (0.84),←,
36,"Herman, Ian",27y 258d,62 (30-1-31 49.19%),45 (0.73),14 (3-0-11 21.43%),6 (0.43)
11,"Hernaman, Wayne",21y 42d,11 (4-0-7 36.36%),6 (0.55),←,
34,"Hogg, Jeff",26y 254d,135 (41-0-94 30.37%),288 (2.13),←,
31,"Howat, John",22y 346d,31 (14-0-17 45.16%),10 (0.32),11 (4-0-7 36.36%),
48,"Kellaway, Duncan",20y 129d,6 (3-0-3 50.00%),,←,
33,"Knights, Matthew",22y 264d,100 (30-0-70 30.00%),72 (0.72),←,
4,"Lambert, Craig",24y 264d,114 (33-0-81 28.95%),52 (0.46),←,
5,"Lennon, Bruce",22y 207d,22 (6-0-16 27.27%),3 (0.14),←,
26,"Leys, Brian",25y 139d,94 (31-0-63 32.98%),17 (0.18),←,
27,"Maxfield, Stuart",21y 78d,39 (9-0-30 23.08%),24 (0.62),←,
6,"Naish, Chris",21y 272d,57 (16-0-41 28.07%),83 (1.46),←,
12,"Richardson, Matthew",18y 99d,6 (3-0-3 50.00%),10 (1.67),←,
24,"Schaefer, Robert",21y 132d,10 (4-0-6 40.00%),3 (0.30),←,
3,"Weightman, Dale",33y 266d,270 (118-2-150 44.07%),344 (1.27),←,
Totals,Totals,23y 166d,1224 (427-3-794 34.89%),1100 (0.90),,
C,"Northey, John",49y 362d,200 (100-1-99 50.25%),,11 (4-0-7 36.36%),
