Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
4,"Ablett, Gary",35y 115d,343 (184-2-157 53.94%),435 (1.27),233 (149-2-82 64.38%),311 (1.33)
30,"Atkins, Tom",23y 353d,21 (14-0-7 66.67%),4 (0.19),←,
24,"Bews, Jed",25y 266d,81 (45-2-34 56.79%),8 (0.10),←,
46,"Blicavs, Mark",28y 162d,156 (103-2-51 66.67%),36 (0.23),←,
40,"Dahlhaus, Luke",27y 16d,176 (86-0-90 48.86%),123 (0.70),22 (16-0-6 72.73%),13 (0.59)
35,"Dangerfield, Patrick",29y 154d,246 (142-1-103 57.93%),282 (1.15),92 (61-1-30 66.85%),119 (1.29)
22,"Duncan, Mitch",28y 88d,203 (145-1-57 71.67%),146 (0.72),←,
26,"Hawkins, Tom",31y 47d,255 (182-2-71 71.76%),550 (2.16),←,
38,"Henry, Jack",21y 8d,43 (27-0-16 62.79%),8 (0.19),←,
11,"Kelly, Tim",25y 42d,46 (29-0-17 63.04%),43 (0.93),←,
8,"Kolodjashnij, Jake",24y 28d,91 (58-2-31 64.84%),,←,
27,"Menegola, Sam",27y 183d,63 (40-1-22 64.29%),48 (0.76),←,
32,"Miers, Gryan",20y 160d,23 (16-0-7 69.57%),26 (1.13),←,
19,"Narkle, Quinton",21y 277d,10 (5-0-5 50.00%),9 (0.90),←,
42,"OConnor, Mark",22y 232d,28 (18-0-10 64.29%),1 (0.04),←,
3,"Parfitt, Brandan",21y 132d,52 (36-0-16 69.23%),25 (0.48),←,
17,"Ratugolea, Esava",21y 44d,26 (19-0-7 73.08%),19 (0.73),←,
23,"Rohan, Gary",28y 91d,125 (83-1-41 66.80%),121 (0.97),19 (13-0-6 68.42%),25 (1.32)
14,"Selwood, Joel",31y 103d,293 (215-1-77 73.55%),157 (0.54),←,
44,"Stewart, Tom",26y 175d,66 (43-0-23 65.15%),3 (0.05),←,
7,"Taylor, Harry",33y 86d,259 (190-2-67 73.75%),74 (0.29),←,
2,"Tuohy, Zach",29y 270d,184 (87-2-95 47.83%),59 (0.32),64 (39-1-24 61.72%),19 (0.30)
Totals,Totals,26y 188d,2790 (1767-19-1004 63.33%),2177 (0.78),,
C,"Scott, Chris",43y 126d,213 (147-2-64 69.48%),,←,
