Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",25y 127d,68 (33-0-35 48.53%),6 (0.09),←,
25,"Beinke, Bryan",26y 251d,29 (16-0-13 55.17%),34 (1.17),←,
26,"Bickley, Mark",32y 252d,231 (114-0-117 49.35%),67 (0.29),←,
35,"Biglands, Rhett",24y 221d,32 (17-0-15 53.13%),8 (0.25),←,
10,"Bode, Matthew",22y 288d,33 (14-0-19 42.42%),29 (0.88),4 (3-0-1 75.00%),4 (1.00)
24,"Burton, Brett",23y 344d,47 (21-0-26 44.68%),53 (1.13),←,
4,"Clarke, Matthew",28y 207d,159 (75-2-82 47.80%),23 (0.14),29 (13-0-16 44.83%),4 (0.14)
11,"Doughty, Michael",22y 251d,8 (7-0-1 87.50%),4 (0.50),←,
9,"Edwards, Tyson",25y 250d,129 (65-0-64 50.39%),73 (0.57),←,
15,"Fitzgerald, Ryan",25y 179d,13 (6-0-7 46.15%),22 (1.69),3 (3-0-0 100.00%),7 (2.33)
36,"Goodwin, Simon",25y 108d,98 (53-0-45 54.08%),47 (0.48),←,
34,"Hart, Ben",27y 278d,227 (113-1-113 50.00%),40 (0.18),←,
18,"Johncock, Graham",19y 174d,3 (3-0-0 100.00%),1 (0.33),←,
28,"Johnson, Kane",24y 29d,88 (46-0-42 52.27%),39 (0.44),←,
23,"McLeod, Andrew",25y 252d,149 (75-0-74 50.34%),159 (1.07),←,
6,"Nelson, Ben",25y 80d,43 (25-0-18 58.14%),6 (0.14),3 (3-0-0 100.00%),
22,"Perrie, Ian",23y 4d,29 (16-0-13 55.17%),28 (0.97),←,
27,"Schell, Daniel",22y 83d,19 (5-0-14 26.32%),14 (0.74),3 (3-0-0 100.00%),3 (1.00)
7,"Smart, Nigel",32y 327d,231 (113-1-117 49.13%),107 (0.46),←,
20,"Stenglein, Tyson",21y 271d,43 (24-0-19 55.81%),6 (0.14),←,
19,"Stevens, Mark",26y 170d,89 (51-0-38 57.30%),61 (0.69),68 (35-0-33 51.47%),41 (0.60)
17,"Welsh, Scott",23y 127d,79 (47-0-32 59.49%),106 (1.34),43 (21-0-22 48.84%),76 (1.77)
Totals,Totals,25y 95d,1847 (939-4-904 50.84%),933 (0.51),,
C,"Ayres, Gary",41y 197d,164 (89-1-74 54.57%),,48 (24-0-24 50.00%),
