Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Baker, Liam",9,2,11,20,,1.0,,4.0,1.0,3.0,1.0,7.0,,5.0,,12.0,7.0,,1.0,1.0,,1.0,82.0
21,"Balta, Noah",11,9,2,13,,,,2.0,7.0,1.0,,2.0,,,,3.0,9.0,2.0,,5.0,2.0,,86.0
29,"Bolton, Shai",22,3,11,33,1,,,5.0,2.0,11.0,6.0,5.0,1.0,,2.0,16.0,16.0,1.0,1.0,1.0,4.0,,90.0
35,"Broad, Nathan",11,4,8,19,,,,2.0,3.0,2.0,,1.0,,1.0,,3.0,15.0,,,3.0,,,89.0
42,"Clarke, Judson",4,1,,4,1,,,1.0,,3.0,,,,,,1.0,3.0,,,,1.0,,70.0
9,"Cotchin, Trent",13,4,15,28,,,,3.0,1.0,2.0,7.0,3.0,,,,15.0,11.0,,,2.0,,,65.0
34,"Graham, Jack",7,4,14,21,,,,4.0,1.0,3.0,2.0,1.0,,1.0,,7.0,15.0,,1.0,2.0,,2.0,84.0
2,"Grimes, Dylan",3,1,5,8,,,,3.0,2.0,,,1.0,,1.0,,4.0,3.0,1.0,,8.0,,,86.0
31,"Mansell, Rhyan",10,3,2,12,1,,,3.0,,4.0,1.0,2.0,,1.0,,2.0,9.0,,,1.0,,,72.0
4,"Martin, Dustin",22,4,5,27,,1.0,,,,8.0,3.0,6.0,1.0,1.0,,6.0,19.0,,1.0,2.0,,2.0,85.0
33,"McIntosh, Kamdyn",7,4,4,11,,,,4.0,1.0,,1.0,3.0,,1.0,,7.0,5.0,2.0,,3.0,,,88.0
25,"Nankervis, Toby",11,3,3,14,1,,49.0,8.0,6.0,1.0,4.0,5.0,,2.0,,5.0,6.0,1.0,,5.0,,,79.0
50,"Pickett, Marlion",5,1,5,10,,,,5.0,,2.0,,2.0,1.0,,,6.0,4.0,,,1.0,,,70.0
3,"Prestia, Dion",13,2,14,27,,,,2.0,1.0,6.0,7.0,4.0,,1.0,1.0,13.0,16.0,,,1.0,,,82.0
13 ↑,"Ralphsmith, Hugo",,,1,1,,,,,,,,,,,,1.0,,,,,,,13.0
8,"Riewoldt, Jack",7,4,1,8,2,3.0,,4.0,,,1.0,2.0,1.0,,,5.0,3.0,1.0,4.0,3.0,,,88.0
17,"Rioli, Daniel",10,3,10,20,,,,5.0,2.0,1.0,2.0,2.0,1.0,,,9.0,7.0,,,2.0,3.0,,89.0
5,"Ross, Jack",7,4,12,19,1,,,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,7.0,13.0,,1.0,1.0,,,84.0
32,"Ryan, Samson",4,3,2,6,,1.0,13.0,1.0,,3.0,1.0,2.0,,1.0,,4.0,2.0,2.0,,2.0,,,78.0
15,"Short, Jayden",15,6,5,20,3,,,3.0,2.0,3.0,1.0,5.0,,,,4.0,13.0,,,,,,76.0
14,"Taranto, Tim",16,3,19,35,2,,,7.0,3.0,1.0,7.0,5.0,,2.0,3.0,15.0,16.0,,,1.0,,,83.0
1,"Vlastuin, Nick",20,12,6,26,,,,2.0,7.0,1.0,2.0,1.0,1.0,,,5.0,19.0,,,2.0,,1.0,81.0
45 ↓,"Young, Tylar",1,1,,1,,,,1.0,1.0,1.0,,2.0,,,,,1.0,,,5.0,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,228,81,155,383,12,13.0,62.0,71.0,41.0,57.0,47.0,64.0,7.0,18.0,6.0,150.0,212.0,10.0,9.0,51.0,10.0,6.0,
Opposition,Opposition,199,74,145,344,10,10.0,40.0,76.0,45.0,52.0,40.0,47.0,18.0,7.0,,137.0,202.0,9.0,9.0,62.0,1.0,4.0,
