Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Adams, Marcus",8,4,1,9,,,,2.0,3.0,2.0,,3.0,,1.0,,,8.0,,,18.0,,,94.0
31,"Andrews, Harris",6,7,11,17,,1.0,,3.0,2.0,1.0,,,,,,11.0,7.0,3.0,1.0,10.0,,,92.0
33,"Bailey, Zac",12,4,5,17,2,2.0,,2.0,2.0,5.0,2.0,5.0,,1.0,,6.0,11.0,,2.0,2.0,,1.0,92.0
7,"Berry, Jarrod",5,2,5,10,,,,2.0,,1.0,1.0,2.0,1.0,1.0,,4.0,4.0,,,1.0,,,31.0
14,"Birchall, Grant",12,4,6,18,,,,1.0,4.0,3.0,1.0,1.0,,,,1.0,15.0,,,1.0,,,79.0
23,"Cameron, Charlie",10,4,3,13,3,1.0,,5.0,,1.0,,5.0,,2.0,,4.0,9.0,,3.0,2.0,1.0,3.0,96.0
12,"Cockatoo, Nakia",3,,2,5,,1.0,,3.0,,2.0,1.0,2.0,2.0,2.0,,2.0,4.0,,,4.0,,,72.0
18,"Coleman, Keidean",9,2,6,15,,,,3.0,1.0,4.0,,3.0,2.0,3.0,,10.0,9.0,1.0,,5.0,,,91.0
3,"Daniher, Joe",5,2,1,6,1,,1.0,1.0,1.0,,,2.0,1.0,1.0,,3.0,4.0,,1.0,,,1.0,100.0
21,"Fullarton, Tom",5,2,8,13,1,,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,8.0,,1.0,3.0,,1.0,79.0
27,"Gardiner, Darcy",7,3,5,12,,,,1.0,4.0,,,3.0,2.0,2.0,,6.0,6.0,1.0,,4.0,,,80.0
35 ↑,"Lester, Ryan",5,2,1,6,1,,,2.0,,2.0,,,,,,2.0,4.0,,1.0,3.0,,,38.0
17,"Lyons, Jarryd",15,4,12,27,,,,5.0,2.0,6.0,8.0,3.0,4.0,,,15.0,11.0,,,,,,80.0
11,"McCarthy, Lincoln",6,5,9,15,1,1.0,,6.0,,5.0,1.0,4.0,1.0,1.0,,10.0,6.0,,1.0,2.0,,2.0,79.0
6,"McCluggage, Hugh",19,7,9,28,1,2.0,,2.0,3.0,7.0,5.0,5.0,1.0,1.0,,10.0,18.0,1.0,2.0,3.0,3.0,2.0,92.0
46,"McInerney, Oscar",10,2,7,17,,,40.0,,3.0,5.0,6.0,6.0,,3.0,,14.0,4.0,1.0,,3.0,,,89.0
9,"Neale, Lachie",14,6,14,28,,1.0,,4.0,1.0,3.0,3.0,6.0,3.0,3.0,,13.0,17.0,,,,,,88.0
40 ↓,"Payne, Jack",2,1,1,3,,,,2.0,,,,3.0,,1.0,,1.0,2.0,,,1.0,,,28.0
10,"Rich, Daniel",19,2,3,22,,1.0,,5.0,8.0,3.0,1.0,2.0,,,,4.0,11.0,,,4.0,,,80.0
2,"Robertson, Deven",3,2,5,8,,,,3.0,,2.0,,1.0,,,,3.0,6.0,,,2.0,,,63.0
5,"Robinson, Mitch",13,3,11,24,1,,,5.0,,7.0,3.0,2.0,,,,8.0,17.0,,,,,,88.0
37,"Starcevich, Brandon",11,5,3,14,,,,1.0,4.0,2.0,,2.0,,2.0,,2.0,12.0,,,1.0,,,85.0
15,"Zorko, Dayne",12,6,12,24,,,,5.0,2.0,6.0,4.0,7.0,1.0,3.0,,10.0,15.0,,,1.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,79,140,351,11,12.0,45.0,67.0,41.0,68.0,37.0,69.0,19.0,28.0,,145.0,208.0,7.0,12.0,70.0,4.0,10.0,
Opposition,Opposition,223,65,129,352,11,13.0,32.0,64.0,57.0,54.0,47.0,59.0,28.0,19.0,,155.0,189.0,8.0,6.0,67.0,9.0,7.0,
