Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
14,"Aish, James",23y 197d,75 (30-0-45 40.00%),23 (0.31),43 (22-0-21 51.16%),15 (0.35)
11,"Beams, Dayne",29y 101d,176 (93-2-81 53.41%),171 (0.97),118 (82-2-34 70.34%),122 (1.03)
17,"Brown, Callum",21y 27d,21 (11-0-10 52.38%),9 (0.43),←,
25,"Crisp, Jack",25y 234d,120 (60-1-59 50.42%),46 (0.38),102 (53-1-48 52.45%),36 (0.35)
19,"Greenwood, Levi",30y 94d,142 (74-2-66 52.82%),56 (0.39),68 (34-1-33 50.74%),30 (0.44)
4,"Grundy, Brodie",25y 39d,118 (64-1-53 54.66%),38 (0.32),←,
32,"Hoskin-Elliott, Will",25y 264d,105 (43-1-61 41.43%),107 (1.02),53 (31-1-21 59.43%),65 (1.23)
38,"Howe, Jeremy",28y 329d,172 (60-1-111 35.17%),88 (0.51),72 (38-1-33 53.47%),8 (0.11)
44,"Madgen, Jack",26y 29d,5 (4-0-1 80.00%),,←,
37,"Maynard, Brayden",22y 246d,83 (41-1-41 50.00%),14 (0.17),←,
16,"Mayne, Chris",30y 203d,203 (115-1-87 56.90%),206 (1.01),31 (20-0-11 64.52%),10 (0.32)
41,"Mihocek, Brody",26y 109d,26 (19-0-7 73.08%),45 (1.73),←,
10,"Pendlebury, Scott",31y 137d,287 (175-2-110 61.32%),168 (0.59),←,
21,"Phillips, Tom",23y 17d,60 (35-1-24 59.17%),32 (0.53),←,
20,"Reid, Ben",30y 25d,146 (86-3-57 59.93%),64 (0.44),←,
23,"Roughead, Jordan",28y 202d,148 (71-0-77 47.97%),34 (0.23),10 (8-0-2 80.00%),
22,"Sidebottom, Steele",28y 142d,221 (137-3-81 62.67%),156 (0.71),←,
1,"Stephenson, Jaidyn",20y 129d,36 (25-0-11 69.44%),55 (1.53),←,
24,"Thomas, Josh",27y 235d,77 (50-1-26 65.58%),73 (0.95),←,
7,"Treloar, Adam",26y 76d,149 (57-1-91 38.59%),92 (0.62),70 (37-1-32 53.57%),44 (0.63)
3,"Wells, Daniel",34y 110d,258 (136-3-119 53.29%),166 (0.64),15 (11-1-3 76.67%),16 (1.07)
33,"Wills, Rupert",26y 4d,9 (6-0-3 66.67%),1 (0.11),←,
Totals,Totals,26y 317d,2637 (1392-24-1221 52.79%),1644 (0.62),,
C,"Buckley, Nathan",46y 302d,172 (95-1-76 55.52%),,←,
