Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
43,"Contessa, Adam",20y 195d,3 (2-0-1 66.67%),,←,
12,"Cook, James",23y 186d,37 (22-0-15 59.46%),51 (1.38),12 (6-0-6 50.00%),16 (1.33)
16,"Croft, Matthew",24y 136d,56 (31-2-23 57.14%),30 (0.54),←,
14,"Darcy, Luke",22y,39 (16-1-22 42.31%),32 (0.82),←,
21,"Dent, Matthew",25y 176d,60 (12-0-48 20.00%),12 (0.20),13 (8-0-5 61.54%),3 (0.23)
28,"Dimattina, Paul",22y 232d,24 (13-0-11 54.17%),9 (0.38),←,
32,"Ellis, Craig",22y 38d,37 (18-0-19 48.65%),,←,
3,"Grant, Chris",24y 211d,158 (80-3-75 51.58%),296 (1.87),←,
9,"Hudson, Paul",26y 357d,148 (89-0-59 60.14%),283 (1.91),14 (9-0-5 64.29%),19 (1.36)
6,"Johnson, Brad",20y 359d,67 (29-2-36 44.78%),42 (0.63),←,
2,"Kolyniuk, Steven",27y 7d,134 (67-1-66 50.37%),140 (1.04),←,
35,"Kretiuk, Steven",25y 8d,68 (36-1-31 53.68%),9 (0.13),←,
27,"Lane, Tyson",20y 321d,14 (6-0-8 42.86%),9 (0.64),←,
39,"Liberatore, Tony",31y 151d,188 (98-3-87 52.93%),88 (0.47),←,
1,"Minton-Connell, Simon",28y 77d,102 (30-0-72 29.41%),293 (2.87),15 (10-0-5 66.67%),41 (2.73)
36,"Romero, Jose",25y 345d,141 (72-1-68 51.42%),123 (0.87),52 (23-1-28 45.19%),25 (0.48)
5,"Smith, Rohan",24y 42d,90 (45-2-43 51.11%),57 (0.63),←,
8,"Southern, Daniel",22y 192d,57 (27-1-29 48.25%),9 (0.16),←,
7,"West, Scott",22y 240d,93 (45-1-47 48.92%),39 (0.42),←,
24,"Wira, Brad",25y 118d,35 (14-1-20 41.43%),2 (0.06),34 (14-1-19 42.65%),2 (0.06)
15,"Wynd, Scott",27y 168d,161 (78-3-80 49.38%),26 (0.16),←,
Totals,Totals,24y 169d,1712 (830-22-860 48.48%),1550 (0.91),,
C,"Wallace, Terry",38y 211d,25 (13-0-12 52.00%),,←,
