Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bartram, Clint",21y 123d,53 (17-1-35 33.02%),12 (0.23),←,
6,"Bate, Matthew",22y 26d,60 (18-0-42 30.00%),56 (0.93),←,
43,"Bennell, Jamie",19y 12d,10 (1-0-9 10.00%),2 (0.20),←,
32,"Bruce, Cameron",29y 262d,196 (82-1-113 42.09%),203 (1.04),←,
25,"Cheney, Kyle",19y 298d,6 (0-0-6 0.00%),,←,
36,"Davey, Aaron",26y 9d,109 (45-1-63 41.74%),133 (1.22),←,
8,"Frawley, James",20y 272d,31 (7-0-24 22.58%),1 (0.03),←,
18,"Green, Brad",28y 98d,194 (85-1-108 44.07%),237 (1.22),←,
16,"Grimes, Jack",20y 39d,7 (0-0-7 0.00%),1 (0.14),←,
39,"Jetta, Neville",19y 127d,6 (1-0-5 16.67%),4 (0.67),←,
11,"Johnson, Paul",24y 358d,55 (12-0-43 21.82%),15 (0.27),54 (11-0-43 20.37%),15 (0.28)
48,"Jurrah, Liam",20y 270d,1 (0-0-1 0.00%),1 (1.00),←,
34,"Martin, Stefan",22y 214d,18 (3-0-15 16.67%),3 (0.17),←,
5,"McLean, Brock",23y 100d,87 (34-1-52 39.66%),36 (0.41),←,
7,"Miller, Brad",25y 348d,121 (42-1-78 35.12%),73 (0.60),←,
22,"Moloney, Brent",25y 142d,81 (30-1-50 37.65%),18 (0.22),58 (18-0-40 31.03%),12 (0.21)
10,"Morton, Cale",19y 152d,31 (3-0-28 9.68%),16 (0.52),←,
27,"Rivers, Jared",24y 244d,81 (35-1-45 43.83%),4 (0.05),←,
24,"Robertson, Russell",30y 207d,221 (102-1-118 46.38%),412 (1.86),←,
12,"Sylvia, Colin",23y 223d,81 (26-1-54 32.72%),59 (0.73),←,
4,"Watts, Jack",18y 85d,2 (0-0-2 0.00%),2 (1.00),←,
45,"Whelan, Matthew",29y 218d,145 (65-1-79 45.17%),14 (0.10),←,
Totals,Totals,23y 157d,1596 (608-11-977 38.10%),1302 (0.82),,
C,"Bailey, Dean",42y 152d,34 (4-0-30 11.76%),,←,
