Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",6,3,8,14,,1.0,,4.0,,2.0,1.0,2.0,,1.0,,3.0,11.0,,1.0,1.0,1.0,1.0,85.0
26,"Bradley, Kepler",7,7,17,24,1,,6.0,1.0,1.0,4.0,1.0,2.0,,1.0,,7.0,16.0,1.0,,,,,86.0
6,"Broughton, Greg",9,2,8,17,,,,1.0,2.0,2.0,,1.0,3.0,,,8.0,9.0,,,2.0,1.0,,89.0
15,"Crowley, Ryan",6,2,4,10,1,,,,,3.0,,1.0,1.0,1.0,,8.0,4.0,2.0,1.0,2.0,,,91.0
40,"de Boer, Matt",4,5,14,18,,,,1.0,,,2.0,,1.0,,,7.0,12.0,,,3.0,,1.0,85.0
41,"Duffield, Paul",13,2,9,22,,,,4.0,8.0,2.0,2.0,4.0,1.0,2.0,,6.0,10.0,,,2.0,,,87.0
7,"Fyfe, Nat",15,5,12,27,1,2.0,1.0,6.0,4.0,6.0,3.0,2.0,,,3.0,14.0,12.0,3.0,1.0,3.0,,,89.0
14,"Grover, Antoni",4,2,7,11,,,,2.0,3.0,,,,,,,3.0,8.0,,,5.0,,,96.0
32,"Hill, Stephen",18,6,10,28,1,2.0,,3.0,2.0,5.0,1.0,5.0,1.0,1.0,2.0,8.0,20.0,,,3.0,,,80.0
37,"Johnson, Michael",13,6,6,19,,,1.0,2.0,5.0,1.0,,2.0,,,,7.0,12.0,3.0,,2.0,,,87.0
34,"Lower, Nick",6,1,15,21,,,,6.0,,2.0,4.0,6.0,1.0,5.0,,10.0,11.0,,,2.0,1.0,,88.0
23,"Mayne, Chris",7,8,6,13,2,1.0,,7.0,,3.0,,1.0,,,,5.0,9.0,2.0,3.0,1.0,,,81.0
18,"McPharlin, Luke",10,9,7,17,,,1.0,1.0,4.0,,1.0,2.0,1.0,1.0,,11.0,5.0,5.0,,2.0,,,100.0
9,"McPhee, Adam",7,5,6,13,2,1.0,,2.0,,,,7.0,3.0,3.0,,4.0,8.0,,4.0,1.0,,1.0,90.0
16,"Mundy, David",14,4,16,30,1,2.0,3.0,5.0,2.0,2.0,2.0,,,,,6.0,24.0,,1.0,2.0,2.0,1.0,91.0
10,"Palmer, Rhys",8,6,7,15,1,1.0,,6.0,1.0,2.0,,1.0,,,,2.0,13.0,,1.0,1.0,,2.0,74.0
29,"Pavlich, Matthew",11,2,14,25,,,1.0,6.0,2.0,2.0,5.0,4.0,2.0,3.0,,12.0,12.0,1.0,2.0,1.0,,,86.0
4,"Pitt, Jayden",14,5,3,17,,1.0,,3.0,3.0,8.0,,3.0,,,,3.0,14.0,1.0,1.0,,1.0,1.0,80.0
24,"Roberton, Dylan",8,1,7,15,,,,,1.0,2.0,,,,,,4.0,9.0,,,2.0,,,71.0
31 ↓,"Sandilands, Aaron",6,5,12,18,,,18.0,1.0,,3.0,5.0,2.0,3.0,1.0,1.0,12.0,6.0,4.0,,,,1.0,48.0
8,"Suban, Nick",15,5,9,24,,,,5.0,4.0,2.0,1.0,2.0,1.0,,,5.0,19.0,,,1.0,,,86.0
38 ↑,"Walters, Michael",5,1,2,7,1,1.0,,2.0,,2.0,,,2.0,,,4.0,3.0,,,,,,31.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,92,199,405,11,13.0,31.0,68.0,42.0,53.0,28.0,47.0,20.0,19.0,6.0,149.0,247.0,22.0,15.0,36.0,6.0,8.0,
Opposition,Opposition,197,87,177,374,7,12.0,31.0,52.0,39.0,54.0,36.0,59.0,19.0,20.0,,140.0,233.0,9.0,14.0,46.0,15.0,5.0,
