Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",26y 133d,121 (72-2-47 60.33%),31 (0.26),←,
42,"Bevan, Paul",24y 189d,91 (53-2-36 59.34%),24 (0.26),←,
14,"Bird, Craig",20y 73d,23 (12-1-10 54.35%),9 (0.39),←,
6,"Bolton, Craig",28y 308d,176 (105-2-69 60.23%),25 (0.14),147 (88-2-57 60.54%),15 (0.10)
24,"Bolton, Jude",29y 20d,213 (117-3-93 55.63%),98 (0.46),←,
28,"Crouch, Jared",31y 30d,211 (113-1-97 53.79%),49 (0.23),←,
37,"Goodes, Adam",29y 86d,232 (128-3-101 55.82%),234 (1.01),←,
39,"Grundy, Heath",22y 306d,26 (16-0-10 61.54%),14 (0.54),←,
1,"Hall, Barry",32y 55d,241 (123-3-115 51.66%),585 (2.43),153 (89-2-62 58.82%),441 (2.88)
15,"Jack, Kieren",21y 280d,27 (14-1-12 53.70%),12 (0.44),←,
16,"Jolly, Darren",27y 149d,146 (79-2-65 54.79%),58 (0.40),98 (59-2-37 61.22%),47 (0.48)
31,"Kirk, Brett",32y 161d,197 (111-3-83 57.11%),77 (0.39),←,
9,"Malceski, Nick",24y 232d,58 (40-1-17 69.83%),33 (0.57),←,
29,"Mattner, Martin",26y 241d,124 (74-1-49 60.08%),20 (0.16),26 (14-1-11 55.77%),6 (0.23)
3,"McVeigh, Jarrad",23y 362d,107 (62-2-43 58.88%),75 (0.70),←,
7,"Meredith, Brett",20y 74d,1 (1-0-0 100.00%),,←,
33,"Moore, Jarred",23y 29d,34 (20-1-13 60.29%),28 (0.82),←,
5,"OKeefe, Ryan",28y 70d,166 (96-2-68 58.43%),181 (1.09),←,
25,"Richards, Ted",26y 83d,105 (60-2-43 58.10%),29 (0.28),72 (41-2-29 58.33%),10 (0.14)
30,"Roberts-Thomson, Lewis",25y 208d,100 (62-1-37 62.50%),12 (0.12),←,
2,"Shaw, Rhyce",27y 170d,96 (49-0-47 51.04%),20 (0.21),2 (1-0-1 50.00%),
18,"White, Jesse",21y 85d,4 (1-1-2 37.50%),1 (0.25),←,
Totals,Totals,26y 19d,2499 (1408-34-1057 56.34%),1615 (0.65),,
C,"Roos, Paul",45y 281d,158 (95-2-61 60.76%),,←,
