Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
46 ↑,"Addison, Dylan",1,,1,2,,,,1.0,,,,1.0,,,,2.0,,,,2.0,,,35.0
18,"Cameron, Jeremy",6,4,1,7,1,2.0,,3.0,,3.0,,6.0,,2.0,,3.0,4.0,,2.0,5.0,,1.0,90.0
35 ↓,"Corr, Aidan",3,2,2,5,,,,,,,,3.0,,1.0,,2.0,4.0,,,3.0,,,54.0
48,"Frost, Sam",7,2,7,14,,,,3.0,2.0,1.0,,2.0,,1.0,,4.0,9.0,,,8.0,,,84.0
2,"Hampton, Curtly",7,1,7,14,,,,3.0,4.0,,,2.0,,1.0,,3.0,9.0,,,1.0,,,80.0
33,"Hoskin-Elliott, Will",10,6,3,13,2,,,3.0,,3.0,,1.0,1.0,1.0,,6.0,7.0,2.0,2.0,3.0,,1.0,83.0
34,"Jaksch, Kristian",4,2,4,8,,,,5.0,1.0,,,1.0,2.0,,,5.0,3.0,,1.0,7.0,,,82.0
40,"Kennedy, Adam",9,4,6,15,,,,3.0,2.0,2.0,1.0,,,,,4.0,10.0,,,2.0,,,83.0
11,"Lamb, Jed",11,4,2,13,,1.0,,4.0,,6.0,1.0,2.0,,1.0,,3.0,8.0,,,2.0,,1.0,75.0
39,"Mohr, Tim",11,6,5,16,,,,1.0,5.0,,1.0,2.0,,,,7.0,8.0,,,2.0,,,96.0
41,"Mumford, Shane",2,2,8,10,,,46.0,6.0,1.0,,2.0,,,,,5.0,6.0,,,8.0,,,92.0
7,"Palmer, Rhys",6,,6,12,2,,,5.0,1.0,4.0,4.0,1.0,1.0,,,10.0,2.0,,,2.0,,1.0,94.0
12,"Patton, Jonathon",6,4,4,10,2,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,,,6.0,4.0,2.0,2.0,,,1.0,82.0
9,"Scully, Tom",16,5,10,26,,,,5.0,3.0,5.0,3.0,2.0,2.0,,,9.0,18.0,,1.0,,,1.0,95.0
23,"Shaw, Heath",22,3,5,27,,1.0,,6.0,10.0,2.0,2.0,5.0,,2.0,,11.0,9.0,,,2.0,,,87.0
5,"Shiel, Dylan",11,3,3,14,1,,,7.0,1.0,2.0,2.0,2.0,,1.0,,4.0,9.0,,,1.0,,1.0,77.0
10,"Smith, Devon",13,3,13,26,4,,,10.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,15.0,13.0,,2.0,1.0,1.0,,87.0
20,"Tomlinson, Adam",8,4,4,12,,,1.0,1.0,2.0,1.0,,5.0,,1.0,,2.0,10.0,,,4.0,,,89.0
31,"Townsend, Jacob",5,,5,10,,1.0,,11.0,,,4.0,7.0,3.0,5.0,,7.0,4.0,,,4.0,,,82.0
17,"Treloar, Adam",16,4,16,32,1,,1.0,6.0,3.0,7.0,9.0,4.0,,1.0,,14.0,16.0,,1.0,1.0,,1.0,85.0
8,"Ward, Callan",18,2,11,29,,,6.0,13.0,1.0,3.0,13.0,5.0,3.0,3.0,3.0,22.0,4.0,1.0,,2.0,,,88.0
6,"Whitfield, Lachie",22,9,10,32,,,,4.0,4.0,2.0,4.0,9.0,2.0,2.0,,12.0,19.0,1.0,,1.0,1.0,1.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,70,133,347,13,9.0,56.0,103.0,44.0,45.0,53.0,65.0,17.0,23.0,4.0,156.0,176.0,6.0,11.0,61.0,2.0,9.0,
Opposition,Opposition,224,73,153,377,14,10.0,55.0,82.0,28.0,60.0,44.0,58.0,23.0,17.0,2.0,155.0,209.0,5.0,8.0,50.0,3.0,11.0,
