Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",24y 306d,39 (11-1-27 29.49%),15 (0.38),←,
17,"Blease, Sam",22y 68d,24 (5-0-19 20.83%),19 (0.79),←,
10,"Byrnes, Shannon",29y 21d,113 (80-0-33 70.80%),105 (0.93),5 (1-0-4 20.00%),5 (1.00)
36,"Davey, Aaron",29y 322d,162 (61-3-98 38.58%),164 (1.01),←,
32,"Evans, Michael",20y 289d,7 (2-0-5 28.57%),4 (0.57),←,
8,"Frawley, James",24y 220d,106 (30-1-75 28.77%),3 (0.03),←,
20,"Garland, Colin",25y,85 (22-2-61 27.06%),12 (0.14),←,
37,"Gawn, Max",21y 119d,6 (3-0-3 50.00%),5 (0.83),←,
31,"Grimes, Jack",23y 352d,58 (14-2-42 25.86%),5 (0.09),←,
38,"Howe, Jeremy",22y 303d,40 (10-0-30 25.00%),46 (1.15),←,
40,"Jamar, Mark",29y 262d,129 (45-3-81 36.05%),47 (0.36),←,
45,"Jones, Matt",25y 192d,5 (1-0-4 20.00%),,←,
2,"Jones, Nathan",25y 98d,140 (36-3-101 26.79%),71 (0.51),←,
25,"McDonald, Tom",20y 222d,26 (6-0-20 23.08%),,←,
13,"McKenzie, Jordie",22y 311d,59 (16-1-42 27.97%),9 (0.15),←,
21,"Pedersen, Cameron",26y 42d,20 (8-0-12 40.00%),24 (1.20),4 (1-0-3 25.00%),4 (1.00)
15,"Rodan, David",29y 202d,179 (62-1-116 34.92%),130 (0.73),3 (0-0-3 0.00%),1 (0.33)
12,"Sylvia, Colin",27y 171d,143 (47-2-94 33.57%),123 (0.86),←,
35,"Tapscott, Luke",21y 304d,33 (9-1-23 28.79%),7 (0.21),←,
46,"Terlich, Dean",23y 136d,4 (1-0-3 25.00%),,←,
9,"Trengove, Jack",21y 238d,63 (19-2-42 31.75%),32 (0.51),←,
4,"Watts, Jack",22y 33d,59 (17-2-40 30.51%),40 (0.68),←,
Totals,Totals,24y 208d,1500 (505-24-971 33.67%),861 (0.57),,
C,"Neeld, Mark",41y 289d,27 (5-0-22 18.52%),,←,
