North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Ahern, Paul",21y 362d,8 (4-0-4 50.00%),3 (0.38),←,
3,"Anderson, Jed",24y 177d,42 (23-0-19 54.76%),16 (0.38),32 (16-0-16 50.00%),12 (0.38)
18,"Atley, Shaun",25y 319d,172 (89-0-83 51.74%),38 (0.22),←,
50,"Brown, Ben",25y 251d,95 (52-0-43 54.74%),207 (2.18),←,
13,"Clarke, Ryan",21y 42d,36 (15-0-21 41.67%),8 (0.22),←,
10,"Cunnington, Ben",27y 29d,183 (96-0-87 52.46%),77 (0.42),←,
1,"Daw, Majak",27y 140d,46 (18-0-28 39.13%),39 (0.85),←,
14,"Dumont, Trent",23y 29d,57 (21-0-36 36.84%),19 (0.33),←,
22,"Goldstein, Todd",30y 28d,208 (107-1-100 51.68%),110 (0.53),←,
4,"Higgins, Shaun",30y 147d,200 (96-1-103 48.25%),208 (1.04),71 (38-0-33 53.52%),80 (1.13)
8,"Hrovat, Nathan",24y 52d,61 (24-0-37 39.34%),33 (0.54),31 (10-0-21 32.26%),19 (0.61)
34,"Macmillan, Jamie",26y 309d,135 (71-0-64 52.59%),45 (0.33),←,
11,"McDonald, Luke",23y 170d,92 (49-0-43 53.26%),15 (0.16),←,
12,"Simpkin, Jy",20y 146d,31 (13-0-18 41.94%),18 (0.58),←,
25,"Tarrant, Robbie",29y 95d,122 (60-0-62 49.18%),43 (0.35),←,
16,"Thompson, Scott",32y 81d,218 (106-2-110 49.08%),7 (0.03),←,
28,"Turner, Kayne",22y 210d,54 (29-0-25 53.70%),38 (0.70),←,
27,"Walker, Will",19y 121d,1 (1-0-0 100.00%),,←,
2,"Williams, Marley",25y 7d,99 (50-0-49 50.51%),10 (0.10),31 (14-0-17 45.16%),4 (0.13)
32,"Wood, Mason",24y 319d,35 (18-0-17 51.43%),47 (1.34),←,
19,"Wright, Sam",28y 14d,128 (73-0-55 57.03%),58 (0.45),←,
7,"Ziebell, Jack",27y 151d,184 (90-0-94 48.91%),131 (0.71),←,
Totals,Totals,25y 179d,2207 (1105-4-1098 50.07%),1170 (0.53),,
C,"Scott, Brad",42y 87d,197 (101-0-96 51.27%),,←,
