North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",22y 42d,53 (21-1-31 40.57%),47 (0.89),←,
44,"Brayshaw, Mark",24y 152d,9 (6-0-3 66.67%),2 (0.22),←,
22,"Bryce, Paul",21y 360d,41 (17-1-23 42.68%),24 (0.59),←,
18,"Carey, Wayne",19y 41d,17 (8-0-9 47.06%),20 (1.18),←,
30,"Chandler, Jeff",24y 117d,21 (11-1-9 54.76%),3 (0.14),←,
23,"Clarkson, Alastair",22y 71d,46 (18-2-26 41.30%),51 (1.11),←,
6,"Fairley, Ian",25y 292d,96 (44-2-50 46.88%),136 (1.42),←,
31,"Gallagher, Michael",24y 59d,21 (14-1-6 69.05%),19 (0.90),5 (4-0-1 80.00%),2 (0.40)
29,"German, Peter",25y 155d,118 (55-3-60 47.88%),143 (1.21),←,
34,"Hepburn, Mark",21y 312d,48 (21-1-26 44.79%),27 (0.56),←,
9,"Larkin, Matthew",25y 322d,118 (59-3-56 51.27%),100 (0.85),←,
35,"Longmire, John",19y 188d,41 (14-1-26 35.37%),94 (2.29),←,
4,"Martyn, Mick",21y 310d,46 (18-1-27 40.22%),4 (0.09),←,
16,"McCarthy, John",23y 99d,52 (19-1-32 37.50%),47 (0.90),←,
36,"Romero, Jose",18y 340d,23 (9-0-14 39.13%),27 (1.17),←,
2,"Schwass, Wayne",21y 222d,41 (16-0-25 39.02%),22 (0.54),←,
24,"Sholl, Craig",22y 189d,13 (6-0-7 46.15%),1 (0.08),←,
15,"Smith, Ross",25y 154d,114 (49-2-63 43.86%),24 (0.21),←,
32,"Smith, Shaun",21y 15d,31 (17-1-13 56.45%),18 (0.58),←,
46,"Stevens, Anthony",19y 5d,15 (5-0-10 33.33%),1 (0.07),←,
Totals,Totals,22y 191d,964 (427-21-516 44.29%),810 (0.84),,
C,"Schimmelbusch, Wayne",37y 169d,14 (6-0-8 42.86%),,←,
