Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Berry, Sam",10,,6,16,1,,,5.0,2.0,8.0,8.0,3.0,1.0,1.0,,10.0,5.0,,,1.0,,,73.0
41,"Butts, Jordon",3,2,1,4,,,,1.0,,1.0,,1.0,,,,2.0,2.0,1.0,,6.0,,,85.0
44,"Cumming, Isaac",16,5,5,21,2,,,3.0,3.0,7.0,1.0,4.0,,,,10.0,11.0,,,1.0,,,77.0
6,"Curtin, Daniel",9,7,7,16,,,,5.0,1.0,1.0,1.0,2.0,,1.0,,7.0,11.0,1.0,,2.0,,,86.0
12,"Dawson, Jordan",15,4,6,21,1,1.0,,3.0,,5.0,2.0,3.0,1.0,1.0,,6.0,14.0,,1.0,1.0,,2.0,77.0
34 ↑,"Draper, Sid",1,,3,4,,,,3.0,,,1.0,,,,,3.0,,,,,,,21.0
32,"Fogarty, Darcy",4,3,3,7,2,,,3.0,,,,4.0,,3.0,,1.0,5.0,,1.0,1.0,,1.0,83.0
20,"Hinge, Mitch",9,5,4,13,,,,4.0,5.0,2.0,,2.0,,,,4.0,7.0,2.0,,2.0,,1.0,83.0
48,"Keane, Mark",21,10,2,23,,,,2.0,4.0,3.0,,6.0,3.0,3.0,,5.0,14.0,2.0,,14.0,1.0,,94.0
2,"Keays, Ben",10,2,7,17,3,,,6.0,,4.0,2.0,2.0,,,2.0,11.0,7.0,,,3.0,,,92.0
16,"Michalanney, Max",4,,6,10,,,,8.0,2.0,2.0,,,1.0,,,5.0,5.0,,,3.0,,,88.0
30,"Milera, Wayne",13,6,4,17,1,,,4.0,5.0,4.0,2.0,2.0,,,,5.0,11.0,,,,,,87.0
28,"Neal-Bullen, Alex",14,6,11,25,1,,,4.0,1.0,5.0,,5.0,1.0,2.0,3.0,9.0,18.0,,,1.0,,2.0,80.0
43,"OBrien, Reilly",9,1,4,13,,,37.0,7.0,,4.0,6.0,6.0,3.0,4.0,,10.0,2.0,1.0,,7.0,,,85.0
25,"Peatling, James",12,5,9,21,,,,4.0,1.0,3.0,7.0,6.0,3.0,2.0,1.0,13.0,10.0,,,,,1.0,77.0
10,"Pedlar, Luke",3,2,7,10,1,,,5.0,,,,1.0,2.0,,,7.0,3.0,1.0,,,,,63.0
8,"Rachele, Josh",12,3,1,13,3,1.0,,1.0,,2.0,1.0,3.0,1.0,2.0,,4.0,8.0,,1.0,1.0,,2.0,81.0
23,"Rankine, Izak",11,4,7,18,1,,,1.0,,5.0,3.0,4.0,,2.0,,7.0,10.0,,,2.0,1.0,2.0,86.0
33,"Smith, Brodie",14,2,3,17,1,,,2.0,7.0,3.0,1.0,,1.0,,,5.0,9.0,,,2.0,1.0,,82.0
14,"Soligo, Jake",8,1,7,15,1,,,6.0,,5.0,2.0,4.0,2.0,1.0,,6.0,10.0,,,1.0,,,76.0
7 ↓,"Thilthorpe, Riley",10,6,4,14,2,,5.0,4.0,1.0,1.0,3.0,5.0,1.0,1.0,,7.0,6.0,2.0,1.0,1.0,1.0,1.0,62.0
13,"Walker, Taylor",6,3,3,9,1,,3.0,1.0,,3.0,1.0,3.0,1.0,1.0,,3.0,6.0,1.0,1.0,1.0,,1.0,81.0
24,"Worrell, Josh",15,6,9,24,,,,2.0,7.0,2.0,1.0,2.0,1.0,,,8.0,14.0,,,5.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,229,83,119,348,21,5.0,45.0,84.0,39.0,70.0,42.0,68.0,22.0,24.0,6.0,148.0,188.0,11.0,5.0,55.0,4.0,13.0,
Opposition,Opposition,203,61,119,322,5,11.0,40.0,83.0,49.0,45.0,55.0,84.0,24.0,22.0,,159.0,152.0,6.0,5.0,52.0,8.0,3.0,
