Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
1,"Anderson, Greg",29y 20d,147 (88-1-58 60.20%),77 (0.52),44 (21-1-22 48.86%),17 (0.39)
26,"Bickley, Mark",25y 303d,84 (40-0-44 47.62%),22 (0.26),←,
21,"Brown, David",25y 247d,62 (29-1-32 47.58%),52 (0.84),←,
19,"Chalmers, Brett",22y 41d,22 (8-1-13 38.64%),1 (0.05),←,
14,"Connell, Matthew",22y 304d,13 (6-0-7 46.15%),3 (0.23),10 (4-0-6 40.00%),3 (0.30)
34,"Hart, Ben",20y 329d,73 (35-1-37 48.63%),13 (0.18),←,
35,"Jameson, Rod",24y 338d,82 (42-1-39 51.83%),79 (0.96),←,
2,"Jarman, Andrew",29y 140d,82 (40-1-41 49.39%),51 (0.62),←,
31,"Kluzek, Matthew",22y 61d,16 (5-0-11 31.25%),12 (0.75),←,
13,"Lee, Scott",31y 363d,83 (42-1-40 51.20%),17 (0.20),←,
8,"McCartney, Jason",21y 81d,48 (24-0-24 50.00%),35 (0.73),10 (4-0-6 40.00%),7 (0.70)
10,"McDermott, Chris",31y 211d,96 (47-1-48 49.48%),24 (0.25),←,
28,"McKinnon, Martin",19y 333d,17 (6-0-11 35.29%),6 (0.35),←,
23,"McLeod, Andrew",18y 303d,3 (2-0-1 66.67%),5 (1.67),←,
6,"Modra, Tony",26y 94d,59 (28-1-30 48.31%),241 (4.08),←,
16,"Pesch, Nick",20y 343d,10 (4-0-6 40.00%),6 (0.60),←,
15,"Pittman, David",26y 100d,47 (20-1-26 43.62%),4 (0.09),←,
7,"Smart, Nigel",26y 13d,86 (41-1-44 48.26%),45 (0.52),←,
4,"Tasker, Sean",26y 350d,36 (15-0-21 41.67%),11 (0.31),←,
12,"Tregenza, Simon",24y 86d,74 (36-1-37 49.32%),12 (0.16),←,
44,"Wellman, Sean",20y 256d,26 (9-1-16 36.54%),8 (0.31),←,
Totals,Totals,24y 240d,1166 (567-13-586 48.63%),724 (0.62),,
C,"Shaw, Robert",40y 148d,96 (32-0-64 33.33%),,10 (4-0-6 40.00%),
