North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Anderson, Jed",8,1,12,20,2,,,5.0,1.0,1.0,2.0,4.0,,1.0,,8.0,11.0,,1.0,,,,75.0
18,"Atley, Shaun",9,4,14,23,,,,3.0,2.0,1.0,,3.0,,1.0,,3.0,21.0,,,,4.0,,94.0
50,"Brown, Ben",13,6,1,14,5,,6.0,,,2.0,,1.0,3.0,,2.0,10.0,4.0,3.0,2.0,1.0,,,92.0
10,"Cunnington, Ben",7,,24,31,,1.0,,4.0,2.0,2.0,10.0,3.0,1.0,2.0,3.0,20.0,14.0,,,1.0,,,79.0
9,"Davies-Uniacke, Luke",10,2,11,21,,1.0,,2.0,,4.0,3.0,3.0,2.0,2.0,,10.0,12.0,,1.0,,,2.0,69.0
14,"Dumont, Trent",12,4,9,21,,,,8.0,2.0,1.0,1.0,3.0,,,,6.0,17.0,,,5.0,,,92.0
22,"Goldstein, Todd",2,1,9,11,,,28.0,1.0,,1.0,2.0,1.0,1.0,,,7.0,7.0,,,3.0,,,86.0
4,"Higgins, Shaun",12,1,18,30,,2.0,,4.0,,5.0,7.0,1.0,,,,8.0,22.0,,,,,4.0,90.0
20,"Larkey, Nick",5,3,1,6,1,1.0,6.0,3.0,,1.0,1.0,1.0,2.0,,,5.0,1.0,2.0,2.0,2.0,,,87.0
34,"Macmillan, Jamie",5,2,3,8,,,,1.0,3.0,,,,,,,2.0,4.0,,,,2.0,,32.0
11,"McDonald, Luke",10,5,2,12,,,,3.0,3.0,1.0,,3.0,,2.0,,2.0,10.0,1.0,,2.0,,,85.0
17,"Pittard, Jasper",8,7,3,11,,,,4.0,5.0,,1.0,2.0,,,,3.0,8.0,1.0,,9.0,,,81.0
13,"Polec, Jared",13,1,13,26,1,1.0,,3.0,1.0,4.0,3.0,4.0,1.0,2.0,,9.0,18.0,,,1.0,,,93.0
12,"Simpkin, Jy",9,3,11,20,1,,,1.0,2.0,1.0,4.0,4.0,1.0,2.0,,14.0,8.0,,2.0,2.0,1.0,2.0,75.0
25,"Tarrant, Robbie",7,7,6,13,,,,2.0,6.0,2.0,1.0,2.0,,1.0,,6.0,7.0,2.0,,3.0,,,94.0
26,"Thomas, Tarryn",4,4,3,7,1,,,1.0,,1.0,,,1.0,,,6.0,3.0,2.0,1.0,2.0,,,80.0
16,"Thompson, Scott",8,4,2,10,,,,1.0,3.0,1.0,,2.0,,2.0,,3.0,4.0,1.0,,1.0,,1.0,90.0
28,"Turner, Kayne",4,2,4,8,,,,2.0,,1.0,,1.0,1.0,1.0,,4.0,4.0,,,1.0,,,82.0
2,"Williams, Marley",12,4,3,15,,,,1.0,7.0,1.0,,3.0,,,,3.0,10.0,,,1.0,,,78.0
32,"Wood, Mason",11,5,1,12,4,2.0,,5.0,1.0,1.0,,3.0,2.0,2.0,1.0,5.0,8.0,2.0,2.0,1.0,,,82.0
7,"Ziebell, Jack",19,2,7,26,,,,7.0,,9.0,6.0,3.0,2.0,1.0,,11.0,14.0,,,1.0,,1.0,88.0
44,"Zurhaar, Cameron",9,4,2,11,,,,11.0,,7.0,2.0,2.0,4.0,1.0,,8.0,5.0,,,3.0,,4.0,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,72,159,356,15,9.0,40.0,72.0,38.0,47.0,43.0,49.0,21.0,20.0,6.0,153.0,212.0,14.0,11.0,39.0,7.0,14.0,
Opposition,Opposition,190,76,136,326,9,8.0,39.0,55.0,32.0,49.0,40.0,51.0,20.0,21.0,,131.0,193.0,10.0,11.0,46.0,10.0,7.0,
