Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",14,8,7,21,2,1.0,,3.0,1.0,8.0,4.0,2.0,,1.0,1.0,7.0,15.0,1.0,2.0,3.0,,,
15,"Cameron, Leon",8,,9,17,,,,1.0,3.0,,,3.0,1.0,,,5.0,10.0,,,2.0,1.0,,
9,"Campbell, Wayne",22,7,14,36,4,1.0,2.0,1.0,1.0,7.0,8.0,5.0,1.0,1.0,3.0,13.0,24.0,1.0,4.0,1.0,3.0,,
6,"Chaffey, Mark",13,4,7,20,,,,1.0,3.0,3.0,1.0,3.0,,1.0,,7.0,12.0,1.0,,2.0,,,
43,"Ednie, Craig",4,2,1,5,,1.0,,2.0,1.0,1.0,,1.0,1.0,,,2.0,4.0,,,1.0,1.0,,
14,"Fiora, Aaron",9,7,5,14,,2.0,,2.0,1.0,5.0,,1.0,2.0,1.0,,6.0,9.0,2.0,1.0,5.0,,,
2,"Gaspar, Darren",10,6,6,16,,,,2.0,6.0,1.0,1.0,5.0,,1.0,,5.0,11.0,1.0,,5.0,,,
23,"Houlihan, Adam",6,3,,6,,2.0,,1.0,,,1.0,3.0,,,,3.0,3.0,1.0,1.0,,,,
39,"Kellaway, Andrew",8,5,6,14,,,,1.0,1.0,1.0,4.0,,2.0,,,5.0,9.0,,,3.0,2.0,,
21,"King, Clinton",9,2,6,15,,,,1.0,,1.0,,1.0,,,,5.0,9.0,,,3.0,,,
33,"Knights, Matthew",3,2,8,11,,,,,1.0,1.0,2.0,1.0,,,,5.0,6.0,,,,,,
27,"Krakouer, Andrew",5,1,1,6,1,1.0,,1.0,,1.0,,1.0,,,,6.0,,1.0,1.0,1.0,,,
5,"Ottens, Brad",7,3,10,17,,1.0,15.0,1.0,,2.0,10.0,5.0,5.0,4.0,,15.0,2.0,3.0,1.0,2.0,1.0,,
8,"Pettifer, Kayne",5,4,2,7,,,,1.0,,3.0,,2.0,,1.0,,4.0,3.0,3.0,1.0,,,,
18,"Rodan, David",10,4,4,14,2,,,1.0,1.0,5.0,2.0,3.0,,,,8.0,6.0,1.0,1.0,2.0,2.0,,
4,"Rogers, Matthew",10,2,7,17,1,,,1.0,4.0,1.0,1.0,3.0,1.0,,,8.0,9.0,1.0,1.0,1.0,,,
10,"Stafford, Greg",6,6,10,16,1,,11.0,2.0,1.0,1.0,5.0,7.0,1.0,3.0,,11.0,5.0,2.0,1.0,3.0,,,
19,"Sziller, Steven",9,1,7,16,1,2.0,1.0,2.0,,4.0,1.0,,,,,7.0,9.0,,,2.0,,,
32,"Tivendale, Greg",19,3,6,25,,,,4.0,3.0,8.0,6.0,5.0,,2.0,,12.0,12.0,,,1.0,,,
29,"Torney, Jason",7,2,4,11,,1.0,,1.0,2.0,,,2.0,,,,1.0,10.0,,1.0,2.0,,,
41,"Vardy, Royce",3,2,3,6,1,1.0,1.0,,,1.0,,1.0,1.0,,,6.0,,2.0,2.0,1.0,,,
36,"Zantuck, Ty",7,5,9,16,,,,4.0,2.0,,1.0,3.0,2.0,1.0,,6.0,12.0,,,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,79,132,326,13,16.0,30.0,33.0,31.0,54.0,47.0,57.0,17.0,16.0,4.0,147.0,180.0,20.0,17.0,42.0,10.0,,
Opposition,Opposition,161,63,93,254,10,13.0,19.0,56.0,29.0,47.0,28.0,47.0,16.0,17.0,2.0,105.0,151.0,5.0,8.0,51.0,9.0,,
