Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",20y 147d,43 (8-0-35 18.60%),7 (0.16),←,
43,"Barrett, Jake",21y 180d,5 (1-0-4 20.00%),1 (0.20),4 (1-0-3 25.00%),1 (0.25)
17,"Beams, Claye",25y 248d,49 (12-0-37 24.49%),25 (0.51),←,
13,"Berry, Jarrod",19y 91d,5 (0-0-5 0.00%),2 (0.40),←,
33,"Close, Michael",22y 281d,21 (6-0-15 28.57%),21 (1.00),←,
27,"Gardiner, Darcy",21y 227d,49 (12-0-37 24.49%),3 (0.06),←,
2,"Harwood, Ryan",25y 273d,77 (25-0-52 32.47%),6 (0.08),←,
30,"Hipwood, Eric",19y 236d,17 (3-0-14 17.65%),22 (1.29),←,
1,"Keays, Ben",20y 73d,20 (3-0-17 15.00%),7 (0.35),←,
35,"Lester, Ryan",24y 254d,87 (26-0-61 29.89%),37 (0.43),←,
12,"Martin, Stefan",30y 171d,121 (28-1-92 23.55%),38 (0.31),64 (14-0-50 21.88%),15 (0.23)
32,"Mayes, Sam",22y 352d,81 (23-0-58 28.40%),26 (0.32),←,
6,"McCluggage, Hugh",19y 65d,5 (0-0-5 0.00%),1 (0.20),←,
25,"McStay, Daniel",21y 317d,48 (9-0-39 18.75%),30 (0.63),←,
22,"Paparone, Marco",22y 246d,50 (11-0-39 22.00%),13 (0.26),←,
10,"Rich, Daniel",26y 334d,150 (48-1-101 32.33%),96 (0.64),←,
18,"Robertson, Nick",21y 338d,33 (4-0-29 12.12%),7 (0.21),←,
5,"Robinson, Mitch",27y 334d,149 (59-1-89 39.93%),80 (0.54),49 (8-0-41 16.33%),22 (0.45)
38,"Rockliff, Tom",27y 74d,141 (42-0-99 29.79%),74 (0.52),←,
23,"Schache, Josh",19y 259d,22 (2-0-20 9.09%),22 (1.00),←,
28,"Taylor, Lewis",22y 79d,70 (14-0-56 20.00%),53 (0.76),←,
15,"Zorko, Dayne",28y 87d,108 (33-0-75 30.56%),111 (1.03),←,
Totals,Totals,23y 112d,1351 (369-3-979 27.31%),682 (0.50),,
C,"Fagan, Chris",55y 318d,7 (1-0-6 14.29%),,←,
