Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ah Chee, Callum",5,3,8,13,1,,,3.0,,,1.0,1.0,1.0,,,8.0,6.0,1.0,1.0,1.0,,2.0,78.0
31,"Andrews, Harris",10,9,6,16,,,,2.0,1.0,,,1.0,,,,6.0,9.0,2.0,,6.0,,,92.0
43,"Answerth, Noah",14,6,6,20,1,,,3.0,3.0,3.0,1.0,3.0,2.0,1.0,,8.0,13.0,,,4.0,,1.0,81.0
10 ↓,"Ashcroft, Levi",11,5,4,15,,,,,2.0,1.0,,1.0,1.0,,,3.0,12.0,,,,,,63.0
8,"Ashcroft, Will",17,4,13,30,,1.0,,2.0,2.0,6.0,7.0,,4.0,,,13.0,17.0,,,,,1.0,82.0
33,"Bailey, Zac",13,10,7,20,,2.0,,2.0,1.0,1.0,1.0,,1.0,,,4.0,16.0,1.0,3.0,2.0,,,80.0
7,"Berry, Jarrod",17,9,8,25,,1.0,,3.0,3.0,3.0,1.0,2.0,3.0,,,10.0,15.0,1.0,,2.0,,,80.0
23,"Cameron, Charlie",5,3,3,8,1,,,2.0,,,,1.0,,,,3.0,6.0,,1.0,1.0,,,83.0
5,"Dunkley, Josh",7,3,13,20,,,,7.0,,5.0,2.0,4.0,1.0,1.0,2.0,6.0,13.0,,,2.0,,,77.0
3,"Fletcher, Jaspa",17,12,4,21,1,,,1.0,5.0,1.0,1.0,1.0,,,,5.0,18.0,,,1.0,,,89.0
32,"Fort, Darcy",6,3,4,10,,1.0,30.0,2.0,,1.0,,2.0,,,,3.0,7.0,,1.0,6.0,,,83.0
27,"Gardiner, Darcy",5,4,4,9,1,,1.0,2.0,,2.0,,1.0,,,,6.0,3.0,2.0,1.0,,,1.0,69.0
30,"Hipwood, Eric",7,5,5,12,1,,2.0,2.0,,3.0,1.0,3.0,1.0,1.0,,4.0,8.0,,1.0,1.0,,,75.0
35,"Lester, Ryan",12,7,3,15,,,,3.0,3.0,2.0,1.0,3.0,,1.0,,2.0,12.0,1.0,,5.0,,,85.0
1,"Lohmann, Kai",13,5,2,15,3,,,3.0,,5.0,1.0,5.0,,3.0,,2.0,13.0,,1.0,,1.0,2.0,82.0
6,"McCluggage, Hugh",20,11,21,41,,1.0,,4.0,1.0,13.0,7.0,5.0,,,3.0,17.0,24.0,,,1.0,,2.0,85.0
13,"Morris, Logan",11,9,,11,2,3.0,,3.0,,2.0,,3.0,1.0,1.0,,3.0,8.0,1.0,6.0,1.0,,,76.0
9,"Neale, Lachie",11,2,15,26,,,,3.0,1.0,5.0,7.0,2.0,,,1.0,11.0,15.0,,,3.0,2.0,1.0,84.0
40,"Payne, Jack",13,9,4,17,,,,,4.0,2.0,,3.0,1.0,1.0,,3.0,15.0,,,5.0,,,85.0
16,"Rayner, Cam",7,3,7,14,1,,,3.0,,4.0,,3.0,,2.0,,6.0,8.0,1.0,,1.0,,,88.0
2 ↑,"Robertson, Deven",2,2,1,3,,,,,,,,,,,,1.0,3.0,,,1.0,,1.0,14.0
44,"Wilmot, Darcy",7,6,7,14,1,,,3.0,,2.0,,1.0,,1.0,,6.0,6.0,1.0,,4.0,1.0,,79.0
15,"Zorko, Dayne",22,6,1,23,,1.0,,2.0,6.0,1.0,,5.0,1.0,2.0,,1.0,17.0,,,,1.0,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,252,136,146,398,13,12.0,33.0,55.0,32.0,62.0,31.0,50.0,17.0,14.0,6.0,131.0,264.0,11.0,15.0,47.0,5.0,11.0,
Opposition,Opposition,189,77,169,358,11,6.0,47.0,51.0,48.0,42.0,37.0,52.0,14.0,17.0,,135.0,224.0,11.0,13.0,42.0,5.0,9.0,
