Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3 ↑,"Coniglio, Stephen",7,5,2,9,,,,3.0,2.0,1.0,,1.0,,,,1.0,8.0,,,2.0,,,43.0
35,"Corr, Aidan",1,1,3,4,,,,5.0,,,,1.0,,,,4.0,,1.0,,4.0,,,81.0
48,"Frost, Sam",8,7,3,11,,1.0,,1.0,4.0,1.0,,1.0,,,,3.0,8.0,,,5.0,,,88.0
2 ↓,"Hampton, Curtly",6,2,1,7,,,,2.0,1.0,1.0,,1.0,1.0,,,1.0,6.0,,,2.0,,,46.0
33,"Hoskin-Elliott, Will",7,4,6,13,,,,4.0,,5.0,2.0,1.0,2.0,1.0,,9.0,7.0,,2.0,2.0,,2.0,86.0
34,"Jaksch, Kristian",4,2,,4,,,,,2.0,,,2.0,,1.0,,,4.0,,,4.0,,,77.0
40,"Kennedy, Adam",9,6,9,18,,,,,4.0,,,1.0,,1.0,,3.0,14.0,,,3.0,1.0,,82.0
11,"Lamb, Jed",8,4,3,11,1,1.0,,2.0,1.0,2.0,,1.0,1.0,1.0,,3.0,7.0,,1.0,1.0,,,75.0
37,"Lobb, Rory",3,2,4,7,1,,2.0,5.0,,,,,2.0,,,5.0,2.0,1.0,1.0,5.0,,,86.0
39,"Mohr, Tim",12,6,5,17,,1.0,,,1.0,2.0,,1.0,1.0,,,6.0,10.0,,,4.0,1.0,,91.0
41,"Mumford, Shane",4,,11,15,,,37.0,4.0,1.0,1.0,,,1.0,,,8.0,6.0,,,3.0,,1.0,92.0
7,"Palmer, Rhys",8,5,8,16,2,,,3.0,,4.0,1.0,5.0,1.0,3.0,,7.0,9.0,1.0,1.0,1.0,,1.0,92.0
12,"Patton, Jonathon",10,4,6,16,,1.0,,2.0,1.0,5.0,,1.0,,,,9.0,7.0,1.0,,3.0,1.0,,92.0
9,"Scully, Tom",10,2,13,23,,,,2.0,2.0,4.0,1.0,2.0,,1.0,,6.0,16.0,,,1.0,,,93.0
23,"Shaw, Heath",30,7,1,31,,,,3.0,6.0,7.0,1.0,5.0,,,,6.0,21.0,1.0,,6.0,3.0,,88.0
5,"Shiel, Dylan",16,6,14,30,,1.0,,2.0,2.0,7.0,5.0,3.0,2.0,,,13.0,17.0,,,3.0,1.0,2.0,77.0
10,"Smith, Devon",28,6,5,33,1,1.0,,3.0,3.0,6.0,4.0,7.0,3.0,2.0,,9.0,23.0,,,2.0,2.0,1.0,87.0
20,"Tomlinson, Adam",11,7,7,18,1,,,4.0,,1.0,,1.0,2.0,1.0,,4.0,14.0,,1.0,1.0,,,94.0
31,"Townsend, Jacob",7,7,6,13,,,,4.0,,1.0,2.0,3.0,1.0,2.0,,3.0,10.0,,,1.0,,,71.0
17,"Treloar, Adam",20,7,7,27,3,1.0,1.0,5.0,3.0,6.0,8.0,5.0,1.0,2.0,2.0,12.0,15.0,,,,1.0,,81.0
8,"Ward, Callan",12,6,15,27,,,,6.0,2.0,2.0,6.0,1.0,,,,13.0,13.0,,1.0,1.0,,,91.0
6,"Whitfield, Lachie",13,8,8,21,,1.0,,2.0,2.0,1.0,1.0,,,,,4.0,17.0,,,,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,234,104,137,371,9,12.0,40.0,62.0,37.0,57.0,31.0,43.0,18.0,15.0,2.0,129.0,234.0,5.0,7.0,54.0,10.0,7.0,
Opposition,Opposition,201,79,164,365,11,15.0,40.0,62.0,45.0,54.0,37.0,51.0,15.0,18.0,4.0,143.0,221.0,16.0,15.0,45.0,3.0,6.0,
