Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",23y 243d,52 (23-0-29 44.23%),6 (0.12),←,
26,"Bickley, Mark",31y 2d,205 (99-0-106 48.29%),65 (0.32),←,
35,"Biglands, Rhett",22y 337d,18 (9-0-9 50.00%),4 (0.22),←,
44,"Caven, Peter",30y 82d,139 (63-0-76 45.32%),55 (0.40),82 (42-0-40 51.22%),34 (0.41)
4,"Clarke, Matthew",26y 323d,138 (63-2-73 46.38%),21 (0.15),8 (1-0-7 12.50%),2 (0.25)
14,"Connell, Matthew",28y 3d,99 (42-0-57 42.42%),28 (0.28),96 (40-0-56 41.67%),28 (0.29)
33,"Eccles, Andrew",21y 66d,36 (19-0-17 52.78%),21 (0.58),←,
9,"Edwards, Tyson",24y,103 (50-0-53 48.54%),59 (0.57),←,
36,"Goodwin, Simon",23y 224d,72 (38-0-34 52.78%),29 (0.40),←,
34,"Hart, Ben",26y 28d,202 (98-1-103 48.76%),36 (0.18),←,
11,"James, Brett",27y 235d,118 (57-1-60 48.73%),52 (0.44),76 (40-0-36 52.63%),26 (0.34)
3,"Jarman, Darren",33y 191d,210 (117-0-93 55.71%),346 (1.65),101 (52-0-49 51.49%),224 (2.22)
28,"Johnson, Kane",22y 144d,67 (32-0-35 47.76%),19 (0.28),←,
5,"Koster, Kym",27y 187d,133 (72-1-60 54.51%),44 (0.33),95 (52-0-43 54.74%),31 (0.33)
16,"McGregor, Ken",19y 190d,23 (8-0-15 34.78%),14 (0.61),←,
23,"McLeod, Andrew",24y 2d,123 (60-0-63 48.78%),126 (1.02),←,
52,"Rehn, Shaun",28y 355d,134 (72-1-61 54.10%),55 (0.41),←,
32,"Ricciuto, Mark",25y 59d,171 (79-1-91 46.49%),112 (0.65),←,
10,"Robran, Matthew",29y 140d,122 (65-0-57 53.28%),106 (0.87),115 (61-0-54 53.04%),101 (0.88)
20,"Stenglein, Tyson",20y 21d,19 (9-0-10 47.37%),2 (0.11),←,
30,"Vardy, Peter",24y 193d,80 (40-0-40 50.00%),132 (1.65),←,
17,"Welsh, Scott",21y 243d,58 (35-0-23 60.34%),77 (1.33),22 (9-0-13 40.91%),47 (2.14)
Totals,Totals,25y 198d,2322 (1150-7-1165 49.53%),1409 (0.61),,
C,"Ayres, Gary",39y 313d,138 (74-1-63 53.99%),,22 (9-0-13 40.91%),
