Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",11,2,6,17,2,,2.0,3.0,,,,,1.0,3.0,,,,,,,,,
16,"Brownless, Bill",11,8,4,15,3,3.0,,,,,,,1.0,2.0,,,,,,,,,
7,"Couch, Paul",23,3,10,33,,2.0,1.0,2.0,,,,,2.0,3.0,,,,,,,,,
28,"Darcy, Tim",4,4,6,10,,,,,,,,,3.0,,,,,,,,,,
17,"Exell, Gavin",8,,2,10,,,,1.0,,,,,1.0,2.0,,,,,,,,,
14,"Flanigan, Darren",6,3,3,9,,,18.0,,,,,,2.0,,,,,,,,,,
25,"Hamilton, Shane",19,7,5,24,,1.0,,,,,,,,,,,,,,,,,
39,"Hinkley, Ken",5,2,3,8,2,,,1.0,,,,,1.0,,,,,,,,,,
32,"Hocking, Garry",22,4,10,32,1,1.0,,1.0,,,,,2.0,4.0,,,,,,,,,
1,"Hocking, Steve",3,,10,13,,,,2.0,,,,,3.0,,,,,,,,,,
2,"Lindner, Bruce",9,1,6,15,,,,,,,,,1.0,,,,,,,,,,
12,"Malakellis, Spiro",11,,10,21,,,,1.0,,,,,1.0,3.0,,,,,,,,,
50,"Malakellis, Tony",12,,9,21,,,,4.0,,,,,1.0,1.0,,,,,,,,,
38,"McCrabb, Austin",8,2,5,13,,,2.0,3.0,,,,,,3.0,,,,,,,,,
11,"Morgan, Darren",3,,4,7,1,,,,,,,,,,,,,,,,,,
24,"Poole, Trevor",15,9,9,24,2,,,1.0,,,,,,,1.0,,,,,,,,
20,"Rogers, Andrew",8,3,6,14,,,,1.0,,,,,1.0,2.0,,,,,,,,,
9,"Sterrett, Ray",7,4,3,10,,,1.0,,,,,,,,,,,,,,,,
10,"Troy, Darren",6,1,15,21,,,,,,,,,,2.0,,,,,,,,,
21,"Yeates, Mark",16,4,9,25,1,,,1.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,57,135,342,12,9.0,24.0,21.0,,,,,21.0,25.0,1.0,,,,,,,,
Opposition,Opposition,209,64,146,355,17,6.0,18.0,30.0,,,,,25.0,21.0,5.0,,,,,,,,
